"EFF_DATE","SITE_NO","SITE_TYPE_CODE","FACILITY_TYPE","STATE_CODE","FACILITY_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","REMARK_NO","REMARK"
"2026/02/19","08389.13","H","NON-ATCT","ME","1ME2","WATERVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 128.2/263.05 (112-292) (WATERBORO RCAG); FREQS 124.25/290.50 (293-111) (BANGOR RCAG) WHEN PORTLAND APCH CTL CLSD."
"2026/02/19","11950.11","A","NON-ATCT","MO","1MO","MOUNTAIN GROVE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 128.35/284.675 (RICHLAND RCAG)."
"2026/02/19","08645.01","A","NON-ATCT","MD","1N5","SALISBURY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY (PCT) POTOMAC TRACON APP/DEP CON 127.2/281.475 WHEN PATUXENT APCH CTL CLSD."
"2026/02/19","13543.","A","NON-ATCT","NJ","1N7","BLAIRSTOWN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY NEWARK (PHL) APCH CTL ON FREQS 123.775/379.9  FOR ACFT ARR AND DEP TO THE EAST."
"2026/02/19","13543.","A","NON-ATCT","NJ","1N7","BLAIRSTOWN","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY ALLENTOWN (ABE) APCH CTL ON FREQS 124.45/351.8 FOR ACFT ARR AND DEP TO THE WEST."
"2026/02/19","01743.","A","NON-ATCT","CA","1O2","LAKEPORT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY OAKLAND ARTCC (ZOA) ON FREQS 127.8/353.5 (UKIAH RCAG)."
"2026/02/19","19264.1","A","NON-ATCT","OK","1O4","THOMAS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.4/269.375 (CLINTON-SHERMAN RCAG)."
"2026/02/19","01905.","A","NON-ATCT","CA","1O5","MONTAGUE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY RANCHO MURIETA RADIO ON FREQ 122.4 (ANTELOPE MTN RCO)"
"2026/02/19","19271.","A","NON-ATCT","OK","1O8","TIPTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.4/269.375 (CLINTON-SHERMAN RCAG) & 133.5/350.35 (WICHITA FALLS RCAG) WHEN ALTUS APCH CLSD."
"2026/02/19","21305.02","H","NON-ATCT","PA","1PS8","PUNXSUTAWNEY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) 126.725/291.650 (DUBOIS RCAG)."
"2026/02/19","06857.07","A","NON-ATCT","KS","1QK","QUINTER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON 132.7/226.675 (HILL CITY RCAG)."
"2026/02/19","11154.","A","NON-ATCT","MS","1R7","BROOKHAVEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 126.8/327.8 (MC COMB RCAG)."
"2026/02/19","00155.","A","NON-ATCT","AL","1R8","BAY MINETTE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 127.65/285.475 (MOBILE RCAG) WHEN MOBILE APCH CTL (MOB) CLSD."
"2026/02/19","12357.","A","NON-ATCT","MT","1S3","FORSYTH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY GREAT FALLS RADIO ON 122.2 (MILES CITY RCO)."
"2026/02/19","12357.","A","NON-ATCT","MT","1S3","FORSYTH","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON 126.85/305.2 (MILES CITY RCAG)."
"2026/02/19","04275.5","A","NON-ATCT","ID","1U4","NEW MEADOWS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY BOISE RADIO ON FREQ 122.5 (CASCADE RCO)."
"2026/02/19","04280.","A","NON-ATCT","ID","1U7","PARIS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON 128.35/239.25 BLACKFOOT RCAG."
"2026/02/19","02532.","A","NON-ATCT","CO","1V6","CANON CITY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"DENVER APCH CTL (D01) PRVDD APCH/DEP CTL SVC FM 0600-2200; DENVER ARTCC (ZDV)  PRVDD APCH/DEP CTL SVC FM 2200-0600 ON FREQS 128.375/379.95 (PUEBLO RCAG)."
"2026/02/19","24048.","A","NON-ATCT","TX","1X1","HIGGINS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 126.95/379.2 (GAGE RCAG)."
"2026/02/19","17256.1","A","NON-ATCT","ND","20U","BEACH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) 126.85/305.2 (WATFORD CITY RCAG)."
"2026/02/19","02649.","A","NON-ATCT","CO","20V","KREMMLING","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 128.65/282.2 (KREMMLING RCAG)."
"2026/02/19","02649.","A","NON-ATCT","CO","20V","KREMMLING","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY DENVER RADIO ON FREQ 122.3 (KREMMLING RCO)."
"2026/02/19","21645.6","H","NON-ATCT","PA","22PA","UNIONTOWN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.4/327.1 (ALTOONA RCAG) WHEN CLARKSBURG APCH CTL CLSD."
"2026/02/19","20078.","H","NON-ATCT","PA","23PN","CLEARFIELD","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY NEW YORK ARTCC (ZNY) ON FREQS 134.8/338.3 (PHILIPSBURG RCAG)."
"2026/02/19","23760.1","A","NON-ATCT","TX","23R","DEVINE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 134.95/269.4 (UVALDE RCAG)."
"2026/02/19","23882.23","A","NON-ATCT","TX","23XS","FORT HOOD (KILLEEN)","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"PHANTOM RDO FREQUENCY 357.5"
"2026/02/19","17148.5","A","NON-ATCT","NC","24A","SYLVA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC (ZTL) ON FREQS 134.8/379.95 (MOUNT OGLETHORPE RCAG)."
"2026/02/19","03305.1","A","NON-ATCT","FL","24J","LIVE OAK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 125.375/254.325 (LAKE CITY RCAG)."
"2026/02/19","11415.1","A","NON-ATCT","MS","25M","RIPLEY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 135.9/260.6 (TUPELO RCAG)."
"2026/02/19","21716.01","H","NON-ATCT","PA","25PN","WELLSBORO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY NEW YORK ARTCC (ZNY) ON 133.35/372.0 (SAYRE RCAG) WHEN ELMIRA APCH (ELM) CLSD."
"2026/02/19","23808.1","A","NON-ATCT","TX","26R","EDNA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON 135.05/353.6 (VICTORIA RCAG)."
"2026/02/19","20480.2","A","NON-ATCT","PA","29D","GROVE CITY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 126.725/291.65 (DUBOIS RCAG) WHEN YOUNGSTOWN APCH CTL CLSD."
"2026/02/19","20480.2","A","NON-ATCT","PA","29D","GROVE CITY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY ALTOONA RADIO ON FREQS 122.1R/115.8T (ELLWOOD CITY RCO)."
"2026/02/19","20355.04","H","NON-ATCT","PA","29PN","ERIE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BUFFALO APCH (BUF) ON 121.0 0600-0000. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC ON FREQ 127.075/292.175 (WATERFORD RCAG)  0000-0600."
"2026/02/19","22941.1","A","NON-ATCT","TN","2A0","DAYTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 133.6/254.3 (HINCH MOUNTAIN RCAG) WHEN CHATTANOOGA APCH CTL CLSD."
"2026/02/19","23028.","A","NON-ATCT","TN","2A1","JAMESTOWN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 124.625/371.925 (LONDON 2 RCAG)."
"2026/02/19","00920.02","A","NON-ATCT","AR","2A2","CLINTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 126.85/281.55 (HARRISON RCAG)."
"2026/02/19","50427.61","A","NON-ATCT","AK","2A9","KOTLIK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 124.0 (ST. MARY'S RCAG)."
"2026/02/19","13353.","A","NON-ATCT","NH","2B3","NEWPORT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC (ZBW) ON 134.7/269.475 (GARDNER RCAG)."
"2026/02/19","50697.","A","NON-ATCT","AK","2C7","SHAKTOOLIK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS  135.7/335.5 (UNALAKLEET RCAG)."
"2026/02/19","50697.","A","NON-ATCT","AK","2C7","SHAKTOOLIK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY NOME FSS ON FREQ 122.30 (UNALAKLEET RCO)."
"2026/02/19","17285.","A","NON-ATCT","ND","2C8","CAVALIER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY GRAND FORKS RADIO ON 122.3 (DEVILS LAKE RCO)."
"2026/02/19","17285.","A","NON-ATCT","ND","2C8","CAVALIER","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQ 132.15/269.6 (GRAND FORKS RCAG)."
"2026/02/19","17435.2","A","NON-ATCT","ND","2D5","OAKES","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 124.2/270.3 (WOODWORTH RCAG)."
"2026/02/19","17568.5","H","NON-ATCT","OH","2D6","BANNOCK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) 126.95/239.3 (BELMONT RCAG)."
"2026/02/19","17580.","A","NON-ATCT","OH","2D7","BEACH CITY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 120.6/379.275 (MOUNT HOPE RCAG) 0100-0600."
"2026/02/19","23646.1","A","NON-ATCT","TX","2F7","COMMERCE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 132.025/317.75 (CUMBY RCAG)."
"2026/02/19","08604.1","A","NON-ATCT","MD","2G4","OAKLAND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.4/327.1 (ALTOONA RCAG) WHEN CLARKSBURG APCH CTL CLSD."
"2026/02/19","21497.","A","NON-ATCT","PA","2G9","SOMERSET","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.4/327.1 (ALTOONA RCAG) WHEN JOHNSTOWN APCH CTL CLSD."
"2026/02/19","04997.","A","NON-ATCT","IL","2H0","SHELBYVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 124.3/269.15 (DECATUR RCAG)."
"2026/02/19","07259.","A","NON-ATCT","KY","2I0","MADISONVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 128.3/291.625 (EVANSVILLE RCAG) WHEN EVANSVILLE APCH CTL CLSD."
"2026/02/19","03118.","A","NON-ATCT","FL","2IS","CLEWISTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MIAMA ARTCC ON FREQS 132.45/307.1 (PAHOKEE RCAG)."
"2026/02/19","03459.","A","NON-ATCT","FL","2J9","QUINCY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 128.625/379.175  (TALLAHASSEE RCAG) WHEN TALLAHASSEE APCH CTL CLSD."
"2026/02/19","19085.1","A","NON-ATCT","OK","2K4","MANGUM","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.4/269.375 (CLINTON-SHERMAN RCAG) WHEN ALTUS APCH CTL (LST) CLSD."
"2026/02/19","06791.","A","NON-ATCT","KS","2K7","NEODESHA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 132.9/279.5 (CHANUTE RCAG)."
"2026/02/19","07522.72","H","NON-ATCT","LA","2LS0","GALLIANO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) 134.9 (GRAND ISLE RCAG)."
"2026/02/19","07346.1","A","NON-ATCT","KY","2M0","PRINCETON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CAMPBELL APCH ON 118.1/269.525 ."
"2026/02/19","23053.3","A","NON-ATCT","TN","2M2","LAWRENCEBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 125.85/379.25 (CENTERVILLE RCAG)."
"2026/02/19","19015.1","A","NON-ATCT","OK","2O8","HINTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.4/269.375 (CLINTON-SHERMAN RCAG)."
"2026/02/19","27652.","A","NON-ATCT","WI","2P2","WASHINGTON ISLAND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQ 127.65 (ESCANABA RCAG)."
"2026/02/19","18468.5","A","NON-ATCT","OH","2P7","ST CLAIRSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 126.95/239.3 (BELMONT RCAG)."
"2026/02/19","00507.","A","NON-ATCT","AL","2R5","ST ELMO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 127.65/285.475 (MOBILE RCAG) WHEN MOBILE APCH CTL (MOB) CLSD."
"2026/02/19","24149.11","A","NON-ATCT","TX","2R9","KENEDY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 134.6/322.5 (THREE RIVERS RCAG)."
"2026/02/19","26471.","A","NON-ATCT","WA","2S8","WILBUR","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE) ON FREQS 126.1/291.6 (MARLIN RCAG) WHEN GRANT COUNTY APCH CTL (MWH) CLSD."
"2026/02/19","24395.1","A","NON-ATCT","TX","2T1","MULESHOE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 126.45/316.1 (PLAINVIEW RCAG)."
"2026/02/19","02762.","A","NON-ATCT","CO","2V5","WRAY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS. 132.7/226.675 (OGALLALA RCAG.)"
"2026/02/19","02765.","A","NON-ATCT","CO","2V6","YUMA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON 133.95/317.55 BRUSH/A/ RCAG."
"2026/02/19","08589.","A","NON-ATCT","MD","2W6","LEONARDTOWN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY POTOMAC TRACON ON 135.625/269.625 WHEN PATUXENT APCH CTL CLSD."
"2026/02/19","24955.3","H","NON-ATCT","TX","2XS9","UVALDE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC ON 134.95/269.4 (UVALDE RCAG)."
"2026/02/19","00937.75","A","NON-ATCT","AR","32A","DANVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 128.475/377.15 (HOT SPRINGS RCAG)."
"2026/02/19","12513.","A","NON-ATCT","MT","32S","STEVENSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 127.075/244.875 (MILLER PEAK RCAG) WHEN SOPKANE APCH CTL (GEG) IS UNAVBL FOR 32S FROM 2320-0700."
"2026/02/19","00344.1","A","NON-ATCT","AL","33J","GENEVA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 134.3/322.55 (DOTHAN RCAG) WHEN CAIRNS APCH/DEP CLSD."
"2026/02/19","02750.","A","NON-ATCT","CO","33V","WALDEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 126.5/371.85 (WALTON PEAK RCAG)."
"2026/02/19","22555.","A","NON-ATCT","SC","35A","UNION","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 135.35/263.125 (OWING RCAG) WHEN APCH CTL CLSD."
"2026/02/19","09509.","A","NON-ATCT","MI","35D","ALLEGAN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC (ZAU) ON FREQS 128.5/273.525 (PULLMAN RCAG) WHEN GREAT LAKES APCH CTL CLSD."
"2026/02/19","08109.","A","NON-ATCT","ME","35ME","MATINICUS ISLAND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 120.25/346.4 (BANGOR RCAG) WHEN PORTLAND APCH CTL CLSD."
"2026/02/19","50140.76","A","NON-ATCT","AK","37AA","DEADHORSE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC (ZAN) ON 134.4 (DEADHORSE RCAG)."
"2026/02/19","07233.04","H","NON-ATCT","KY","37KY","LEXINGTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY LEXINGTON ATCT (LEX) 120.15"
"2026/02/19","18469.3","A","NON-ATCT","OH","38D","SALEM","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 120.6/379.275 (MOUNT HOPE RCAG) 0100-0600."
"2026/02/19","12318.","A","NON-ATCT","MT","38S","DEER LODGE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE CITY ARTCC ( ZLC) ON FREQS 133.4/285.4 (GREAT FALLS RCAG)."
"2026/02/19","24742.11","A","NON-ATCT","TX","38XS","SANTA ELENA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 128.15/350.3 (SARITA RCAG)."
"2026/02/19","23221.","A","NON-ATCT","TN","3A2","TAZEWELL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 133.6/254.3 (HINCH MOUNTAIN RCAG)."
"2026/02/19","08014.","A","NON-ATCT","ME","3B1","GREENVILLE","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 120.25/346.4 (BANGOR RCAG)."
"2026/02/19","08014.","A","NON-ATCT","ME","3B1","GREENVILLE","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"CLNC DEL THRU BANGOR RADIO (BGR) ON FREQ 122.3 (GREENVILLE RCO)."
"2026/02/19","09551.","A","NON-ATCT","MI","3CM","BAY CITY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 127.7/290.425 (FREELAND RCAG) WHEN GREAT LAKES APCH CTL CLSD."
"2026/02/19","27082.","A","NON-ATCT","WI","3CU","CABLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 126.45/276.4 (HAYWARD RCAG)."
"2026/02/19","27184.","A","NON-ATCT","WI","3D2","EPHRAIM","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQ 127.65 (ESCANABA RCAG) WHEN GREEN BAY APCH CTL CLSD."
"2026/02/19","24457.3","A","NON-ATCT","TX","3F6","PADUCAH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 133.5/350.35 (PADUCAH RCAG)."
"2026/02/19","18835.1","A","NON-ATCT","OK","3F7","BRISTOW","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 127.8/319.1(PONCA CITY RCAG)."
"2026/02/19","24359.","A","NON-ATCT","TX","3F9","MINEOLA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 132.025/317.75 (CUMBY RCAG) WHEN LONGVIEW APCH CTL CLSD."
"2026/02/19","18621.1","A","NON-ATCT","OH","3G3","WADSWORTH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 134.9/269.475 (MANSFIELD RCAG) 0100-0600."
"2026/02/19","17551.1","A","NON-ATCT","OH","3G4","ASHLAND","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 134.9/269.475 (MANSFIELD RCAG) 0100-0600."
"2026/02/19","18481.","A","NON-ATCT","OH","3G6","SEBRING","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 120.6/379.275 (MOUNT HOPE RCAG) 0100-0600."
"2026/02/19","09847.","A","NON-ATCT","MI","3GM","GRAND HAVEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 128.5/273.525 (PULLMAN RCAG) WHEN GREAT LAKES APCH CTL CLSD."
"2026/02/19","05353.","A","NON-ATCT","IN","3HO","HOBART","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY TERRE HAUTE RADIO ON FREQ 122.3 (CROWNPOINT RCO)."
"2026/02/19","06697.","A","NON-ATCT","KS","3JC","JUNCTION CITY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY  ARTCC (ZKC) ON FREQS 127.35/257.975 (MANHATTAN RCAG) WHEN MARSHALL  APCH CTL (FRI) CLSD."
"2026/02/19","06922.","A","NON-ATCT","KS","3K3","SYRACUSE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 133.4/377.175 (LA JUNTA RCAG)."
"2026/02/19","06728.61","A","NON-ATCT","KS","3K7","LEOTI","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (GOODLAND RCAG)."
"2026/02/19","06545.1","A","NON-ATCT","KS","3K8","COLDWATER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) 126.95/379.2 (GAGE RCAG)."
"2026/02/19","00385.2","A","NON-ATCT","AL","3M5","HUNTSVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 120.8/307.0 (HUNTSVILLE RCAG) WHEN HUNTSVILLE APCH CTL CLSD."
