"EFF_DATE","PJA_ID","NAV_ID","NAV_TYPE","RADIAL","DISTANCE","NAVAID_NAME","STATE_CODE","CITY","LATITUDE","LAT_DECIMAL","LONGITUDE","LONG_DECIMAL","ARPT_ID","SITE_NO","SITE_TYPE_CODE","DROP_ZONE_NAME","MAX_ALTITUDE","MAX_ALTITUDE_TYPE_CODE","PJA_RADIUS","CHART_REQUEST_FLAG","PUBLISH_CRITERIA","DESCRIPTION","TIME_OF_USE","FSS_ID","FSS_NAME","PJA_USE","VOLUME","PJA_USER","REMARK"
"2026/02/19","PGA044","LGC","VORTAC",95.5,47.87,"LAGRANGE","GA","THOMASTON","32-57-18.2442N",32.95506783,"084-15-50.8520W",-84.26412555,"OPN","04047.","A","THOMASTON - UPSON COUNTY",15000,"AGL",3,"Y","Y","","0700-SS DAILY","","","CIVIL","","","ATLANTA LARGE TRACON 123.2"
"2026/02/19","PGU001","UNZ","VORTAC",90,4.6,"NIMITZ","GU","MANGILAO","13-27-06.6812N",13.45185588,"144-48-42.9530E",144.81193138,"GUM","51510.","A","MANGILAO",14000,"MSL",2,"Y","Y","","DAILY","HNL","HONOLULU","","","",""
"2026/02/19","PGU002","UNZ","VORTAC",254,5.5,"NIMITZ","GU","OROTE POINT","13-25-56.1557N",13.43226547,"144-38-31.3464E",144.64204066,"","","","OROTE POINT",12000,"MSL",2,"N","Y","MILITARY TRAINING","INTERMITTENT","HNL","HONOLULU","","","",""
"2026/02/19","PGU003","UNZ","VORTAC",265,4,"NIMITZ","GU","APRA HARBOR","13-27-03.7508N",13.45104188,"144-39-53.9552E",144.66498755,"","","","APRA HARBOR",12000,"MSL",2,"N","Y","MILITARY TRAINING","INTERMITTENT","HNL","HONOLULU","","","",""
"2026/02/19","PGU004","UNZ","VORTAC",54,13.5,"NIMITZ","GU","ANDERSON","13-34-51.0689N",13.58085247,"144-55-29.3708E",144.92482522,"","","","ANDERSEN DROP ZONE",18000,"MSL",2,"N","Y","MILITARY TRAINING","INTERMITTENT","HNL","HONOLULU","","","",""
"2026/02/19","PGU005","UNZ","VORTAC",244,11.2,"NIMITZ","GU","ANDERSON","13-22-41.6539N",13.37823719,"144-33-30.1177E",144.55836602,"","","","AGAT BAY",10000,"MSL",2,"N","Y","","INTERMITTENT","HNL","HONOLULU","","","MILITARY","MILITARY USE ONLY."
"2026/02/19","PGU006","UNZ","VORTAC",40,9.5,"NIMITZ","GU","ANDERSON","13-34-21.7649N",13.57271247,"144-50-31.4864E",144.84207955,"","","","FERGUSON HILL",14000,"MSL",2,"N","Y","","INTERMITTENT","HNL","HONOLULU","","","MILITARY","MILITARY USE ONLY."
"2026/02/19","PGU007","UNZ","VORTAC",80,5.8,"NIMITZ","GU","","13-28-04.9757N",13.4680488,"144-49-53.5589E",144.83154413,"GUM","51510.","A","PAGAT",14000,"MSL",1,"Y","Y","","DAILY","HNL","HONOLULU","","","",""
"2026/02/19","PGU008","UNZ","VORTAC",35,12,"NIMITZ","GU","ANDERSON","13-36-53.8280N",13.61495222,"144-51-24.8529E",144.85690358,"","","","NORTHWEST FIELD DROP ZONE",18000,"MSL",2,"N","Y","MILITARY TRAINING","INTERMITTENT","HNL","HONOLULU","MILITARY","","",""
"2026/02/19","PHI001","HNL","VORTAC",345,22.6,"HONOLULU","HI","PUUKAPU","21-41-07.4872N",21.68541311,"157-57-31.0431W",-157.95862308,"","","","",12000,"AGL",,"Y","Y","","INTERMITTENT","HNL","HONOLULU","","","",""
"2026/02/19","PHI002","HNL","VORTAC",340,14.5,"HONOLULU","HI","HONOLULU","21-32-52.3105N",21.54786402,"157-58-15.4744W",-157.97096511,"","","","HELEMANO MILITARY RESERVATION",15000,"MSL",0.7,"Y","Y","","DAILY","HNL","HONOLULU","","","","GREATEST ACTIVITY ON WEEKENDS."
"2026/02/19","PHI003","HNL","VORTAC",310,21.5,"HONOLULU","HI","OAHU IS; MOKULEIA","21-35-15.4415N",21.58762263,"158-10-20.5794W",-158.17238316,"HDH","52430.","A","",16000,"MSL",3,"Y","Y","","DAILY UP TO 16000FT","HNL","HONOLULU","","","ACTIVE ARMY",""
"2026/02/19","PHI004","HNL","VORTAC",306,22.1,"HONOLULU","HI","OAHU IS; MOKULEIA","21-34-42.4302N",21.57845283,"158-11-59.7799W",-158.19993886,"HDH","52430.","A","",16000,"MSL",3,"Y","Y","","DAILY, UP TO 16000","HNL","HONOLULU","","","",""
"2026/02/19","PHI005","SOK","VORTAC",256,4.2,"SOUTH KAUAI","HI","HANAPEPE","21-53-48.1160N",21.89669888,"159-36-14.5521W",-159.60404225,"PAK","52080.","A","PORT ALLEN",10000,"MSL",2,"Y","Y","","DAILY","HNL","HONOLULU","","","",""
"2026/02/19","PHI006","HNL","VORTAC",332,11.8,"HONOLULU","HI","EAST RANGE/TARO","21-29-49.4104N",21.49705844,"157-59-31.4550W",-157.99207083,"","","","EAST RANGE/TARO",12500,"MSL",0.5,"Y","Y","","INTMT. GREATEST ACTIVITY WKENDS.","HNL","HONOLULU","","","",""
"2026/02/19","PHI007","HNL","VORTAC",341,22.5,"HONOLULU","HI","WAHIAWA","21-40-51.5707N",21.68099186,"157-59-11.2100W",-157.98644722,"HHI","52587.","A","KANES DROP ZONE",12500,"AGL",2,"Y","Y","","INTERMITTENT","HNL","HONOLULU","MILITARY","","",""
"2026/02/19","PHI009","HNL","VORTAC",285,17.5,"HONOLULU","HI","OAHU IS; POKAI BAY","21-26-11.0546N",21.43640405,"158-12-41.0782W",-158.21141061,"","","","",3000,"MSL",3,"Y","Y","","INTERMITTENT USE","HNL","HONOLULU","","","ACTIVE ARMY-NAVY-AIRFORCE",""
"2026/02/19","PHI010","","",,,"","HI","HAWI","20-15-55.6800N",20.26546666,"155-51-22.9200W",-155.85636666,"UPP","52090.","A","UPOLU POINT",13000,"MSL",5,"Y","Y","","DAILY, ALL HOURS","","","CIVIL","","",""
"2026/02/19","PHI011","","",,,"","HI","WAIMANALO","21-21-13.3600N",21.35371111,"157-42-53.8000W",-157.71494444,"","","","DZ TIGERSHARK - INLAND DROP ZONE",7000,"MSL",1,"Y","Y","DZ JACOBS - OFFSHORE DROP ZONE LOCATION IS: 21- 21- 45.14 N; 157- 40-51.06 W","M-F 0700-2200 LOCAL, SA-SU/HOLIDAYS 0900-2200","","","MILITARY","","MARINE CORPS BASE HAWAII - PHNG (MARINE CORPS TRAINING AREA BELLOWS 808-257-3180)",""
"2026/02/19","PHI012","HNL","VORTAC",326,16.6,"HONOLULU","HI","WAHIAWA","21-33-49.9236N",21.56386766,"158-02-46.9951W",-158.04638752,"HHI","52587.","A","BASILAN DROP ZONE",12500,"MSL",2,"Y","","","INTERMITTENT","HNL","HONOLULU","MILITARY","","",""
"2026/02/19","PHI013","MUE","VOR/DME",178.68,9.11,"KAMUELA","HI","","19-50-52.0000N",19.84777777,"155-41-49.0000W",-155.69694444,"BSF","52550.1","A","HOLISTER DROP ZONE",35000,"MSL",1,"Y","","DROP ZONE IS BOX 2500 YARDS LONG BY 1500 YARDS WIDE","0700-2200","","","MILITARY","","15 WING, JBPHH",""
"2026/02/19","PHI014","MUE","VOR/DME",179.02,8.72,"KAMUELA","HI","","19-51-16.0000N",19.85444444,"155-41-48.0000W",-155.69666666,"BSF","52550.1","A","UNCLE DROP ZONE",35000,"MSL",1,"Y","","DROP ZONE IS BOX 2500 YARDS LONG BY 1500 YARDS WIDE","0700-2200","","","MILITARY","","15 WING, JBPHH",""
"2026/02/19","PHI015","MUE","VOR/DME",178.41,10.72,"KAMUELA","HI","","19-49-16.0000N",19.82111111,"155-42-03.0000W",-155.70083333,"BSF","52550.1","A","INOUYE DROP ZONE",35000,"MSL",1,"Y","","DROP ZONE IS BOX 2500 YARDS LONG BY 1500 YARDS WIDE","0700-2200","","","MILITARY","","15 WING, JBPHH",""
"2026/02/19","PHI016","MUE","VOR/DME",176.22,8.99,"KAMUELA","HI","CAMP POHAKULOA","19-50-55.5770N",19.84877138,"155-41-23.4510W",-155.6898475,"BSF","52550.1","A","TRANSFIGURACION DROP ZONE",35000,"MSL",1,"Y","","","0700-2200","","","MILITARY","","15 WING, JBPHH",""
"2026/02/19","PIA001","ALO","VOR/DME",359,32,"WATERLOO","IA","NEW HAMPTON","43-05-16.5040N",43.08791777,"092-20-07.8040W",-92.33550111,"1Y5","06219.","A","",15000,"AGL",1,"Y","Y","","DAILY","FOD","FORT DODGE","","","",""
"2026/02/19","PIA002","ALO","VOR/DME",140,10,"WATERLOO","IA","WATERLOO","42-25-05.5057N",42.41819602,"092-16-23.1943W",-92.27310952,"10IA","06403.","A","",12000,"MSL",3,"Y","Y","","SUMMER CONT WINTER WKENDS & HOLIDAYS SR-SS","FOD","FORT DODGE","","","",""
"2026/02/19","PIA003","ODI","VORTAC",204.32,42.23,"NODINE","IA","DECORAH","43-16-30.7583N",43.27521063,"091-52-46.3151W",-91.87953197,"DEH","05943.2","A","",7000,"AGL",1,"N","Y","","1700-SS, TUE-THU. 1000-SS, SAT & SUN SUMMER. 1000-SS, SAT & SUN WINTER","FOD","FORT DODGE","","","",""
"2026/02/19","PIA004","DSM","VORTAC",248.11,16.99,"DES MOINES","IA","WINTERSET","41-21-49.0398N",41.36362216,"094-00-43.7089W",-94.01214136,"3Y3","06420.","A","",14000,"MSL",5,"","Y","","SR-SS DAILY","FOD","FORT DODGE","","","",""
"2026/02/19","PIA005","DSM","VORTAC",305.07,25.02,"DES MOINES","IA","DALLAS CENTER","41-42-56.8867N",41.71580186,"094-03-43.3564W",-94.06204344,"39IA","05939.1","A","",12800,"MSL",3,"","Y","","WEEKENDS AND HOLIDAYS.","FOD","FORT DODGE","","","",""
"2026/02/19","PIA008","CID","VOR/DME",47,14,"CEDAR RAPIDS","IA","MARION","42-01-51.5390N",42.03098305,"091-32-20.3290W",-91.53898027,"C17","06155.6","A","",15000,"AGL",3,"N","Y","","CONTINUOUS","FOD","FORT DODGE","","","",""
"2026/02/19","PIA009","","",,,"","IA","FAIRFIELD","41-03-06.6486N",41.05184683,"091-58-29.1870W",-91.97477416,"FFL","05983.","A","",12500,"MSL",5,"N","Y","","SAT-SUN-HOLIDAYS SR-SS","FOD","FORT DODGE","","","",""
"2026/02/19","PIA010","DSM","VORTAC",310.05,33,"DES MOINES","IA","PERRY","41-50-19.2355N",41.83867652,"094-09-00.1999W",-94.15005552,"PRO","06273.","A","",12500,"MSL",3,"","Y","","WEEKENDS/HOLIDAYS.","FOD","FORT DODGE","","","",""
"2026/02/19","PIA011","TNU","VOR/DME",293,37,"NEWTON","IA","BOONE","42-03-06.7174N",42.05186594,"093-51-10.6593W",-93.85296091,"BNW","05865.","A","",15000,"MSL",6,"Y","Y","","CONNTINUOUS","FOD","FORT DODGE","","","",""
"2026/02/19","PIA012","SPW","VOR/DME",206,30,"SPENCER","IA","CHEROKEE","42-43-58.5659N",42.73293497,"095-33-01.5097W",-95.55041936,"CKP","05898.","A","",12500,"MSL",5,"Y","Y","","SUMMER - CONTINUOUS; WINTER - WEEKENDS AND HOLIDAYS SR-SS","FOD","FORT DODGE","","","","APRT MGR REQUESTS SUX047041 DUE TO POSSIBLE LOSS OF SPW SIGNAL IN CKP AREA"
"2026/02/19","PIA013","CVA","VORTAC",258,13,"DAVENPORT","IA","DAVENPORT","41-40-40.8615N",41.67801708,"090-46-10.6858W",-90.76963494,"","","","",12500,"MSL",2,"N","Y","","DAILY","FOD","FORT DODGE","","","",""
"2026/02/19","PIA014","MCW","VOR/DME",10,22,"MASON CITY","IA","NORTHWOOD","43-26-49.8748N",43.44718744,"093-11-28.0776W",-93.19113266,"5D2","06224.7","A","",11500,"MSL",5,"Y","Y","","APR-OCT SAT-SUN SR-SS","FOD","FORT DODGE","","","",""
"2026/02/19","PIA015","CID","VOR/DME",247,29,"CEDAR RAPIDS","IA","BROOKLYN","41-44-11.2645N",41.73646236,"092-23-58.9438W",-92.39970661,"09IA","05868.61","A","",13500,"MSL",5,"Y","Y","","SUMMER: CONTINUOUS; WINTER: WEEKENDS AND HOLIDAYS, 8:00 A.M. TO SUNSET","FOD","FORT DODGE","CIVIL","","",""
"2026/02/19","PID001","BOI","VORTAC",269,20,"BOISE","ID","CALDWELL","43-38-37.8647N",43.6438513,"116-38-00.3210W",-116.6334225,"EUL","04161.01","A","",17500,"MSL",5,"Y","Y","","1/2 HOUR BEFORE SR-1 HOUR AFTER SS.","BOI","BOISE","","","",""
"2026/02/19","PID002","BYI","VOR/DME",35,13,"BURLEY","ID","BURLEY","42-42-37.5708N",42.71043633,"113-37-52.1246W",-113.63114572,"","","","",15000,"MSL",,"N","Y","","SUNRISE-SUNSET DAILY","BOI","BOISE","","","",""
"2026/02/19","PID004","BOI","VORTAC",289,17,"BOISE","ID","STAR","43-43-08.1673N",43.71893536,"116-30-29.5699W",-116.50821386,"","","","STAR SKYDIVING CENTER",16000,"MSL",5,"Y","Y","","SR-2 HRS AFTER SS DAILY","BOI","BOISE","","","",""
"2026/02/19","PID005","TWF","VORTAC",359,0.1,"TWIN FALLS","ID","TWIN FALLS","42-28-53.2238N",42.48145105,"114-29-19.6633W",-114.48879536,"TWF","04344.1","A","",14500,"MSL",2,"N","Y","","MAY-OCT, WEEKENDS","BOI","BOISE","CIVIL","","",""
"2026/02/19","PID006","DNJ","VOR/DME",12.41,8.55,"DONNELLY","ID","MC CALL","44-53-19.1707N",44.88865852,"116-06-06.5399W",-116.10181663,"MYL","04236.","A","MCCALL SMOKEJUMPER BASE",9500,"MSL",8,"Y","Y","","APR-OCT, SR-SS DAILY.","","","JOINT","","",""
"2026/02/19","PID007","MQG","VOR/DME",112.33,42.89,"NEZ PERCE","ID","GRANGEVILLE","45-53-52.2000N",45.89783333,"116-06-46.2000W",-116.11283333,"GIC","04204.","A","",10000,"MSL",4,"Y","","","APRIL-SEPTEMBER","","","CIVIL","","",""
"2026/02/19","PID008","MQG","VOR/DME",106.13,49.18,"NEZ PERCE","ID","GRANGEVILLE","45-53-40.0800N",45.89446666,"115-55-18.0000W",-115.92166666,"GIC","04204.","A","",8000,"MSL",4,"Y","","","APRIL-SEPTEMBER","","","CIVIL","","",""
"2026/02/19","PID009","MQG","VOR/DME",109.63,50.98,"NEZ PERCE","ID","GRANGEVILLE","45-50-09.1200N",45.83586666,"115-56-00.7200W",-115.93353333,"GIC","04204.","A","",8000,"MSL",4,"Y","","","APRIL-SEPTEMBER","","","CIVIL","","",""
"2026/02/19","PID010","MQG","VOR/DME",116.4,47.03,"NEZ PERCE","ID","GRANGEVILLE","45-48-41.4000N",45.8115,"116-05-48.0000W",-116.09666666,"GIC","04204.","A","",7000,"MSL",4,"Y","","","APRIL-SEPTEMBER","","","CIVIL","","",""
"2026/02/19","PID011","MQG","VOR/DME",115.23,37.5,"NEZ PERCE","ID","GRANGEVILLE","45-56-10.5600N",45.93626666,"116-14-19.7400W",-116.23881666,"GIC","04204.","A","",7500,"MSL",4,"Y","","","APRIL-SEPTEMBER","","","CIVIL","","",""
"2026/02/19","PID012","BOI","VORTAC",336.52,18.59,"BOISE","ID","","43-51-38.4200N",,"116-14-25.7000W",,"BOI","04149.","A","",9500,"MSL",4,"Y","","FIREFIGHTING OPERATIONS","","","","CIVIL","","",""
"2026/02/19","PID013","BOI","VORTAC",3.77,33.31,"BOISE","ID","","44-04-17.8600N",,"115-55-08.7400W",,"U88","04196.31","A","",10000,"MSL",4,"Y","","FIREFIGHTING OPERATIONS","","","","CIVIL","","",""
"2026/02/19","PID014","DNJ","VOR/DME",23.3,3.92,"DONNELLY","ID","","44-48-55.4300N",,"116-08-40.2800W",,"MYL","04236.","A","",9000,"MSL",4,"Y","","FIREFIGHTING OPERATIONS","","","","CIVIL","","",""
"2026/02/19","PID015","DNJ","VOR/DME",38.54,9.32,"DONNELLY","ID","","44-51-01.3000N",,"116-01-19.1100W",,"MYL","04236.","A","",11000,"MSL",4,"Y","","FIREFIGHTING OPERATIONS","","","","CIVIL","","",""
"2026/02/19","PID016","DNJ","VOR/DME",132.04,11.87,"DONNELLY","ID","","44-35-37.9500N",,"116-04-19.7800W",,"MYL","04236.","A","",9000,"MSL",4,"Y","","FIREFIGHTING OPERATIONS","","","","CIVIL","","",""
"2026/02/19","PIL001","JOT","VOR/DME",246,23.1,"JOLIET","IL","OTTAWA","41-24-04.0107N",41.40111408,"088-47-33.9827W",-88.79277297,"","","","",17900,"AGL",4,"N","Y","","SR-1 HOUR AFTER SS.","IKK","KANKAKEE","","","",""
"2026/02/19","PIL002","CVA","VORTAC",89.92,34.84,"DAVENPORT","IL","DEER GROVE","41-39-58.5845N",41.66627347,"089-42-37.0820W",-89.71030055,"","","","",12000,"AGL",3,"N","Y","","SR-SS YEAR ROUND","IKK","KANKAKEE","","","ROCK RIVER VALLEY SKYDIVERS",""
"2026/02/19","PIL004","CMI","VORTAC",19,16.5,"CHAMPAIGN","IL","RANTOUL","40-17-22.6260N",40.28961833,"088-08-29.1690W",-88.14143583,"TIP","04958.85","A","",13500,"MSL",2,"Y","Y","","DAILY FROM 0600 LCL TO 2200 LCL","STL","SAINT LOUIS","","","",""
"2026/02/19","PIL005","PXV","VORTAC",298,19.7,"POCKET CITY","IL","CARMI","38-05-49.4609N",38.09707247,"088-07-08.0730W",-88.11890916,"CUL","04480.12","A","",9500,"AGL",3,"Y","Y","","SR-SS WEEKENDS","STL","SAINT LOUIS","","","",""
"2026/02/19","PIL009","TOY","VORTAC",71.86,26.17,"TROY","IL","GREENVILLE","38-50-40.3387N",38.84453852,"089-22-37.8635W",-89.3771843,"GRE","04713.1","A","",13500,"MSL",3,"Y","Y","","WKEND & HOL, SR-1 HR AFT SS.","STL","SAINT LOUIS","","","",""
"2026/02/19","PIL010","CVA","VORTAC",95.33,34.64,"DAVENPORT","IL","TAMPICO","41-36-44.8050N",41.61244583,"089-43-26.0345W",-89.72389847,"","","","",12500,"MSL",1,"N","Y","","1000-SUNSET, DAILY","IKK","KANKAKEE","","","",""
"2026/02/19","PIL011","JOT","VOR/DME",246,26,"JOLIET","IL","OTTAWA","41-22-57.9506N",41.38276405,"088-51-07.7628W",-88.85215633,"8N2","04925.03","A","SKYDIVE CHICAGO",17900,"MSL",2.5,"Y","Y","","SR TO 1 HOUR PAST SS","IKK","KANKAKEE","","","",""
"2026/02/19","PIL012","PIA","VORTAC",122,25,"PEORIA","IL","MINIER","40-26-02.9202N",40.4341445,"089-21-04.8522W",-89.35134783,"81IL","04867.3","A","",15000,"MSL",,"Y","Y","","DAILY SR TO 1 HOUR AFTER SS.","STL","SAINT LOUIS","","","",""
"2026/02/19","PIL013","SPI","VORTAC",138,24,"SPINNER","IL","TAYLORVILLE","39-32-47.1011N",39.54641697,"089-19-30.2597W",-89.32507213,"TAZ","05023.6","A","",15000,"MSL",5,"Y","Y","","SR TO 1 HR PAST SS.","STL","SAINT LOUIS","CIVIL","","",""
"2026/02/19","PIL014","DPA","VOR/DME",268.63,32.66,"DUPAGE","IL","ROCHELLE","41-53-38.6049N",41.89405691,"089-04-44.0792W",-89.07891088,"RPJ","04970.","A","CHICAGOLAND SKYDIVING CENTER",17999,"MSL",2.4,"Y","Y","","SUNRISE TO SUNSET","","","CIVIL","","",""
"2026/02/19","PIN001","GSH","TACAN",183,26,"GOSHEN","IN","MENTONE","41-05-31.9545N",41.09220958,"086-03-28.6795W",-86.05796652,"C92","05470.","A","",12500,"MSL",3,"N","Y","","DAILY SR-SS","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN002","VHP","VORTAC",290,27.7,"BRICKYARD","IN","CRAWFORDSVILLE","39-58-44.1632N",39.97893422,"086-55-41.7256W",-86.92825711,"CFJ","05210.","A","",15000,"MSL",3,"N","Y","","FRI-SAT-SUN: SR-SS","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN003","BVT","VORTAC",220,24,"BOILER","IN","VEEDERSBURG","40-15-12.6512N",40.25351422,"087-24-43.4618W",-87.41207272,"IN55","05707.","A","",10000,"MSL",5,"N","Y","","WEEKENDS AND HOLIDAYS, SR-SS.","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN005","GIJ","VORTAC",230,23,"GIPPER","IN","KINGSBURY","41-31-17.0943N",41.52141508,"086-42-33.5876W",-86.70932988,"","","","",1500,"MSL",0.3,"N","Y","","OCCASIONAL USE","HUF","TERRE HAUTE","MILITARY","","MILITARY USE",""
"2026/02/19","PIN006","SHB","VOR/DME",220,17,"SHELBYVILLE","IN","FRANKLIN","39-25-05.8008N",39.418278,"086-03-51.0357W",-86.06417658,"3FK","05293.","A","",13500,"MSL",3,"Y","Y","","SR-SS DAILY.","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN007","MIE","VOR/DME",360,10,"MUNCIE","IN","MUNCIE","40-24-13.8598N",40.40384994,"085-24-19.6358W",-85.40545438,"","","","HORIZON FIELD",13000,"MSL",,"N","Y","PARACHUTE JUMPING 8 MILES NE OF MUNCIE.","0600-1900","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN008","SHB","VOR/DME",208,20,"SHELBYVILLE","IN","ATTERBURY","39-20-26.0350N",39.34056527,"086-01-57.4116W",-86.03261433,"","","","",1500,"MSL",0.5,"N","Y","","OCCASIONAL USE","HUF","TERRE HAUTE","","","MILITARY USE",""
"2026/02/19","PIN011","DQN","VOR/DME",233.62,25.73,"DAYTON","IN","RICHMOND","39-45-18.0760N",39.75502111,"084-50-19.8510W",-84.8388475,"RID","05602.","A","",14500,"MSL",3,"N","Y","NAV AND PJA BOTH ON ARPT","SR-1 HOUR AFTER SS DAILY","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN012","OLK","VOR",40,33,"WEBSTER LAKE","IN","ANGOLA","41-41-07.9388N",41.68553855,"085-03-20.2710W",-85.05563083,"","","","",14500,"MSL",,"N","Y","","MON WED FRI SAT SUN 0900-SS","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN013","DQN","VOR/DME",241.22,39.09,"DAYTON","IN","CONNERSVILLE","39-41-25.0417N",39.69028936,"085-07-45.8611W",-85.12940586,"","","","",13500,"MSL",3,"Y","Y","","DAILY SR-SS","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN014","CGT","VORTAC",77,15,"CHICAGO HEIGHTS","IN","HOBART","41-33-26.1620N",41.55726722,"087-14-40.7675W",-87.24465763,"3HO","05353.","A","",10000,"AGL",2,"N","Y","","WED,WEEKENDS 0800-SS","HUF","TERRE HAUTE","","","",""
"2026/02/19","PIN015","OKK","TACAN",272,22.4,"KOKOMO","IN","FLORA","40-32-23.2452N",40.53979033,"086-32-50.6581W",-86.54740502,"5I2","05269.1","A","",13000,"MSL",5,"Y","Y","","WKEND & HOL, 0900-SS DAILY. GRISSOM APP CON 121.05","HUF","TERRE HAUTE","CIVIL","","",""
"2026/02/19","PIN016","OKK","TACAN",237,27.7,"KOKOMO","IN","FRANKFORT","40-16-30.1848N",40.27505133,"086-33-49.9351W",-86.56387086,"FKR","05291.","A","",12000,"AGL",2,"Y","Y","","0900-2000 DAILY","HUF","TERRE HAUTE","CIVIL","","",""
"2026/02/19","PIN017","GIJ","VORTAC",260.61,23,"GIPPER","IN","MICHIGAN CITY","41-42-17.7491N",41.7049303,"086-49-24.1237W",-86.82336769,"MGC","05472.","A","SKYDIVE WINDY CITY",15000,"MSL",5,"Y","Y","","SR-SS","","","CIVIL","","",""
"2026/02/19","PKS001","STJ","VORTAC",199,26.2,"ST JOSEPH","KS","ATCHISON","39-34-15.2596N",39.57090544,"095-10-53.7138W",-95.18158716,"K59","06476.","A","",12500,"MSL",5,"N","Y","","CONTINUOUS","ICT","WICHITA","","","",""
"2026/02/19","PKS002","GLD","VORTAC",336,22.9,"GOODLAND","KS","ST FRANCIS","39-45-41.2436N",39.76145655,"101-47-42.7448W",-101.79520688,"SYF","06868.","A","",16000,"MSL",3,"N","Y","","CONTINUOUS","ICT","WICHITA","","","",""
"2026/02/19","PKS003","ICT","VORTAC",110,23,"WICHITA","KS","DERBY","37-34-12.8623N",37.57023952,"097-09-15.1718W",-97.15421438,"K50","06859.","A","",13500,"MSL",5,"Y","Y","","DAILY","ICT","WICHITA","","","",""
"2026/02/19","PKS004","EMP","VORTAC",29,26,"EMPORIA","KS","OSAGE","38-38-13.5781N",38.63710502,"095-48-19.0361W",-95.8052878,"53K","06818.","A","",12000,"MSL",2,"Y","Y","","SAT-SUN, SR-SS; OCSNL MON-FRI, NOON TO SS.","ICT","WICHITA","CIVIL","","",""
"2026/02/19","PKS005","ICT","VORTAC",70,7,"WICHITA","KS","WICHITA","37-46-17.1991N",37.77144419,"097-26-25.6492W",-97.44045811,"4KS5","06973.3","A","",11500,"MSL",1,"N","Y","","CONTINUOUS","ICT","WICHITA","","","",""
"2026/02/19","PKS008","FRI","VOR",34,6.3,"FORT RILEY","KS","JUNCTION CITY","39-03-02.3212N",39.05064477,"096-46-27.7031W",-96.77436197,"FRI","06596.","A","",10000,"MSL",1,"Y","Y","","SUNRISE-SUNSET, DAILY","ICT","WICHITA","","","MILITARY USE",""
"2026/02/19","PKS009","HUT","VOR/DME",322,24.7,"HUTCHINSON","KS","LYONS","38-20-17.5668N",38.338213,"098-13-36.2447W",-98.22673463,"LYO","06739.","A","",14000,"MSL",5,"Y","Y","","CONTINUOUS","ICT","WICHITA","","","",""
"2026/02/19","PKS010","MCI","VORTAC",293.44,9.6,"KANSAS CITY","KS","FORT LEAVENWORTH","39-21-41.0678N",39.36140772,"094-55-06.4604W",-94.91846122,"","","","",12000,"MSL",3,"N","Y","","SUNRISE-SUNSET WEEKENDS AND HOLIDAYS, OCCASIONALLY WEEKDAYS","COU","COLUMBIA","","","",""
"2026/02/19","PKS011","ICT","VORTAC",253,14,"WICHITA","KS","WICHITA","37-42-15.6102N",37.70433616,"097-52-24.1896W",-97.873386,"","","","",13000,"MSL",5,"Y","Y","","CONTINUOUS","IKK","KANKAKEE","","","",""
"2026/02/19","PKS014","ICT","VORTAC",200,18,"WICHITA","KS","SUPPESVILLE","37-28-39.0551N",37.4775153,"097-45-17.7521W",-97.75493113,"","","","",15000,"MSL",5,"Y","Y","","SAT, SUN AND HOLIDAYS SR-SS.","ICT","WICHITA","","","",""
"2026/02/19","PKS015","TOP","VORTAC",111.92,17.57,"TOPEKA","KS","LAWRENCE","39-00-14.0000N",39.00388888,"095-12-51.0000W",-95.21416666,"LWC","06721.","A","",14000,"MSL",2,"Y","Y","","CONTINUOUS","","","JOINT","","",""
"2026/02/19","PKY002","CKV","VOR/DME",352,14,"CLARKSVILLE","KY","HOPKINSVILLE","36-51-09.8980N",36.85274944,"087-27-29.2601W",-87.4581278,"HVC","07198.","A","",14500,"MSL",3,"Y","Y","","0900-1600 TUE-FRI; OCNL WKENDS","LOU","LOUISVILLE","","","MILITARY",""
"2026/02/19","PKY006","CKV","VOR/DME",45,16,"CLARKSVILLE","KY","ELKTON","36-48-49.8518N",36.81384772,"087-10-55.0471W",-87.18195752,"5KY4","07110.1","A","",12000,"MSL",5,"N","Y","","CONTINUOUS","LOU","LOUISVILLE","","","",""
"2026/02/19","PKY007","FLM","VOR/DME",103,27,"FALMOUTH","KY","FLEMINGSBURG","38-34-39.5316N",38.57764766,"083-44-37.8608W",-83.74385022,"FGX","07137.1","A","",12500,"MSL",1,"Y","Y","","SAT-SUN/HOLIDAYS","LOU","LOUISVILLE","","","",""
"2026/02/19","PKY008","EWO","VOR/DME",199.85,38.48,"NEW HOPE","KY","GLASGOW","37-01-53.1193N",37.03142202,"085-57-39.2343W",-85.96089841,"GLW","07157.1","A","",8000,"MSL",5,"N","Y","","SUNRISE-SUNSET, WEEKENDS AND HOLIDAYS","LOU","LOUISVILLE","","","",""
