"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FIX_ID_OLD","CHARTING_REMARK","FIX_USE_CODE","ARTCC_ID_HIGH","ARTCC_ID_LOW","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","MIN_RECEP_ALT","COMPULSORY","CHARTS"
"2026/02/19","HOOLR","K4","TX","US",28,55,49.05,"N",28.93029166,98,18,6.25,"W",-98.30173611,"","","WP   ","ZHU","ZHU","N","N","N",,"","STAR"
"2026/02/19","HOOME","K1","WA","US",47,18,27.69,"N",47.30769166,122,48,17.71,"W",-122.80491944,"","RNAV","RP   ","ZSE","ZSE","N","N","N",,"","CONTROLLER,ENROUTE LOW,IAP"
"2026/02/19","HOONS","K5","IN","US",40,54,8.66,"N",40.90240555,85,17,24.29,"W",-85.29008055,"","","RP   ","ZAU","ZAU","N","N","N",,"","IAP"
"2026/02/19","HOOOG","K4","AR","US",35,49,1.73,"N",35.81714722,91,4,28.14,"W",-91.07448333,"","","WP   ","ZME","ZME","N","N","N",,"","STAR"
"2026/02/19","HOOOK","K6","MD","US",39,4,15.21,"N",39.07089166,76,26,26.84,"W",-76.44078888,"","","WP   ","ZDC","ZDC","N","N","N",,"","STAR"
"2026/02/19","HOOOT","K3","MO","US",38,40,24.03,"N",38.67334166,90,26,31.38,"W",-90.44205,"","","WP   ","ZKC","ZKC","N","N","N",,"","STAR"
"2026/02/19","HOOPA","P","OP","US",21,7,0,"N",21.11666666,162,50,0,"W",-162.83333333,"","COMPULSORY","WP   ","","ZOA","N","N","N",,"LOW/HIGH","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
"2026/02/19","HOOPE","K2","CO","US",40,9,41.26,"N",40.16146111,104,39,23.53,"W",-104.65653611,"","RNAV","RP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","HOOPL","K6","WV","US",39,22,23.53,"N",39.37320277,77,46,23.74,"W",-77.77326111,"","","WP   ","ZDC","ZDC","N","N","N",,"","SPECIAL DP,SPECIAL IAP"
"2026/02/19","HOOPR","K3","ND","US",47,49,11.27,"N",47.81979722,103,37,22.78,"W",-103.62299444,"","","WP   ","ZLC","ZLC","N","N","N",,"","IAP"
"2026/02/19","HOOPS","K2","CA","US",33,57,45.38,"N",33.96260555,116,32,29.99,"W",-116.54166388,"","","WP   ","ZLA","ZLA","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOOSE","K7","TN","US",35,0,46.88,"N",35.01302222,90,11,40.96,"W",-90.19471111,"","","WP   ","ZME","ZME","N","N","N",,"","SID"
"2026/02/19","HOOTA","K5","MI","US",43,48,23.74,"N",43.80659444,86,30,5.58,"W",-86.50155,"","","WP   ","ZMP","ZMP","N","N","N",,"","STAR"
"2026/02/19","HOOTE","K6","VA","US",36,39,12.14,"N",36.65337222,79,59,5.6,"W",-79.98488888,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","HOOTH","K6","NJ","US",40,58,44.5,"N",40.97902777,74,4,1.79,"W",-74.06716388,"","","WP   ","ZNY","ZNY","N","N","N",,"","IAP"
"2026/02/19","HOOTI","K4","TX","US",30,6,44.5,"N",30.11236111,94,43,47.35,"W",-94.72981944,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP,STAR"
"2026/02/19","HOOTS","K7","AL","US",34,1,48.6,"N",34.03016666,88,10,19.34,"W",-88.17203888,"","","WP   ","ZME","ZME","N","N","N",,"","IAP"
"2026/02/19","HOOTT","K7","NC","US",35,33,18.01,"N",35.55500277,82,13,39.51,"W",-82.22764166,"","","WP   ","ZTL","ZTL","N","N","N",,"","SPECIAL DP"
"2026/02/19","HOOTY","K4","LA","US",30,10,20.7,"N",30.17241666,89,49,8.72,"W",-89.81908888,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOOTZ","K4","TX","US",31,19,22.55,"N",31.32293055,96,26,26.53,"W",-96.44070277,"","RNAV","RP   ","ZFW","ZFW","N","N","N",,"","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
"2026/02/19","HOOVE","K2","AZ","US",31,58,25.24,"N",31.97367777,110,4,21.52,"W",-110.07264444,"","RNAV","RP   ","ZAB","ZAB","N","N","N",,"","CONTROLLER,ENROUTE LOW,IAP,MILITARY IAP"
"2026/02/19","HOOVR","P","OP","US",9,54,54,"N",9.915,142,50,0,"E",142.83333333,"","COMPULSORY ON ATS ROUTE A216.","WP   ","ZAK","ZAK","N","N","N",,"HIGH","ENROUTE HIGH,ENROUTE LOW"
"2026/02/19","HOOZE","K3","KS","US",38,53,42.28,"N",38.89507777,95,17,39.85,"W",-95.29440277,"","RNAV","RP   ","ZKC","ZKC","N","N","N",,"","AREA,CONTROLLER LOW,ENROUTE LOW,IAP,SPECIAL IAP,STAR"
"2026/02/19","HOPAG","K4","TX","US",30,37,1.74,"N",30.61715,97,40,58.21,"W",-97.68283611,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOPAK","K2","NV","US",38,36,7.83,"N",38.602175,117,40,47.97,"W",-117.67999166,"","","WP   ","ZOA","ZOA","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOPAL","K4","TX","US",30,41,8.25,"N",30.685625,96,22,59.2,"W",-96.38311111,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOPAP","K5","KY","US",37,44,36.29,"N",37.74341388,84,23,8.26,"W",-84.38562777,"","","WP   ","ZID","ZID","Y","Y","N",,"","ENROUTE HIGH"
"2026/02/19","HOPAT","K6","NJ","US",40,53,15.45,"N",40.887625,74,38,28.77,"W",-74.641325,"","","RP   ","","ZNY","N","N","N",,"","ENROUTE LOW"
"2026/02/19","HOPAX","K5","OH","US",39,18,37.97,"N",39.31054722,82,0,8.01,"W",-82.002225,"","","WP   ","ZID","ZID","N","N","N",,"","IAP"
"2026/02/19","HOPCE","K6","NJ","US",41,18,42.65,"N",41.31184722,74,43,0.7,"W",-74.71686111,"","RNAV","RP   ","","ZNY","N","N","N",,"","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL"
"2026/02/19","HOPDI","K6","PA","US",41,26,42.7,"N",41.44519444,78,34,2.44,"W",-78.56734444,"","","WP   ","ZOB","ZOB","N","N","N",,"","NOT REQUIRED"
"2026/02/19","HOPDU","K2","CA","US",34,24,32.15,"N",34.40893055,118,33,1.04,"W",-118.55028888,"","","WP   ","ZLA","ZLA","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOPEA","K6","NY","US",40,41,25.73,"N",40.69048055,73,53,57.33,"W",-73.89925833,"","","WP   ","ZNY","ZNY","N","N","N",,"","SID"
"2026/02/19","HOPEB","K2","UT","US",37,28,20.28,"N",37.4723,113,11,47.88,"W",-113.19663333,"","RNAV","RP   ","ZLA","ZLA","N","N","N",,"","IAP"
"2026/02/19","HOPED","K6","NJ","US",40,52,17.19,"N",40.87144166,74,52,8.75,"W",-74.86909722,"","","WP   ","ZNY","ZNY","N","N","N",,"","IAP"
"2026/02/19","HOPEE","K6","MD","US",38,53,25.35,"N",38.890375,76,51,28.37,"W",-76.85788055,"","","MR   ","ZDC","ZDC","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPEK","K7","GA","US",31,30,22.68,"N",31.5063,82,47,24.08,"W",-82.79002222,"UPTON","RNAV","RP   ","ZJX","ZJX","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW"
"2026/02/19","HOPEM","K7","NC","US",34,46,54.31,"N",34.78175277,76,37,50.96,"W",-76.63082222,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","HOPER","PA","AK","US",61,0,10.11,"N",61.00280833,149,44,22.6,"W",-149.73961111,"","RNAV","RP   ","ZAN","ZAN","N","N","N",,"","AREA,CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
"2026/02/19","HOPES","K5","WI","US",43,44,25.08,"N",43.7403,89,29,32.91,"W",-89.492475,"","","WP   ","ZAU","ZAU","N","N","N",,"","IAP"
"2026/02/19","HOPET","K2","NM","US",33,5,47.97,"N",33.09665833,104,49,36.11,"W",-104.82669722,"","RNAV","RP   ","ZAB","ZAB","N","N","N",,"","CONTROLLER,ENROUTE LOW,IAP"
"2026/02/19","HOPEV","K7","FL","US",30,25,39.33,"N",30.42759166,81,55,23.6,"W",-81.92322222,"","","MR   ","ZJX","ZJX","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPGO","PA","AK","US",62,48,27.24,"N",62.80756666,154,37,41.13,"W",-154.62809166,"","","WP   ","ZAN","ZAN","N","N","N",,"","IAP"
"2026/02/19","HOPGU","K4","TX","US",29,49,5.55,"N",29.81820833,96,29,2.53,"W",-96.48403611,"","","WP   ","ZHU","ZHU","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOPID","NZ","","AS",14,20,27.16,"S",-14.34087777,170,43,32.57,"W",-170.72571388,"","","WP   ","ZHN","ZHN","N","N","N",,"","IAP"
"2026/02/19","HOPII","K2","CA","US",37,26,2.66,"N",37.43407222,121,50,6.28,"W",-121.83507777,"","","WP   ","ZOA","ZOA","N","N","N",,"","SID"
"2026/02/19","HOPIK","K3","NE","US",40,1,11.6,"N",40.01988888,96,53,23.34,"W",-96.88981666,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HOPIL","K2","CA","US",33,20,46.11,"N",33.34614166,117,18,10.32,"W",-117.30286666,"","","MR   ","ZLA","ZLA","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPIM","K7","NC","US",35,26,47.72,"N",35.44658888,77,44,24.32,"W",-77.74008888,"","","RP   ","ZDC","ZDC","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW"
"2026/02/19","HOPIP","K4","TX","US",30,6,37.24,"N",30.11034444,95,33,36.8,"W",-95.56022222,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOPIR","K5","IL","US",42,8,54.78,"N",42.14855,88,40,21.04,"W",-88.67251111,"","","WP   ","ZAU","ZAU","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOPIS","K7","GA","US",32,9,56.14,"N",32.16559444,82,5,7.4,"W",-82.08538888,"","","WP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","HOPIV","K4","TX","US",31,48,24.22,"N",31.80672777,99,23,5.81,"W",-99.38494722,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","HOPIW","K4","TX","US",30,34,58.27,"N",30.58285277,99,45,49.24,"W",-99.76367777,"","","CN   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOPKA","K5","MI","US",45,0,52.38,"N",45.01455,84,45,32.64,"W",-84.75906666,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HOPKI","K7","SC","US",33,54,28.23,"N",33.90784166,80,52,11.49,"W",-80.86985833,"","","RP   ","ZJX","ZJX","N","N","N",,"","NOT REQUIRED"
"2026/02/19","HOPKN","K5","OH","US",39,24,16.12,"N",39.40447777,83,36,32.4,"W",-83.609,"","","WP   ","ZID","ZID","N","N","N",,"","IAP"
"2026/02/19","HOPKO","K7","GA","US",30,59,55.91,"N",30.99886388,81,55,56.85,"W",-81.93245833,"","","WP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","HOPLA","K2","CA","US",38,55,10.4,"N",38.91955555,123,8,46.45,"W",-123.14623611,"","","WP   ","ZOA","ZOA","N","N","N",,"","IAP"
"2026/02/19","HOPLU","K7","GA","US",33,46,18.76,"N",33.77187777,83,30,10.67,"W",-83.50296388,"","","WP   ","ZTL","ZTL","N","N","N",,"","IAP"
"2026/02/19","HOPMI","K5","MI","US",41,50,41.53,"N",41.84486944,83,55,58.42,"W",-83.93289444,"MUPUX","","WP   ","ZOB","ZOB","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOPMU","K6","ME","US",44,30,26.54,"N",44.50737222,69,54,59.35,"W",-69.91648611,"","","WP   ","ZBW","ZBW","N","N","N",,"","IAP"
"2026/02/19","HOPNU","K4","TX","US",30,9,51.98,"N",30.16443888,95,29,2.04,"W",-95.4839,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOPOD","K7","SC","US",32,22,43.89,"N",32.37885833,80,16,48.35,"W",-80.28009722,"","","MR   ","ZJX","ZJX","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPOG","K2","AZ","US",33,53,21.32,"N",33.88925555,110,10,55.4,"W",-110.18205555,"","","WP   ","ZAB","ZAB","N","N","N",,"","SPECIAL DP"
"2026/02/19","HOPOL","K2","CA","US",37,51,7.03,"N",37.85195277,122,26,21.85,"W",-122.43940277,"","","WP   ","ZOA","ZOA","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOPOP","PA","AK","US",65,33,59.95,"N",65.56665277,143,57,29.48,"W",-143.95818888,"","","WP   ","ZAN","ZAN","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW"
"2026/02/19","HOPOR","K2","CO","US",37,24,19.5,"N",37.40541666,106,2,16.58,"W",-106.03793888,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","HOPOS","K4","TX","US",32,14,39.47,"N",32.24429722,100,35,50.33,"W",-100.59731388,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","HOPOV","K7","FL","US",30,21,20.62,"N",30.35572777,81,28,0.09,"W",-81.46669166,"","","MR   ","ZJX","ZJX","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPPE","K2","NV","US",35,40,50.24,"N",35.68062222,115,7,1.15,"W",-115.11698611,"","","MR   ","ZLA","ZLA","N","N","N",,"","NOT REQUIRED"
"2026/02/19","HOPPI","K2","UT","US",41,12,47.77,"N",41.21326944,112,2,1.46,"W",-112.03373888,"","","MR   ","ZLC","ZLC","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPPP","K3","NE","US",41,13,37.76,"N",41.22715555,101,26,16.1,"W",-101.43780555,"","","WP   ","ZDV","ZDV","N","N","N",,"","STAR"
"2026/02/19","HOPPR","K1","OR","US",46,12,50.71,"N",46.21408611,123,58,25.1,"W",-123.97363888,"","SPECIAL ROUTE","WP   ","ZSE","ZSE","N","N","N",,"","SPECIAL DP,SPECIAL IAP"
"2026/02/19","HOPPS","K6","PA","US",40,51,10.41,"N",40.85289166,75,23,39.31,"W",-75.39425277,"","RNAV","RP   ","ZNY","ZNY","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW"
"2026/02/19","HOPPY","PG","GU","US",14,1,18.7,"N",14.02186111,146,20,39.6,"E",146.34433333,"","","RP   ","ZUA","ZUA","N","N","N",,"","ENROUTE LOW"
"2026/02/19","HOPPZ","K5","MI","US",41,59,21.28,"N",41.98924444,83,29,28.92,"W",-83.49136666,"","","WP   ","ZOB","ZOB","N","N","N",,"","SID"
"2026/02/19","HOPRI","K5","OH","US",40,3,39.17,"N",40.06088055,84,6,41.13,"W",-84.111425,"","","WP   ","ZID","ZID","N","N","N",,"","IAP"
"2026/02/19","HOPRO","K7","GA","US",31,21,24.17,"N",31.35671388,83,26,29.47,"W",-83.44151944,"","RNAV","RP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","HOPRR","K5","OH","US",39,8,27.52,"N",39.14097777,84,23,44.46,"W",-84.39568333,"","","WP   ","ZID","ZID","N","N","N",,"","SID"
"2026/02/19","HOPRZ","K7","NC","US",36,16,9.51,"N",36.26930833,79,35,13.41,"W",-79.58705833,"","","WP   ","ZDC","ZDC","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,SID"
"2026/02/19","HOPSA","K3","MN","US",45,1,55.69,"N",45.03213611,92,53,58.46,"W",-92.89957222,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HOPSE","K2","CA","US",32,49,43.69,"N",32.82880277,115,53,5.64,"W",-115.8849,"","","MW   ","ZLA","ZLA","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOPSO","K7","MS","US",34,36,14.12,"N",34.60392222,89,13,19.63,"W",-89.22211944,"","","WP   ","ZME","ZME","N","N","N",,"","IAP"
"2026/02/19","HOPSS","K5","WI","US",42,42,19.25,"N",42.70534722,88,16,47.79,"W",-88.27994166,"","","WP   ","ZAU","ZAU","N","N","N",,"","STAR"
"2026/02/19","HOPTA","K2","CA","US",37,47,6.07,"N",37.78501944,122,9,14.4,"W",-122.154,"","","WP   ","ZOA","ZOA","N","N","N",,"","STAR"
"2026/02/19","HOPTO","K2","UT","US",40,27,39.77,"N",40.46104722,111,57,7.15,"W",-111.95198611,"","","WP   ","ZLC","ZLC","N","N","N",,"","SID"
"2026/02/19","HOPTU","K6","MA","US",41,46,51.37,"N",41.78093611,71,2,9.65,"W",-71.03601388,"","","WP   ","ZBW","ZBW","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP"
"2026/02/19","HOPUD","K3","IA","US",43,23,48.27,"N",43.39674166,94,19,49.99,"W",-94.33055277,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HOPUL","K6","MA","US",42,8,11.87,"N",42.13663055,71,31,11.82,"W",-71.51995,"","","WP   ","ZBW","ZBW","N","N","N",,"","IAP"
"2026/02/19","HOPUM","PA","AK","US",70,50,42.57,"N",70.84515833,159,31,29.57,"W",-159.52488055,"","","WP   ","ZAN","ZAN","N","N","N",,"","IAP"
"2026/02/19","HOPUN","K2","CA","US",34,4,35.37,"N",34.07649166,117,54,44.51,"W",-117.91236388,"","RNAV","RP   ","ZLA","ZLA","N","N","N",,"","AREA,ENROUTE LOW,IAP"
"2026/02/19","HOPWD","K3","MO","US",38,47,2.63,"N",38.78406388,90,26,25.47,"W",-90.44040833,"","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","HOPWO","K3","IA","US",42,12,56.97,"N",42.215825,93,58,47.75,"W",-93.97993055,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HORAB","K2","CO","US",40,46,44.41,"N",40.77900277,106,13,57.11,"W",-106.23253055,"","","WP   ","ZDV","ZDV","N","N","N",,"","SID"
"2026/02/19","HORAG","PA","AK","US",66,44,36.99,"N",66.74360833,151,14,21.02,"W",-151.23917222,"","RNAV","RP   ","ZAN","ZAN","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP"
"2026/02/19","HORAH","K5","IL","US",41,23,34.28,"N",41.39285555,89,9,12.59,"W",-89.15349722,"","","WP   ","ZAU","ZAU","N","N","N",,"","IAP"
"2026/02/19","HORAL","K7","TN","US",36,26,13.99,"N",36.43721944,82,7,46.48,"W",-82.12957777,"","","WP   ","ZTL","ZTL","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
"2026/02/19","HORAM","K7","AL","US",34,41,50.49,"N",34.69735833,85,37,43.13,"W",-85.62864722,"","","WP   ","ZTL","ZTL","N","N","N",,"","IAP"
"2026/02/19","HORAN","K6","VA","US",36,36,30.03,"N",36.60834166,77,13,24.27,"W",-77.22340833,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","HORAP","K3","MO","US",36,59,23.28,"N",36.9898,94,30,4.13,"W",-94.50114722,"","","WP   ","ZKC","ZKC","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HORAV","K5","IL","US",37,51,33.68,"N",37.85935555,88,16,9.93,"W",-88.269425,"","","WP   ","ZID","ZID","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP"
"2026/02/19","HORAX","K6","MA","US",41,13,38.63,"N",41.22739722,70,48,0.16,"W",-70.80004444,"","","WP   ","ZBW","ZBW","N","N","N",,"","IAP"
"2026/02/19","HORBL","K2","CA","US",38,42,6.63,"N",38.70184166,122,58,59.82,"W",-122.98328333,"","","WP   ","ZOA","ZOA","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HORBO","K6","NJ","US",40,6,6.26,"N",40.10173888,74,14,43.73,"W",-74.24548055,"","","MW   ","ZNY","ZNY","N","N","N",,"","MILITARY IAP"
"2026/02/19","HORBU","K2","AZ","US",32,58,0.98,"N",32.96693888,109,22,24.14,"W",-109.37337222,"","","WP   ","ZAB","ZAB","N","N","N",,"","SID"
"2026/02/19","HORDA","K4","TX","US",32,26,46.42,"N",32.44622777,95,24,18.54,"W",-95.40515,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","HORDE","K6","NJ","US",40,21,15.54,"N",40.35431666,74,52,51.73,"W",-74.88103611,"","","WP   ","ZNY","ZNY","N","N","N",,"","IAP"
"2026/02/19","HORDU","K5","WI","US",44,16,35.16,"N",44.27643333,88,21,51.59,"W",-88.36433055,"","","WP   ","ZMP","ZMP","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOREB","K7","GA","US",31,36,38.07,"N",31.610575,82,33,18.14,"W",-82.55503888,"","","WP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","HOREG","K4","LA","US",31,38,52.71,"N",31.647975,93,4,25.17,"W",-93.07365833,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","HOREK","K7","AL","US",34,22,0.87,"N",34.36690833,87,35,50.52,"W",-87.59736666,"","","WP   ","ZME","ZME","N","N","N",,"","IAP"
"2026/02/19","HOREL","PA","AK","US",66,7,52.91,"N",66.13136388,162,38,48.3,"W",-162.64675,"","","WP   ","ZAN","ZAN","N","N","N",,"","IAP"
"2026/02/19","HOREP","K7","FL","US",26,42,17.96,"N",26.70498888,80,41,0,"W",-80.68333333,"","","WP   ","ZMA","ZMA","N","N","N",,"","IAP"
"2026/02/19","HORET","K1","ID","US",46,20,22.37,"N",46.33954722,116,42,43.99,"W",-116.71221944,"","","WP   ","ZSE","ZSE","N","N","N",,"","IAP"
"2026/02/19","HORGA","K2","CA","US",33,15,30.65,"N",33.25851388,116,21,4.41,"W",-116.351225,"","","WP   ","ZLA","ZLA","N","N","N",,"","SID"
"2026/02/19","HORGI","PA","AK","US",60,0,4.68,"N",60.0013,142,35,23.34,"W",-142.58981666,"","","WP   ","ZAN","ZAN","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW"
"2026/02/19","HORIG","K7","TN","US",35,35,35,"N",35.59305555,84,11,11,"W",-84.18638888,"","","WP   ","ZTL","ZTL","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HORIK","K2","CO","US",40,34,53.82,"N",40.58161666,107,31,6.51,"W",-107.518475,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","HORIL","TJ","PR","US",18,0,56.64,"N",18.01573333,66,37,51.3,"W",-66.63091666,"","","WP   ","ZSU","ZSU","N","N","N",,"","IAP"
"2026/02/19","HORIM","K7","SC","US",33,14,7.59,"N",33.23544166,81,11,12.43,"W",-81.18678611,"","","WP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","HORIR","K7","SC","US",33,6,21.99,"N",33.10610833,81,12,53.81,"W",-81.21494722,"","","WP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","HORIS","K4","AR","US",35,41,21.54,"N",35.68931666,91,23,12.41,"W",-91.38678055,"","","RP   ","ZME","ZME","N","N","N",,"","STAR"
"2026/02/19","HORIV","K4","OK","US",36,9,57.85,"N",36.16606944,97,52,2.72,"W",-97.86742222,"","RNAV","MR   ","ZKC","ZKC","N","N","N",,"","MILITARY IAP"
"2026/02/19","HORIX","K2","CO","US",40,12,52.94,"N",40.21470555,108,4,3.65,"W",-108.06768055,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","HORKA","PA","AK","US",55,11,27.03,"N",55.19084166,160,7,6.84,"W",-160.11856666,"","","WP   ","ZAN","ZAN","N","N","N",,"","IAP"
"2026/02/19","HORKO","K4","TX","US",32,5,42.22,"N",32.09506111,95,33,32.38,"W",-95.55899444,"","","WP   ","ZFW","ZFW","N","N","N",,"","CONTROLLER,STAR"
"2026/02/19","HORKU","K7","NC","US",35,3,19.45,"N",35.05540277,77,5,21.46,"W",-77.08929444,"","","MR   ","ZDC","ZDC","N","N","N",,"","MILITARY IAP"
"2026/02/19","HORLA","K1","WA","US",48,39,21.87,"N",48.656075,122,53,36.77,"W",-122.89354722,"","","WP   ","ZSE","ZSE","N","N","N",,"","IAP"
"2026/02/19","HORLU","K5","IL","US",40,20,0.36,"N",40.33343333,90,13,16.24,"W",-90.22117777,"","","WP   ","ZAU","ZAU","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HORMA","K5","WI","US",45,16,55.08,"N",45.28196666,90,25,26.44,"W",-90.42401111,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HORML","K3","SD","US",43,20,52.65,"N",43.34795833,97,42,31.79,"W",-97.70883055,"","","WP   ","ZMP","ZMP","N","N","N",,"","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE LOW"
"2026/02/19","HORNA","K4","TX","US",31,11,51.59,"N",31.19766388,104,37,36.99,"W",-104.62694166,"","","WP   ","ZAB","ZAB","N","N","N",,"","IAP"
"2026/02/19","HORNE","K6","NY","US",42,23,21.25,"N",42.38923611,77,35,16.19,"W",-77.58783055,"","","WP   ","","ZOB","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP"
"2026/02/19","HORNN","K2","CA","US",36,8,45.07,"N",36.14585277,119,51,27.08,"W",-119.85752222,"","","MR   ","ZOA","ZOA","N","N","N",,"","MILITARY IAP"
"2026/02/19","HORNR","K6","VA","US",37,37,7.43,"N",37.61873055,77,23,53.2,"W",-77.39811111,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","HORNS","K4","TX","US",31,28,52.2,"N",31.48116666,95,48,11.1,"W",-95.80308333,"","","RP   ","ZFW","ZFW","N","N","N",,"","NOT REQUIRED"
"2026/02/19","HORNT","K5","IN","US",39,38,51.27,"N",39.647575,86,25,31.11,"W",-86.42530833,"","","WP   ","ZID","ZID","N","N","N",,"","IAP"
"2026/02/19","HORNZ","K4","TX","US",33,26,48,"N",33.44666666,96,54,43,"W",-96.91194444,"","","WP   ","ZFW","ZFW","N","N","N",,"","ENROUTE LOW,STAR"
"2026/02/19","HOROD","K2","NV","US",39,7,12.36,"N",39.1201,118,25,56.8,"W",-118.43244444,"","","MW   ","ZOA","ZOA","N","N","N",,"","MILITARY IAP"
"2026/02/19","HOROG","K7","FL","US",29,40,21.1,"N",29.67252777,82,23,38.75,"W",-82.39409722,"","","WP   ","ZJX","ZJX","N","N","N",,"","SPECIAL IAP"
"2026/02/19","HOROK","K3","MO","US",39,53,14.18,"N",39.88727222,92,32,47.65,"W",-92.54656944,"","RNAV","RP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","HOROV","K3","NE","US",42,7,20.24,"N",42.12228888,102,54,15.74,"W",-102.90437222,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","HORPU","K3","ND","US",47,46,20.41,"N",47.77233611,99,38,11.61,"W",-99.63655833,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","HORRN","K1","OR","US",44,28,51.03,"N",44.48084166,121,38,32.73,"W",-121.642425,"","RNAV","RP   ","ZSE","ZSE","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP"
