"EFF_DATE","NAV_ID","NAV_TYPE","STATE_CODE","CITY","COUNTRY_CODE","NAV_STATUS","NAME","STATE_NAME","REGION_CODE","COUNTRY_NAME","FAN_MARKER","OWNER","OPERATOR","NAS_USE_FLAG","PUBLIC_USE_FLAG","NDB_CLASS_CODE","OPER_HOURS","HIGH_ALT_ARTCC_ID","HIGH_ARTCC_NAME","LOW_ALT_ARTCC_ID","LOW_ARTCC_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_ACCURACY_CODE","TACAN_DME_STATUS","TACAN_DME_LAT_DEG","TACAN_DME_LAT_MIN","TACAN_DME_LAT_SEC","TACAN_DME_LAT_HEMIS","TACAN_DME_LAT_DECIMAL","TACAN_DME_LONG_DEG","TACAN_DME_LONG_MIN","TACAN_DME_LONG_SEC","TACAN_DME_LONG_HEMIS","TACAN_DME_LONG_DECIMAL","ELEV","MAG_VARN","MAG_VARN_HEMIS","MAG_VARN_YEAR","SIMUL_VOICE_FLAG","PWR_OUTPUT","AUTO_VOICE_ID_FLAG","MNT_CAT_CODE","VOICE_CALL","CHAN","FREQ","MKR_IDENT","MKR_SHAPE","MKR_BRG","ALT_CODE","DME_SSV","LOW_NAV_ON_HIGH_CHART_FLAG","Z_MKR_FLAG","FSS_ID","FSS_NAME","FSS_HOURS","NOTAM_ID","QUAD_IDENT","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","RESTRICTION_FLAG","HIWAS_FLAG"
"2026/02/19","LAS","VORTAC","NV","LAS VEGAS","US","OPERATIONAL RESTRICTED","LAS VEGAS","NEVADA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",36,4,46.9253,"N",36.07970147,115,9,35.2725,"W",-115.15979791,"6","",36,4,46.9253,"N",36.07970147,115,9,35.2725,"W",-115.15979791,2136,15,"E",1980,"N",,"N","1","NONE","116X",116.9,"","",,"VH","H","","","RNO","RENO","24","LAS","","N","N","N","",""
"2026/02/19","LAW","VOR/DME","OK","LAWTON","US","OPERATIONAL RESTRICTED","LAWTON","OKLAHOMA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZFW","FORT WORTH","ZFW","FORT WORTH",34,29,46.2549,"N",34.49618191,98,24,47.14,"W",-98.41309444,"6","OPERATIONAL IFR",34,29,46.2549,"N",34.49618191,98,24,47.14,"W",-98.41309444,1104.6,9,"E",1970,"N",,"N","1","NONE","115Y",116.85,"","",,"VL","L","","","MLC","MC ALESTER","24","LAW","","N","N","N","",""
"2026/02/19","LAX","VORTAC","CA","LOS ANGELES","US","OPERATIONAL RESTRICTED","LOS ANGELES","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",33,55,59.3368,"N",33.93314911,118,25,55.246,"W",-118.43201277,"6","",33,56,0.3342,"N",33.93342616,118,25,56.7688,"W",-118.43243577,185,15,"E",1965,"N",,"Y","1","NONE","83X",113.6,"","",,"VH","H","","","HHR","HAWTHORNE","24","LAX","","Y","N","N","",""
"2026/02/19","LAX","VOT","CA","LOS ANGELES","US","OPERATIONAL IFR","SAN PEDRO HILL","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","","","","",33,44,45.063,"N",33.74585083,118,20,10.259,"W",-118.33618305,"4","",,,,"",,,,,"",,1504,,"",,"",,"N","1","FOUR DOTS PER SECOND","",113.9,"","",,"","","","","HHR","HAWTHORNE","24","","","","","","",""
"2026/02/19","LB","NDB","KS","LIBERAL","US","OPERATIONAL IFR","PANCK","KANSAS","ACE","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","ZKC","KANSAS CITY","","",36,57,52.5856,"N",36.96460711,100,57,22.5528,"W",-100.95626466,"","",,,,"",,,,,"",,2846.6,6,"E",2015,"N",,"N","1","NONE","",383,"","",,"","","","","ICT","WICHITA","24","LBL","","N","N","N","",""
"2026/02/19","LBB","VORTAC","TX","LUBBOCK","US","OPERATIONAL RESTRICTED","LUBBOCK","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZFW","FORT WORTH","ZFW","FORT WORTH",33,42,17.8225,"N",33.70495069,101,54,50.4374,"W",-101.91401038,"6","",33,42,17.8225,"N",33.70495069,101,54,50.4374,"W",-101.91401038,3310,11,"E",1965,"N",,"N","1","NONE","29X",109.2,"","",,"L","L","Y","","FTW","FORT WORTH","24","LBB","","N","N","N","",""
"2026/02/19","LBF","VOR/DME","NE","NORTH PLATTE","US","OPERATIONAL IFR","NORTH PLATTE","NEBRASKA","ACE","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZDV","DENVER","ZDV","DENVER",41,2,55.3363,"N",41.04870452,100,44,49.5515,"W",-100.74709763,"7","OPERATIONAL IFR",41,2,55.3363,"N",41.04870452,100,44,49.5515,"W",-100.74709763,3069,11,"E",1970,"N",,"N","1","NONE","121X",117.4,"","",,"L","L","Y","","OLU","COLUMBUS","24","LBF","","N","Y","N","",""
"2026/02/19","LBL","TACAN","KS","LIBERAL","US","OPERATIONAL RESTRICTED","LIBERAL","KANSAS","ACE","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZKC","KANSAS CITY","ZKC","KANSAS CITY",37,2,39.8232,"N",37.04439533,100,58,16.3346,"W",-100.97120405,"7","",37,2,39.8232,"N",37.04439533,100,58,16.3346,"W",-100.97120405,2881.2,11,"E",1965,"N",,"N","1","NONE","70X",112.3,"","",,"","H","","","ICT","WICHITA","24","LBL","","N","Y","N","",""
"2026/02/19","LBV","TACAN","FL","LA BELLE","US","OPERATIONAL RESTRICTED","LA BELLE","FLORIDA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZMA","MIAMI","ZMA","MIAMI",26,49,41.466,"N",26.828185,81,23,29.178,"W",-81.39143833,"6","",26,49,41.466,"N",26.828185,81,23,29.178,"W",-81.39143833,30,1,"E",1980,"N",,"N","1","NONE","41X",110.4,"","",,"","L","Y","","MIA","MIAMI","24","MIA","","N","N","N","",""
"2026/02/19","LBY","VORTAC","MS","HATTIESBURG","US","OPERATIONAL RESTRICTED","EATON","MISSISSIPPI","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",31,25,7.2578,"N",31.41868272,89,20,15.3672,"W",-89.337602,"6","",31,25,7.2578,"N",31.41868272,89,20,15.3672,"W",-89.337602,290,5,"E",1965,"N",,"N","1","NONE","43X",110.6,"","",,"L","L","Y","","GWO","GREENWOOD","24","GWO","","N","N","N","",""
"2026/02/19","LC","NDB","OH","COLUMBUS","US","OPERATIONAL IFR","PICKL","OHIO","AGL","UNITED STATES","","O-STATE","O-STATE","Y","Y","LOMW","24","","","","",39,52,51.8579,"N",39.88107163,82,50,9.6501,"W",-82.83601391,"","",,,,"",,,,,"",,763.8,7,"W",2010,"N",,"N","3","NONE","",376,"","",,"","","","","DAY","DAYTON","24","LCK","","N","N","N","",""
"2026/02/19","LCH","VORTAC","LA","LAKE CHARLES","US","OPERATIONAL RESTRICTED","LAKE CHARLES","LOUISIANA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",30,8,29.449,"N",30.14151361,93,6,20.049,"W",-93.10556916,"6","",30,8,29.449,"N",30.14151361,93,6,20.049,"W",-93.10556916,20,7,"E",1965,"N",,"N","1","NONE","81X",113.4,"","",,"VH","H","","","DRI","DE RIDDER","24","LCH","","Y","N","N","",""
"2026/02/19","LCU","VORTAC","UT","LUCIN","US","OPERATIONAL RESTRICTED","LUCIN","UTAH","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLC","SALT LAKE CITY","ZLC","SALT LAKE CITY",41,21,46.626,"N",41.36295166,113,50,26.23,"W",-113.84061944,"6","",41,21,46.626,"N",41.36295166,113,50,26.23,"W",-113.84061944,4400,17,"E",1965,"Y",,"N","1","CEDAR CITY RADIO","83X",113.6,"","",,"VH","H","","","CDC","CEDAR CITY","24","CDC","","N","N","N","",""
"2026/02/19","LD","NDB","TX","LUBBOCK","US","OPERATIONAL IFR","LUBBI","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",33,39,45.6801,"N",33.66268891,101,43,23.1869,"W",-101.72310747,"","",,,,"",,,,,"",,3197.9,6,"E",2020,"N",,"N","1","NONE","",272,"","",,"","","","","FTW","FORT WORTH","24","LBB","","N","N","N","",""
"2026/02/19","LDK","TACAN","AL","TUSCALOOSA","US","OPERATIONAL RESTRICTED","CRIMSON","ALABAMA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZTL","ATLANTA","ZTL","ATLANTA",33,15,31.9447,"N",33.25887352,87,32,12.7932,"W",-87.536887,"6","",33,15,31.9447,"N",33.25887352,87,32,12.7932,"W",-87.536887,365.2,3,"W",2025,"N",,"N","1","NONE","125X",117.8,"","",,"","H","","","ANB","ANNISTON","24","ANB","","N","N","N","",""
"2026/02/19","LDN","VORTAC","VA","LINDEN","US","OPERATIONAL IFR","LINDEN","VIRGINIA","AEA","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZDC","WASHINGTON","ZDC","WASHINGTON",38,51,15.8344,"N",38.85439844,78,12,20.0559,"W",-78.20557108,"6","",38,51,15.8344,"N",38.85439844,78,12,20.0559,"W",-78.20557108,2435.3,6,"W",1965,"N",,"N","1","NONE","90X",114.3,"","",,"L","L","Y","","DCA","LEESBURG","24","DCA","","N","N","N","",""
"2026/02/19","LEB","DME","NH","LEBANON","US","OPERATIONAL RESTRICTED","LEBANON","NEW HAMPSHIRE","ANE","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZBW","BOSTON","ZBW","BOSTON",43,40,43.8827,"N",43.6788563,72,12,57.8653,"W",-72.21607369,"6","OPERATIONAL RESTRICTED",43,40,43.8827,"N",43.6788563,72,12,57.8653,"W",-72.21607369,1443.4,,"",,"N",,"N","1","NONE","84X",113.7,"","",,"","L","","","BGR","BANGOR","24","LEB","","N","N","N","",""
"2026/02/19","LEM","VOR","SD","LEMMON","US","OPERATIONAL VFR ONLY","LEMMON","SOUTH DAKOTA","AGL","UNITED STATES","","O-STATE OF SOUTH DAKOTA","O-STATE OF SOUTH DAKOTA","N","Y","","24","ZMP","MINNEAPOLIS","ZMP","MINNEAPOLIS",45,55,11.158,"N",45.91976611,102,6,13.079,"W",-102.10363305,"0","",,,,"",,,,,"",,2573.3,6,"E",2025,"N",,"N","3","NONE","",111.4,"","",,"T","","","","HON","HURON","24","HON","","N","N","N","",""
"2026/02/19","LEV","VORTAC","LA","GRAND ISLE","US","OPERATIONAL IFR","LEEVILLE","LOUISIANA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",29,10,30.826,"N",29.17522944,90,6,14.469,"W",-90.10401916,"6","",29,10,30.826,"N",29.17522944,90,6,14.469,"W",-90.10401916,2,2,"E",1995,"Y",,"N","1","DE RIDDER RADIO","82X",113.5,"","",,"VH","H","","","DRI","DE RIDDER","24","DRI","","N","N","N","",""
"2026/02/19","LEY","DME","CO","GREELEY","US","OPERATIONAL IFR","GREELEY","COLORADO","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","","24","ZDV","DENVER","ZDV","DENVER",40,13,34.68,"N",40.2263,104,43,10.5,"W",-104.71958333,"","OPERATIONAL IFR",40,13,34.68,"N",40.2263,104,43,10.5,"W",-104.71958333,5054,,"",,"N",,"N","1","NONE","108Y",116.15,"","",,"","DH","Y","","DEN","DENVER","24","DEN","","N","N","N","",""
"2026/02/19","LF","NDB","LA","LAFAYETTE","US","OPERATIONAL IFR","LAFFS","LOUISIANA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",30,17,21.457,"N",30.28929361,91,54,28.4079,"W",-91.90789108,"","",,,,"",,,,,"",,20.8,3,"E",1990,"N",,"N","1","NONE","",375,"","",,"","","","","DRI","DE RIDDER","24","LFT","","N","N","N","",""
"2026/02/19","LF","NDB","TX","LUFKIN","US","OPERATIONAL IFR","FLUFY","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",31,13,7.9598,"N",31.21887772,94,49,30.5796,"W",-94.825161,"","",,,,"",,,,,"",,205.2,2,"E",2020,"N",,"N","1","NONE","",350,"","",,"","","","","CXO","MONTGOMERY COUNTY","24","LFK","","N","N","N","",""
"2026/02/19","LFI","TACAN","VA","HAMPTON","US","OPERATIONAL RESTRICTED","LANGLEY","VIRGINIA","AEA","UNITED STATES","","A-US AIR FORCE","A-US AIR FORCE","Y","Y","","24","","","ZDC","WASHINGTON",37,5,8.0045,"N",37.0855568,76,21,33.8686,"W",-76.35940794,"6","",37,5,8.0045,"N",37.0855568,76,21,33.8686,"W",-76.35940794,7.5,10,"W",1990,"N",,"N","1","NONE","70X",112.3,"","",,"","L","Y","","DCA","LEESBURG","24","LFI","","N","N","N","",""
"2026/02/19","LFK","VORTAC","TX","LUFKIN","US","OPERATIONAL RESTRICTED","LUFKIN","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",31,9,44.7908,"N",31.16244188,94,43,0.5974,"W",-94.71683261,"6","",31,9,44.7908,"N",31.16244188,94,43,0.5974,"W",-94.71683261,207.3,5,"E",1995,"N",,"N","1","NONE","58X",112.1,"","",,"VH","H","","","CXO","MONTGOMERY COUNTY","24","LFK","","Y","N","N","",""
"2026/02/19","LFT","VORTAC","LA","LAFAYETTE","US","OPERATIONAL IFR","LAFAYETTE","LOUISIANA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",30,11,37.7324,"N",30.19381455,91,59,33.2568,"W",-91.99257133,"6","",30,11,37.7324,"N",30.19381455,91,59,33.2568,"W",-91.99257133,35.8,3,"E",1990,"N",,"N","1","NONE","35X",109.8,"","",,"L","L","Y","","DRI","DE RIDDER","24","LFT","","N","N","N","",""
"2026/02/19","LFV","VOR/DME","MA","NORTH TRURO","US","OPERATIONAL RESTRICTED","MARCONI","MASSACHUSETTS","ANE","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZBW","BOSTON","ZBW","BOSTON",42,1,1.8758,"N",42.01718772,70,2,14.0373,"W",-70.03723258,"","OPERATIONAL IFR",42,1,1.8758,"N",42.01718772,70,2,14.0373,"W",-70.03723258,150.8,16,"W",1995,"N",,"N","1","NONE","94X",114.7,"","",,"VH","DH","","","BDR","BRIDGEPORT","24","BDR","","N","N","N","Y",""
"2026/02/19","LGA","VOR/DME","NY","NEW YORK","US","OPERATIONAL RESTRICTED","LA GUARDIA","NEW YORK","AEA","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZNY","NEW YORK","ZNY","NEW YORK",40,47,1.3731,"N",40.78371475,73,52,6.9569,"W",-73.86859913,"6","OPERATIONAL RESTRICTED",40,47,1.3731,"N",40.78371475,73,52,6.9569,"W",-73.86859913,10.9,12,"W",1980,"N",,"N","1","NONE","78X",113.1,"","",,"L","L","Y","","ISP","NEW YORK","24","LGA","","N","N","N","",""
"2026/02/19","LGC","VORTAC","GA","LAGRANGE","US","OPERATIONAL RESTRICTED","LAGRANGE","GEORGIA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZTL","ATLANTA","ZTL","ATLANTA",33,2,56.8276,"N",33.04911877,85,12,22.3972,"W",-85.20622144,"6","",33,2,56.8276,"N",33.04911877,85,12,22.3972,"W",-85.20622144,798.4,1,"E",1965,"Y",,"N","1","MACON RADIO","103X",115.6,"","",,"VH","H","","","MCN","MACON","24","LGC","","N","N","N","",""
"2026/02/19","LGD","NDB","OR","LA GRANDE","US","OPERATIONAL IFR","LA GRANDE","OREGON","ANM","UNITED STATES","","O-CITY OF LA GRANDE","O-CITY OF LA GRANDE","Y","Y","MHW","24","ZSE","SEATTLE","ZSE","SEATTLE",45,20,32.9636,"N",45.34248988,117,57,45.7812,"W",-117.962717,"5","",,,,"",,,,,"",,2688.6,14,"E",2020,"N",25,"N","3","NONE","",296,"","",,"","","","N","MMV","MC MINNVILLE","24","LGD","","N","N","N","",""
"2026/02/19","LH","NDB","IL","BLOOMINGTON/NORMAL","US","OPERATIONAL IFR","EGROW","ILLINOIS","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",40,33,37.2657,"N",40.56035158,88,52,28.6813,"W",-88.87463369,"","",,,,"",,,,,"",,772.2,3,"W",2015,"N",,"N","1","NONE","",334,"","",,"","","","","IKK","KANKAKEE","24","BMI","","N","N","N","",""
"2026/02/19","LHO","VOR/DME","UT","LOGAN","US","OPERATIONAL RESTRICTED","BRIGHAM CITY","UTAH","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLC","SALT LAKE CITY","ZLC","SALT LAKE CITY",41,47,34.4314,"N",41.79289761,112,0,35.175,"W",-112.00977083,"0","OPERATIONAL RESTRICTED",41,47,34.4314,"N",41.79289761,112,0,35.175,"W",-112.00977083,5353.9,14,"E",2000,"N",,"N","1","NONE","76X",112.9,"","",,"L","L","","","CDC","CEDAR CITY","24","CDC","","Y","N","N","",""
"2026/02/19","LHS","VORTAC","CA","LAKE HUGHES","US","OPERATIONAL RESTRICTED","LAKE HUGHES","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",34,40,58.704,"N",34.68297333,118,34,36.977,"W",-118.57693805,"7","",34,40,58.704,"N",34.68297333,118,34,36.977,"W",-118.57693805,5790,15,"E",1980,"N",,"N","1","NONE","90Y",114.35,"","",,"H","H","","","HHR","HAWTHORNE","24","HHR","","N","N","N","",""
"2026/02/19","LIB","VORTAC","NC","LIBERTY","US","OPERATIONAL IFR","LIBERTY","NORTH CAROLINA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZDC","WASHINGTON","ZDC","WASHINGTON",35,48,41.8373,"N",35.81162147,79,36,45.3309,"W",-79.61259191,"0","",35,48,41.8373,"N",35.81162147,79,36,45.3309,"W",-79.61259191,827.6,3,"W",1965,"Y",,"N","1","RALEIGH RADIO","77X",113,"","",,"VL","L","Y","","RDU","RALEIGH","24","RDU","","N","N","N","",""
"2026/02/19","LIH","VORTAC","HI","LIHUE","US","OPERATIONAL RESTRICTED","LIHUE","HAWAII","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHN","HONOLULU CONTROL FACILITY","ZHN","HONOLULU CONTROL FACILITY",21,57,54.9768,"N",21.96527133,159,20,17.1593,"W",-159.3380998,"6","",21,57,54.9768,"N",21.96527133,159,20,17.1593,"W",-159.3380998,100.5,11,"E",1990,"Y",,"N","1","HONOLULU RADIO","82X",113.5,"","",,"H","H","","","HNL","HONOLULU","24","LIH","","N","N","N","",""
"2026/02/19","LIN","VOR/DME","CA","LINDEN","US","OPERATIONAL RESTRICTED","LINDEN","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZOA","OAKLAND","ZOA","OAKLAND",38,4,28.4897,"N",38.07458047,121,0,13.8887,"W",-121.00385797,"6","OPERATIONAL RESTRICTED",38,4,28.4897,"N",38.07458047,121,0,13.8887,"W",-121.00385797,266.1,17,"E",1975,"N",,"N","1","NONE","95X",114.8,"","",,"VH","DH","","","RIU","RANCHO MURIETA","24","RIU","","N","N","N","",""
"2026/02/19","LIT","VORTAC","AR","LITTLE ROCK","US","OPERATIONAL IFR","LITTLE ROCK","ARKANSAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZME","MEMPHIS","ZME","MEMPHIS",34,48,36.36,"N",34.8101,92,9,7.44,"W",-92.15206666,"6","",34,48,33.83,"N",34.80939722,92,9,7.4,"W",-92.15205555,276,0,"W",2025,"N",,"N","1","NONE","98X",115.1,"","",,"H","H","","","JBR","JONESBORO","24","LIT","","Y","Y","N","",""
"2026/02/19","LJT","DME","WI","MILWAUKEE","US","OPERATIONAL RESTRICTED","TIMMERMAN","WISCONSIN","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZAU","CHICAGO","ZAU","CHICAGO",43,6,35.1886,"N",43.10977461,88,2,14.2133,"W",-88.03728147,"0","OPERATIONAL RESTRICTED",43,6,35.1886,"N",43.10977461,88,2,14.2133,"W",-88.03728147,736.5,,"",,"N",,"N","1","NONE","103Y",115.65,"","",,"","DH","","","GRB","GREEN BAY","24","MWC","","N","N","N","",""
"2026/02/19","LK","NDB","KY","LOUISVILLE","US","OPERATIONAL IFR","LAANG","KENTUCKY","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",38,8,41.2896,"N",38.14480266,85,38,0.217,"W",-85.63339361,"","",,,,"",,,,,"",,609.5,4,"W",2010,"N",,"N","1","NONE","",414,"","",,"","","","","LOU","LOUISVILLE","24","SDF","","N","N","N","",""
"2026/02/19","LKG","NDB","GA","AMERICUS","US","OPERATIONAL IFR","LINDBERGH","GEORGIA","ASO","UNITED STATES","","O-AMERICUS-SUMTER COUNTY ARPT AUTH","O-AMERICUS-SUMTER COUNTY ARPT AUTH","Y","Y","MHW","24","ZTL","ATLANTA","ZTL","ATLANTA",32,10,28.122,"N",32.17447833,84,6,29.3651,"W",-84.10815697,"6","",,,,"",,,,,"",,469,4,"W",2010,"N",25,"N","1","NONE","",242,"","",,"","","","","MCN","MACON","24","MCN","","N","N","N","",""
"2026/02/19","LKI","TACAN","MN","DULUTH","US","OPERATIONAL RESTRICTED","LAKESIDE","MINNESOTA","AGL","UNITED STATES","","A-US AIR FORCE","A-US AIR FORCE","Y","Y","","24","ZMP","MINNEAPOLIS","ZMP","MINNEAPOLIS",46,50,37.8637,"N",46.84385102,92,11,9.3318,"W",-92.1859255,"6","",46,50,37.8637,"N",46.84385102,92,11,9.3318,"W",-92.1859255,1423.6,0,"W",2010,"",,"N","1","NONE","11X",135.4,"","",,"","H","","","PNM","PRINCETON","24","DLH","","N","N","N","",""
"2026/02/19","LKT","VOR/DME","ID","SALMON","US","OPERATIONAL RESTRICTED","SALMON","IDAHO","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLC","SALT LAKE CITY","ZLC","SALT LAKE CITY",45,1,16.722,"N",45.02131166,114,5,3.252,"W",-114.08423666,"5","OPERATIONAL IFR",45,1,16.722,"N",45.02131166,114,5,3.252,"W",-114.08423666,9260,13,"E",2020,"N",,"N","1","NONE","82X",113.5,"","",,"VH","DH","","","BOI","BOISE","24","SMN","","N","N","N","",""
"2026/02/19","LKV","VORTAC","OR","LAKEVIEW","US","OPERATIONAL RESTRICTED","LAKEVIEW","OREGON","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZSE","SEATTLE","ZSE","SEATTLE",42,29,34.2352,"N",42.49284311,120,30,25.5759,"W",-120.50710441,"6","",42,29,34.2352,"N",42.49284311,120,30,25.5759,"W",-120.50710441,7465.4,19,"E",1975,"N",,"N","1","NONE","57X",112,"","",,"VH","H","","","MMV","MC MINNVILLE","24","LKV","","N","N","N","",""
"2026/02/19","LKX","NDB","TX","LA PRYOR","US","OPERATIONAL IFR","LA PRYOR","TEXAS","ASW","UNITED STATES","","O-WAUKESHA-PEARCE INDUSTRIES","O-WAUKESHA-PEARCE INDUSTRIES","Y","Y","MHW","24","ZHU","HOUSTON","ZHU","HOUSTON",28,55,47.894,"N",28.92997055,99,51,17.208,"W",-99.85478,"4","",,,,"",,,,,"",,743,9,"E",1965,"N",25,"N","1","NONE","",223,"","",,"","","","N","SJT","SAN ANGELO","24","SJT","","N","N","N","",""
"2026/02/19","LLA","VOR/DME","LA","WHITE LAKE","US","OPERATIONAL IFR","WHITE LAKE","LOUISIANA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",29,39,47.611,"N",29.66322527,92,22,25.113,"W",-92.3736425,"5","OPERATIONAL IFR",29,39,47.611,"N",29.66322527,92,22,25.113,"W",-92.3736425,5,4,"E",1990,"N",,"N","1","NONE","96Y",114.95,"","",,"L","L","Y","","DRI","DE RIDDER","24","DRI","","N","Y","N","",""
"2026/02/19","LLC","VORTAC","NV","LOVELOCK","US","OPERATIONAL RESTRICTED","LOVELOCK","NEVADA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZOA","OAKLAND","ZOA","OAKLAND",40,7,30.9453,"N",40.12526258,118,34,39.3438,"W",-118.5775955,"6","",40,7,30.9453,"N",40.12526258,118,34,39.3438,"W",-118.5775955,4790.3,16,"E",1990,"N",,"N","1","NONE","112X",116.5,"","",,"L","L","Y","","RNO","RENO","24","LOL","","N","N","N","",""
"2026/02/19","LLO","TACAN","TX","LLANO","US","OPERATIONAL IFR","LLANO","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",30,47,46.8,"N",30.79633333,98,47,14.6,"W",-98.78738888,"6","",30,47,46.8,"N",30.79633333,98,47,14.6,"W",-98.78738888,1207,8,"E",1980,"N",,"N","1","NONE","19X",108.2,"","",,"","L","Y","","SJT","SAN ANGELO","24","AQO","","N","N","N","",""
