"EFF_DATE","NAV_ID","NAV_TYPE","STATE_CODE","CITY","COUNTRY_CODE","TAB_NAME","REF_COL_NAME","REF_COL_SEQ_NO","REMARK"
"2026/02/19","HIA","VOR/DME","MT","WHITEHALL","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 000-066 BYD 40 NM; 067-077 BYD 40 NM BLW 18000 FT; 080-090 BYD 40 NM BLW 18000 FT; 105-160 BYD 25 NM BLW 17000 FT; 105-171 BYD 40 NM; 188-246 BYD 40 NM; 210-230 BYD 25 NM BLW 17000 FT; 247-257 BYD 40 NM BLW 29000 FT; 258-347 BYD 40 NM; 260-310 BYD 25 NM BLW 17000 FT; 310-330 BYD 20 NM BLW 17000 FT; 348-359 BYD 40 NM BLW 15500 FT; 348-359 BYD 51 NM; 355-050 BYD 25 NM BLW 15500 FT."
"2026/02/19","HIA","VOR/DME","MT","WHITEHALL","US","NAVIGATION_AID","GENERAL_REMARK",4,"DME UNUSBL 105-160 BYD 25 NM BLW 17000 FT; 210-230 BYD 25 NM BLW 17000 FT; 260-310 BYD 25 NM BLW 17000 FT; 310-330 BYD 20 NM BLW 17000 FT; 355-050 BYD 25 NM BLW 15500 FT."
"2026/02/19","HIB","VOR/DME","MN","HIBBING","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 113-126 BLW 4500 FT."
"2026/02/19","HIB","VOR/DME","MN","HIBBING","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 015-025 BLW 4400 FT; 032-038 BYD 38 NM; 186-235 BYD 38 NM."
"2026/02/19","HIF","TACAN","UT","OGDEN","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM UNUSBL 001-140 BYD 10 NM; 335-360 BYD 22 NM."
"2026/02/19","HIF","TACAN","UT","OGDEN","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 001-140 BYD 10 NM; 335-360 BYD 22 NM."
"2026/02/19","HLC","VORTAC","KS","HILL CITY","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 271-274 BYD 40 NM; 279-289 BYD 40 NM BLW 4800 FT; 279-289 BYD 47 NM."
"2026/02/19","HLE","NDB/DME","ID","HAILEY","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME CHANNEL 025X PAIRED WITH VHF FREQ 108.8."
"2026/02/19","HLE","NDB/DME","ID","HAILEY","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 280-080 BYD 12 NM; 080-280."
"2026/02/19","HLE","NDB/DME","ID","HAILEY","US","NAVIGATION_AID","GENERAL_REMARK",4,"NDB UNUSBL 310-350 BYD 6 NM."
"2026/02/19","HLE","NDB/DME","ID","HAILEY","US","NAVIGATION_AID","GENERAL_REMARK",7,"NDB/DME UNMON."
"2026/02/19","HLG","VOR/DME","WV","WHEELING","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 005-045; 105-190 BYD 7 NM; 315-320 BLW 3000 FT."
"2026/02/19","HLI","VORTAC","MS","HOLLY SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSABL 172 - 192 BYD 25 NM BLO 2400'"
"2026/02/19","HLN","VORTAC","MT","HELENA","US","NAVIGATION_AID","GENERAL_REMARK",6,"VOR UNUSBL 039-054 BYD 35 NM BLO 12000 FT; 074-084 BYD 40 NM BLO28000 FT; 086-090 BYD 40 NM; 091-101 BYD 40 NM BLO 18000 FT; 102-108 BYD 47 NM; 102-108BYD 40 NM BLO 10800 FT; 109-169 BYD 25 NM BLO 17000 FT; 166-258 BYD 40 NM; 169-189 BYD 25 NM BLO 13500 FT; 189-234 BYD 25 NM BLO 13500 FT; 207-217 BYD 22 NM BLO13000 FT;234-274 BYD 25 NM BLO12500 FT; 259-263 BYD 40 NM BLO 13000 FT; 259-279 BYD 60 NM BLO 18000 FT; 259-279 BYD 65 NM BLO 28000 FT; 280-293 BYD 40 NM; 294-304 BYD 87 NM; 298-308 BYD 40 NM BLO 15500 FT; 309-334 BYD 40 NM;335-345 BYD 56 NM; 335-345 BYD 40 NM BLO 9500 FT;"
"2026/02/19","HLN","VORTAC","MT","HELENA","US","NAVIGATION_AID","GENERAL_REMARK",7,"TACAN AZM UNUSBL 039-074 BYD 35 NM BLO 13000 FT; 109-154 BYD 15 NM; 154-169 BYD 15 NM BLO 17000 FT; 169-189 BYD 25 NM BLO 13500 FT; 189-214 BYD 15 NM; 214-254 BYD 15 NM BLO 17500 FT; 204-354 BYD 25 BLO 14000 FT; 324-039 BYD 25 NM BLO 13000 FT."
"2026/02/19","HLN","VORTAC","MT","HELENA","US","NAVIGATION_AID","GENERAL_REMARK",8,"DME UNUSBL 035-070 BYD 35 NM BLO 13000 FT; 105-210 BYD 25 NM; 109-154 BYD 25 NM; 109-214 BYD 20 NM BLO 12000 FT; 109-214 BYD 15 NM BLO 11000 FT; 154-169 BYD 25 NM BLO 17000 FT;165-185 BYD 25 NM BLO 13500 FT; 189-214 BYD 25 NM; 207-217 22 NM BLO 13000 FT; 214-254 BYD 25 NM BLO 17000 FT; 214-254 BYD 15 NM BLO 12000 FT; 250-300 BYD 25 NM BLW 14000 FT; 320-035 BYD 25 NM BLW 13000 FT."
"2026/02/19","HLN","VORTAC","MT","HELENA","US","NAVIGATION_AID","GENERAL_REMARK",9,"VOR UNUSBL CONTINUED: 342-359 BYD 40 NM; 360-069 BYD 40 NM."
"2026/02/19","HML","TACAN","MN","HUMBOLDT","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM UNUSBL 075-085 BLW 10000 FT; 086-254 BYD 35 NM BLW 3000 FT; 255-270; 271-074 BYD 35 NM BLW 3000 FT."
"2026/02/19","HMN","TACAN","NM","ALAMOGORDO","US","NAVIGATION_AID","GENERAL_REMARK",3,"TAC UNMNT WHEN RAPCON CLSD."
"2026/02/19","HMN","TACAN","NM","ALAMOGORDO","US","NAVIGATION_AID","GENERAL_REMARK",4,"NO-NOTAM MP: 1200-1400Z++ TUE."
"2026/02/19","HMN","TACAN","NM","ALAMOGORDO","US","NAVIGATION_AID","GENERAL_REMARK",6,"TAC AZM UNUSBL 030-069 BYD 26 NM BLW 18000 FT; 070-095 BYD 25 NM BLW 15000 FT; 070-095 BYD 32 NM; 096-130 BYD 25 NM BLW 18000 FT; 160-170 BYD 38 NM BLW 8000 FT."
"2026/02/19","HMN","TACAN","NM","ALAMOGORDO","US","NAVIGATION_AID","GENERAL_REMARK",7,"DME UNUSBL 030-069 BYD 26 NM BLW 18000 FT; 070-095 BYD 25 NM BLW 15000 FT; 070-095 BYD 32 NM; 096-130 BYD 25 NM BLW 18000 FT; 160-170 BYD 38 NM BLW 8000 FT."
"2026/02/19","HMV","VORTAC","TN","HOLSTON MOUNTAIN","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 076-126 BYD 17 NM BLW 8500 FT; 171-178 WITHIN 27 NM BLW 8500 FT; 171-178 BYD 27 NM BLW 10000 FT; 260-265 BYD 36 NM BLW 8500 FT;"
"2026/02/19","HNL","VORTAC","HI","HONOLULU","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM AND DME UNUSBL 055-085 BYD 15 NM BLO 7000 FT. 251-260 BYD 20 NM BLO 2200 FT, 261-280 BYD 20 NM BLO 3000 FT, 281-305 BYD 20 NM BLO 7500 FT, 306-330 BYD 30 NM BLO 7500 FT, 331-340 BYD 32 NM BLO 5500 FT, 360-055 BYD 15 NM BLO 6000 FT, 360-085 BYD 25 NM BLO 8000 FT, 360-085 BYD 30 NM BLO 12000 FT."
"2026/02/19","HNL","VORTAC","HI","HONOLULU","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 055-085 BYD 15 NM BLO 7000 FT, 100-115 BYD 30 NM BLO 4000 FT, 120-140 BYD 35 NM BLO 5000 FT, 170-210 BYD 20 NM BLO 3000 FT, 240- 250 BYD 30 NM BLO 3000 FT, 241- 250 BYD 35 NM BLO 4000 FT, 251-260 BYD 20 NM BLO 2200 FT, 261-280 BYD 20 NM BLO 3000 FT, 281-305 BYD 20 NM BLO 7500 FT, 306-330 BYD 30 NM BLO 7500 FT, 331-340 BYD 32 NM BLO 5500 FT, 351-359 BYD 25 NM BLO 7500 FT, 360-055 BYD 15 NM BLO 6000 FT, 360-085 BYD 25 NM BLO 8000 FT, 360-085 BYD 30 NM BLO 12000 FT."
"2026/02/19","HNN","DME","WV","HENDERSON","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 185T-290T BLW 4500 FT."
"2026/02/19","HNW","VOR/DME","CA","PLACERVILLE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 200-260 BYD 15 NM BLW 9500 FT; 320-350 BYD 10 NM BLW 6000 FT; 320-350 BYD 25 NM BLW 14500 FT."
"2026/02/19","HO","NDB","AR","HOT SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",1,"MNTRD BY HOT & LIT ATCT."
"2026/02/19","HOT","VOR/DME","AR","HOT SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 005-014 BYD 10 NM; 015-064 BYD 15 NM BLW 5000 FT; 065-090 BYD 8 NM; 091-099 BYD 15 NM BLW 4800 FT; 100-135 BYD 8 NM BLW 3000 FT; 100-135 BYD 13 NM BLW 11000 FT; 136-174 BYD 9 NM BLW 3500 FT; 136-174 BYD 26 NM BLW 8000 FT; 175-196 BYD 9 NM BLW 8000 FT; 197-235 BYD 9 NM BLW 3500 FT; 236-250 BYD 22 NM BLW 5000 FT; 251-320 BYD 30 NM BLW 4000 FT; 321-339 BYD 35 NM BLW 10500 FT; 321-339 BYD 18 NM BLW 9500 FT; 321-339 BYD 10 NM BLW 5500 FT; 340-348 BYD 30 NM BLW 10500 FT; 349-004 BYD 30 NM BLW 4500 FT."
"2026/02/19","HOT","VOR/DME","AR","HOT SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 015-064 BYD 15 NM BLW 5000 FT; 065-090 BYD 8 NM; 091-099 BYD 15 NM BLW 4800 FT; 100-135 BYD 8 NM BLW 3000 FT; 100-135 BYD 13 NM BLW 11000 FT; 136-174 BYD 9 NM BLW 3500 FT; 136-174 BYD 26 NM BLW 8000 FT; 175-196 BYD 9 NM BLW 8000 FT; 184-215 BYD 15 NM BLW 7500 FT; 197-235 BYD 9 NM BLW 3500 FT; 236-250 BYD 22 NM BLW 5000 FT; 251-320 BYD 30 NM BLW 4000 FT; 321-014 BYD 10 NM."
"2026/02/19","HPB","VOR/DME","AK","HOOPER BAY","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 358-013 BYD 22 NM BLW 3500 FT."
"2026/02/19","HPB","VOR/DME","AK","HOOPER BAY","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 358-013 BYD 22 NM BLW 3500 FT."
"2026/02/19","HPC","NDB","AR","HOPE","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNMONITORED."
"2026/02/19","HPW","VORTAC","VA","HOPEWELL","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 052-060 BYD 40 NM; 100-105 BYD 40 NM; 150-160 BYD 40 NM; 205-220 BLW 4500 FT; 225-242 BYD 30 NM BLW 6000 FT; 295-305 BYD 40 NM; 330-345 BYD 40 NM."
"2026/02/19","HQM","VORTAC","WA","HOQUIAM","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 017-024 BYD 40 NM; 037-042 BYD 40 NM; 053-058 BYD 40 NM; 066-079 BYD 40 NM; 081-091 BYD 40 NM BLW 4000 FT; 081-091 BYD 55 NM BLW 5000 FT; 081-091 BYD 62 NM; 092-137 BYD 40 NM; 154-157 BYD 40 NM; 195-208 BYD 40 NM; 268-273 BYD 40 NM; 357-004 BYD 40 NM."
"2026/02/19","HRK","DME","WI","RACINE","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSABLE 205T-240T BYD 20 NM; 241T-204T."
"2026/02/19","HRO","VOR/DME","AR","HARRISON","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 245-260 BYD 30 NM BLW 4500 FT."
"2026/02/19","HRO","VOR/DME","AR","HARRISON","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 000-086 BYD 40 NM; 087-097 BYD 40 NM BLW 3000 FT; 087-097 BYD 55 NM; 098-166 BYD 40 NM; 165-215 BYD 20 NM BLW 5000 FT; 165-215 BYD 30 NM BLW 6500 FT; 167-177 BYD 40 NM BLW 10000 FT; 167-177 BYD 69 NM; 178-250 BYD 40 NM; 300-359 BYD 40 NM."
"2026/02/19","HRT","TACAN","FL","MARY ESTHER","US","NAVIGATION_AID","GENERAL_REMARK",2,"TACAN AZM UNUSBL 046-056 BYD 16 NM;   091-103; 210-250 BYD 10 NM; 251-260 BYD 15 NM; 323-333 BYD 15 NM."
"2026/02/19","HRT","TACAN","FL","MARY ESTHER","US","NAVIGATION_AID","GENERAL_REMARK",4,"DME UNUSBL 046-056 BYD 16 NM;  091-103; 210-250 BYD 10 NM; 251-260 BYD 15 NM; 323-333 BYD 15 NM."
"2026/02/19","HRU","NDB","KS","HERINGTON","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY."
"2026/02/19","HRU","NDB","KS","HERINGTON","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB LOCATED 2875' SOUTH OF RWY 17 THR; 835' WEST OF CENTERLINE."
"2026/02/19","HRU","NDB","KS","HERINGTON","US","NAVIGATION_AID","GENERAL_REMARK",2,"NDB UNMONITORED."
"2026/02/19","HRV","VORTAC","LA","NEW ORLEANS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 000-014 BYD 40 NM; 015-025 BYD 40 NM BLW 18000 FT; 026-050 BYD 40 NM; 040-060 BYD 34 NM BLW 2500 FT; 051-068 BYD 40 NM BLW 3500 FT; 051-068 BYD 66 NM; 069-252 BYD 40 NM; 253-263 BYD 40 NM BLW 17000 FT; 264-296 BYD 40 NM; 270-280 BYD 28 NM BLW 4000 FT; 270-280 BYD 35 NM BLW 5000 FT; 297-307 BYD 40 NM BLW 18000 FT; 308-359 BYD 40 NM; 325-330 BYD 28 NM BLW 3000."
"2026/02/19","HRV","VORTAC","LA","NEW ORLEANS","US","NAVIGATION_AID","GENERAL_REMARK",2,"TACAN AZM UNUSBL 040-060 BYD 24 NM BLW 2500 FT."
"2026/02/19","HRV","VORTAC","LA","NEW ORLEANS","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 040-060 BYD 34 NM BLW 2500 FT; 070-090 BLW 2400 FT; 070-090 BYD 26 NM BLW 3400 FT."
"2026/02/19","HST","TACAN","FL","HOMESTEAD","US","NAVIGATION_AID","GENERAL_REMARK",1,"NO-NOTAM MP: 1200-1400Z++ WED (1500/3+1)."
"2026/02/19","HTO","VORTAC","NY","EAST HAMPTON","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 280-325 BYD 35 NM BLW 1700 FT; 326-355 BYD 30 NM BLW 2000 FT."
"2026/02/19","HTO","VORTAC","NY","EAST HAMPTON","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN AZM UNUSBL 280-325 BYD 35 NM BLW 1700 FT; 326-355 BYD 30 NM BLW 2000 FT."
"2026/02/19","HTO","VORTAC","NY","EAST HAMPTON","US","NAVIGATION_AID","GENERAL_REMARK",4,"VOR UNUSBL 010-240; 270-332."
"2026/02/19","HU","NDB","IN","TERRE HAUTE","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNUSABLE BYD 12 NM."
"2026/02/19","HU","NDB","IN","TERRE HAUTE","US","NAVIGATION_AID","GENERAL_REMARK",2,"YINNO NDB LOM UNMONITORED."
"2026/02/19","HUH","TACAN","WA","BELLINGHAM","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM UNUSBL 155-165 BYD 15 NM BLO 6000 FT."
"2026/02/19","HUO","VOR/DME","NY","HUGUENOT","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY."
"2026/02/19","HUO","VOR/DME","NY","HUGUENOT","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 029-045; 050-060 BYD 10 NM; 061-079; 210-230 BYD 20 NM BLW 6500 FT."
"2026/02/19","HUO","VOR/DME","NY","HUGUENOT","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 037-048 BYD 20 NM; 215-225 BYD 33 NM."
"2026/02/19","HUP","VORTAC","TX","HUDSPETH","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 025-050 BYD 40 NM; 065-075 BYD 40 NM; 076-086 BYD 40 NM BLW 9000 FT; 076-086 BYD 51 NM BLW 14500 FT; 085-091 BYD 40 NM; 092-102 BYD 40 NM BLW 11000 FT; 103-118 BYD 40 NM; 119-129 BYD 40 NM BLW 9400 FT; 119-129 BYD 58 NM; 130-140 BYD 40 NM; 270-305 BYD 40 NM; 315-345 BYD 40 NM."
"2026/02/19","HUT","VOR/DME","KS","HUTCHINSON","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 044-051 BYD 40 NM; 140-143 BYD 40 NM; 144-154 BYD 40 NM BLW 4500 FT; 144-154 BYD 47 NM; 195-217 BYD 16 NM BLW 5000 FT; 195-217 BYD 33 NM BLW 8000 FT; 200-217 BYD 58 NM."
"2026/02/19","HUW","DME","MO","WEST PLAINS","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY"
"2026/02/19","HVE","VORTAC","UT","HANKSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 015-025 BYD 40 NM BLW 18000 FT; 026-065 BYD 40 NM; 030-060 BYD 25 NM BLW 7500 FT; 160-180 BYD 15 NM BLW 9500 FT; 160-190 BYD 40 NM; 215-220 BYD 40 NM; 221-231 BYD 40 NM BLW 18000 FT; 232-248 BYD 40 NM; 249-259 BYD 40 NM BLW 16000 FT; 249-259 BYD 74 NM; 260-014 BYD 40 NM."
"2026/02/19","HVE","VORTAC","UT","HANKSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",2,"TACAN AZM UNUSBL 030-060 BYD 25 NM BLW 7500 FT; 160-180 BYD 15 NM BLW 9500 FT."
"2026/02/19","HVE","VORTAC","UT","HANKSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 030-060 BYD 25 NM BLW 7500 FT; 160-180 BYD 15 NM BLW 9500 FT."
"2026/02/19","HVN","DME","CT","NEW HAVEN","US","NAVIGATION_AID","ELEV",1,"3RD PARTY SURVEY."
"2026/02/19","HVN","DME","CT","NEW HAVEN","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY."
"2026/02/19","HVN","DME","CT","NEW HAVEN","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 031T-120T BLW 4000 FT; 159T-254T BLW 3000 FT."
"2026/02/19","HVQ","VOR/DME","WV","CHARLESTON","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 185-190; 240-250."
"2026/02/19","HVQ","VOR/DME","WV","CHARLESTON","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 230-240."
"2026/02/19","HVR","VOR/DME","MT","HAVRE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 070-076 BYD 40 NM; 077-087 BYD 40 NM BLW 6500 FT; 077-087 BYD 69 NM; 088-204 BYD 40 NM; 205-215 BYD 40 NM BLW 6000 FT; 205-215 BYD 56 NM; 216-250 BYD 40 NM; 251-261 BYD 40 NM BLW 6800 FT; 251-261 BYD 57 NM."
"2026/02/19","HXW","TACAN","KY","FORT CAMPBELL/HOPKINSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM UNUSBL 240-250 BYD 20 NM BLW 3000 FT."
"2026/02/19","HXW","TACAN","KY","FORT CAMPBELL/HOPKINSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 325-360 BYD 20 NM BLW 3500 FT."
"2026/02/19","HXW","TACAN","KY","FORT CAMPBELL/HOPKINSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN UNMNTD BTN 0400-1400Z++."
"2026/02/19","HYR","DME","WI","HAYWARD","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL BLW 10000 FT; BYD 20 NM."
"2026/02/19","HYS","VORTAC","KS","HAYS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR PORTION UNUSBL 220-030 BYD 35 NM BLO 4,100 FT; 030-220 BYD 35 NM BELOW 3,500 FT."
"2026/02/19","HYS","VORTAC","KS","HAYS","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME PORTION UNUSBL 220-030 BYD 35 NM BLO 3,700 FT."
"2026/02/19","HYS","VORTAC","KS","HAYS","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME PORTION UNUSBL 030-040 BYD 35 NM BLOW 3700 FT."
"2026/02/19","HZN","VORTAC","NV","HAZEN","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 145-155 BYD 4 NM; 300-320 BYD 30 NM BLW 9500."
"2026/02/19","IAB","TACAN","KS","WICHITA","US","NAVIGATION_AID","GENERAL_REMARK",2,"NO-NOTAM MP: 1300-1500Z++ WED (2000/3+1)."
"2026/02/19","IAB","TACAN","KS","WICHITA","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN AZM UNUSBL 034-059 BYD 20 NM BLW 5000 FT; 060-079; 080-095 BYD 20 NM; 080-095 BLW 5000 FT; 096-150 BYD 20 NM BLW 5000 FT; 220-225 BYD 39 NM; 270-290 BYD 30 NM BLW 7000 FT."
"2026/02/19","IAB","TACAN","KS","WICHITA","US","NAVIGATION_AID","GENERAL_REMARK",4,"TACAN DME UNUSBL 034-059 BYD 20 NM BLW 5000 FT; 060-079; 080-095 BYD 20 NM; 080-095 BLW 5000 FT; 096-150 BYD 20 NM BLW 5000 FT; 220-225 BYD 39 NM; 270-290 BYD 30 NM BLW 7000 FT."
"2026/02/19","IAG","TACAN","NY","NIAGARA FALLS","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN STATUS UNMONITORED DRG AMOPS NON-DUTY HRS 0400-1100Z++."
"2026/02/19","IAG","TACAN","NY","NIAGARA FALLS","US","NAVIGATION_AID","GENERAL_REMARK",4,"TACAN AZM UNUSBL 079-089 BYD 20 NM BLW 3000 FT; 090-078 BYD 20 NM."
"2026/02/19","IAG","TACAN","NY","NIAGARA FALLS","US","NAVIGATION_AID","GENERAL_REMARK",5,"DME UNUSBL 079-089 BYD 20 NM BLW 3000 FT; 090-078 BYD 20 NM."
"2026/02/19","IAH","VORTAC","TX","HOUSTON","US","NAVIGATION_AID","GENERAL_REMARK",1,"VORTAC MONITORED BY ATCT."
"2026/02/19","IAH","VORTAC","TX","HOUSTON","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR PORTION UNUSABLE BYD 30 NM BLO 2000 FT; 060-070 BYD 35 NM ALL ALTS; 175-185 BYD 20 NM BLO 3000 FT."
"2026/02/19","IAH","VORTAC","TX","HOUSTON","US","NAVIGATION_AID","GENERAL_REMARK",4,"DME UNUSABLE 015-090 BYD 30 NM BLO 2000 FT; 130-320 BYD 30 NM BLO 2000 FT; 175-185 BYD 20 NM BLO 3000 FT; 230-250."
"2026/02/19","IAH","VORTAC","TX","HOUSTON","US","NAVIGATION_AID","GENERAL_REMARK",5,"TACAN AZIMUTH UNUSABLE 040-055 BLO 5000 FT; 150-320 BYD 10 NM ALL ALTS; 150-320 BLO 4500 FT."
"2026/02/19","ICT","VORTAC","KS","WICHITA","US","NAVIGATION_AID","GENERAL_REMARK",5,"TACAN AZM UNUSBL 025-035 BLW 4000 FT; 040-055 BYD 20 NM; 147-159 BLW 4900 FT."
"2026/02/19","ICT","VORTAC","KS","WICHITA","US","NAVIGATION_AID","GENERAL_REMARK",6,"VOR UNUSBL 025-035 BLW 4000 FT; 147-159 BLW 4400 FT."
"2026/02/19","ICW","NDB","AK","NENANA","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB IS LCTD 1274 FT INBOARD, RWY 03 THR AND 600 FT SE OF RWY CNTRLN."
"2026/02/19","IDA","VOR/DME","ID","IDAHO FALLS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 055-057 BYD 40 NM; 081-090 BYD 40 NM; 091-101 BYD 40 NM BLW 12000 FT; 091-101 BYD 56 NM; 102-157 BYD 40 NM; 165-175 BYD 40 NM; 190-205 BYD 40 NM; 214-215 BYD 40 NM; 224-227 BYD 40 NM; 245-247 BYD 40 NM; 255-260 BYD 40 NM; 270-310 BYD 40 NM."
"2026/02/19","IGB","VORTAC","MS","COLUMBUS","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 010-020; 015-045 BYD 40 NM; 070-100 BYD 40 NM; 101-118 BYD 56 NM; 119-130 BYD 40 NM; 157-206 BYD 40 NM; 200-260 BLW 5000 FT; 230-270 BYD 40 NM; 280-295 BYD 40 NM; 310-325 BYD 40 NM."
"2026/02/19","IGM","VOR/DME","AZ","KINGMAN","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 016-098 BYD 40 NM; 030-120 BYD 20 NM BLW 10500 FT; 099-109 BYD 45 NM BLW 10500 FT; 099-109 BYD 66 NM; 110-188 BYD 40 NM; 120-190 BYD 15 NM BLW 17500 FT; 190-240 BYD 30 NM BLW 7500 FT; 240-315 BYD 30 NM BLW 17500 FT; 248-315 BYD 40 NM; 340-347 BYD 40 NM; 354-006 BYD 40 NM."
"2026/02/19","IGM","VOR/DME","AZ","KINGMAN","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 030-120 BYD 20 NM BLW 10500 FT; 120-190 BYD 15 NM BLW 17500 FT; 190-240 BYD 30 NM BLW 7500 FT; 240-315 BYD 30 NM BLW 17500 FT."
"2026/02/19","IGN","VOR/DME","NY","KINGSTON","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 008-018 BYD 40 NM BLW 4000 FT; 008-018 BYD 70 NM; 020-123 BYD 40 NM; 045-050 BYD 35 NM BLW 4300 FT; 070-140 BYD 30 NM BLW 3400 FT; 082-092 BYD 20 NM BLW 4000 FT; 082-092 BYD 35 NM BLW 5500 FT; 130-148 BYD 40 NM; 203-216 BYD 30NM; 243-253 BYD 40 NM; 275-310 BYD 40 NM; 311-321 BYD 40 NM BLW 6000 FT; 311-321 BYD 64 NM; 322-001 BYD 40 NM."
"2026/02/19","IHD","TACAN","PA","SEVEN SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM OTS INDEFLY."
"2026/02/19","IHS","NDB","CO","FORT CARSON","US","NAVIGATION_AID","GENERAL_REMARK",2,"NDB UNUSBL 210-300 BYD 20 NM BLW 20000 FT."
"2026/02/19","IHS","NDB","CO","FORT CARSON","US","NAVIGATION_AID","GENERAL_REMARK",3,"NDB UNMONITORED WHEN TWR CLSD."
"2026/02/19","IIP","VOR/DME","WY","DOUGLAS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 165-309 BYD 40 NM; 310-320 BYD 40 NM BLW 8300 FT; 310-320 BYD 53 NM; 321-334 BYD 40 NM; 335-345 BYD 40 NM BLW 7500 FT; 335-345 BYD 56 NM; 346-040 BYD 40 NM."
