"EFF_DATE","WEA_ID","CITY","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","SURVEY_METHOD_CODE"
"2026/01/22","LVR","BIG RIVER LAKES","AK","US",60,48,57.9,"N",60.81608333,152,18,8,"W",-152.30222222,12,"E"
"2026/01/22","LVS","LAS VEGAS","NM","US",35,39,15.2,"N",35.65422222,105,8,32.6,"W",-105.14238888,6877,"E"
"2026/01/22","LVX","FORT KNOX","KY","US",37,58,31,"N",37.97527777,85,56,38,"W",-85.94388888,720,"E"
"2026/01/22","LWA","SOUTH HAVEN","MI","US",42,20,51.3732,"N",42.34760366,86,15,28.0937,"W",-86.2578038,653,"E"
"2026/01/22","LWB","LEWISBURG","WV","US",37,51,29.9,"N",37.85830555,80,23,58.1,"W",-80.39947222,2301,"E"
"2026/01/22","LWC","LAWRENCE","KS","US",39,0,40,"N",39.01111111,95,12,59.3,"W",-95.21647222,833,"E"
"2026/01/22","LWD","LAMONI","IA","US",40,37,59.999,"N",40.63333305,93,54,7.813,"W",-93.90217027,1131,"E"
"2026/01/22","LWM","LAWRENCE","MA","US",42,42,44.95,"N",42.71248611,71,7,32.0855,"W",-71.1255793,136,"S"
"2026/01/22","LWS","LEWISTON","ID","US",46,22,28.58,"N",46.37460555,117,0,54.98,"W",-117.01527222,1427,"S"
"2026/01/22","LWT","LEWISTOWN","MT","US",47,2,57.3,"N",47.04925,109,28,0.1,"W",-109.46669444,4170,"S"
"2026/01/22","LWV","LAWRENCEVILLE","IL","US",38,45,51.4,"N",38.76427777,87,36,19.8,"W",-87.6055,430,"E"
"2026/01/22","LWX","WASHINGTON DC/STERLING","VA","US",38,58,31,"N",38.97527777,77,28,40,"W",-77.47777777,313,"S"
"2026/01/22","LXL","LITTLE FALLS","MN","US",45,56,56.634,"N",45.949065,94,20,49.331,"W",-94.34703638,1123,"E"
"2026/01/22","LXN","LEXINGTON","NE","US",40,47,25.525,"N",40.79042361,99,46,33.291,"W",-99.77591416,2413,"E"
"2026/01/22","LXT","LEE'S SUMMIT","MO","US",38,57,27.5427,"N",38.95765075,94,22,16.1699,"W",-94.3711583,1001,"S"
"2026/01/22","LXV","LEADVILLE","CO","US",39,13,10.1,"N",39.21947222,106,18,59.1,"W",-106.31641666,9934,"S"
"2026/01/22","LXY","MEXIA","TX","US",31,38,40.5,"N",31.64458333,96,30,43.8,"W",-96.51216666,544,"E"
"2026/01/22","LYH","LYNCHBURG","VA","US",37,19,16.51,"N",37.32125277,79,12,23.24,"W",-79.20645555,938,"S"
"2026/01/22","LYO","LYONS","KS","US",38,20,34.6,"N",38.34294444,98,13,35.7,"W",-98.22658333,1692,"S"
"2026/01/22","LYV","LUVERNE","MN","US",43,37,0.3693,"N",43.61676925,96,13,3.851,"W",-96.21773638,1435,"E"
"2026/01/22","LZK","NORTH LITTLE ROCK","AR","US",34,50,2.3,"N",34.83397222,92,15,26.5,"W",-92.25736111,542,"E"
"2026/01/22","LZU","LAWRENCEVILLE","GA","US",33,58,41.131,"N",33.97809194,83,57,44.51,"W",-83.96236388,1062,"E"
"2026/01/22","LZZ","LAMPASAS","TX","US",31,6,21.2227,"N",31.10589519,98,11,50.8338,"W",-98.19745383,1199,"S"
"2026/01/22","M02","DICKSON","TN","US",36,7,44.2,"N",36.12894444,87,25,41,"W",-87.42805555,876,"E"
"2026/01/22","M04","COVINGTON","TN","US",35,34,54.66,"N",35.58185,89,35,8.92,"W",-89.58581111,280,"S"
"2026/01/22","M08","BOLIVAR","TN","US",35,12,55.6,"N",35.21544444,89,2,41.64,"W",-89.0449,491,"E"
"2026/01/22","M19","NEWPORT","AR","US",35,38,15.8,"N",35.63772222,91,10,35,"W",-91.17638888,239,"S"
"2026/01/22","M21","GREENVILLE","KY","US",37,13,44.7767,"N",37.22910463,87,9,15.176,"W",-87.15421555,417,"S"
"2026/01/22","M25","MAYFIELD","KY","US",36,46,10.665,"N",36.76962916,88,35,4.805,"W",-88.58466805,522,"S"
"2026/01/22","M30","METROPOLIS","IL","US",37,10,56.6816,"N",37.18241155,88,44,55.9464,"W",-88.748874,379,"S"
"2026/01/22","M40","ABERDEEN/AMORY","MS","US",33,52,31.987,"N",33.87555194,88,29,14.894,"W",-88.48747055,226,"S"
"2026/01/22","M54","LEBANON","TN","US",36,11,35.41,"N",36.19316944,86,18,50.24,"W",-86.31395555,557,"S"
"2026/01/22","M75","MALTA","MT","US",48,22,6.7,"N",48.36852777,107,55,7.6,"W",-107.91877777,2254,"S"
"2026/01/22","M91","SPRINGFIELD","TN","US",36,32,10.71,"N",36.53630833,86,55,8.17,"W",-86.91893611,702,"S"
"2026/01/22","MAE","MADERA","CA","US",36,59,11.4234,"N",36.9865065,120,6,45.4657,"W",-120.11262936,253,"E"
"2026/01/22","MAF","MIDLAND","TX","US",31,56,33.1,"N",31.94252777,102,12,6.9,"W",-102.20191666,2872,"E"
"2026/01/22","MAI","MARIANNA","FL","US",30,50,13.0119,"N",30.83694775,85,10,0.6034,"W",-85.16683427,107,"S"
"2026/01/22","MAM","MATAMOROS","","MX",25,46,18,"N",25.77166666,97,31,36,"W",-97.52666666,27,"E"
"2026/01/22","MAN","NAMPA","ID","US",43,34,55.1208,"N",43.581978,116,31,15.7502,"W",-116.52104172,2535,"S"
"2026/01/22","MAO","MARION","SC","US",34,11,6.56,"N",34.18515555,79,20,2.79,"W",-79.33410833,86,"E"
"2026/01/22","MAW","MALDEN","MO","US",36,35,40.216,"N",36.59450444,89,59,11.6473,"W",-89.98656869,291,"S"
"2026/01/22","MAX","JACKSON COUNTY","OR","US",42,4,52,"N",42.08111111,122,42,58,"W",-122.71611111,7513,"E"
"2026/01/22","MBA","MANOKOTAK","AK","US",58,55,55.41,"N",58.93205833,158,54,6.83,"W",-158.90189722,100,"S"
"2026/01/22","MBG","MOBRIDGE","SD","US",45,32,46.6,"N",45.54627777,100,24,22.6,"W",-100.40627777,1716,"E"
"2026/01/22","MBL","MANISTEE","MI","US",44,16,17.0028,"N",44.27138966,86,14,15.7089,"W",-86.23769691,618,"S"
"2026/01/22","MBO","MADISON","MS","US",32,26,19.2,"N",32.43866666,90,6,11.2,"W",-90.10311111,325,"S"
"2026/01/22","MBPV","PROVIDENCIALES","","TC",21,48,1.7,"N",21.80047222,72,17,56.9,"W",-72.29913888,25,"E"
"2026/01/22","MBS","SAGINAW","MI","US",43,31,58.537,"N",43.53292694,84,4,46.689,"W",-84.07963583,668,"E"
"2026/01/22","MBT","MURFREESBORO","TN","US",35,52,36.06,"N",35.87668333,86,22,45.38,"W",-86.37927222,609,"S"
"2026/01/22","MBW","MEDICINE BOW","WY","US",41,50,43.9,"N",41.84552777,106,0,15.4,"W",-106.00427777,7240,"E"
"2026/01/22","MBX","DEERING","ND","US",48,23,33,"N",48.3925,100,51,52,"W",-100.86444444,1517,"E"
"2026/01/22","MBY","MOBERLY","MO","US",39,27,50.1596,"N",39.46393322,92,25,27.807,"W",-92.42439083,863,"S"
"2026/01/22","MCB","MC COMB","MS","US",31,10,42.4,"N",31.17844444,90,28,18.7,"W",-90.47186111,413,"S"
"2026/01/22","MCC","SACRAMENTO","CA","US",38,40,3.5,"N",38.66763888,121,24,2.2,"W",-121.40061111,76,"E"
"2026/01/22","MCD","MACKINAC ISLAND","MI","US",45,51,53.94,"N",45.86498333,84,38,13.54,"W",-84.63709444,741,"E"
"2026/01/22","MCE","MERCED","CA","US",37,17,19.52,"N",37.28875555,120,31,4.43,"W",-120.51789722,153,"S"
"2026/01/22","MCF","TAMPA","FL","US",27,50,57.6,"N",27.84933333,82,31,16.2,"W",-82.52116666,14,"S"
"2026/01/22","MCG","MC GRATH","AK","US",62,57,10.026,"N",62.952785,155,36,25.383,"W",-155.60705083,343,"E"
"2026/01/22","MCI","KANSAS CITY","MO","US",39,17,48.88,"N",39.29691111,94,42,44.77,"W",-94.71243611,1026,"E"
"2026/01/22","MCJ","HOUSTON","TX","US",29,42,50,"N",29.71388888,95,23,48,"W",-95.39666666,45,"E"
"2026/01/22","MCK","MC COOK","NE","US",40,12,14.4742,"N",40.20402061,100,35,25.3485,"W",-100.59037458,2558,"S"
"2026/01/22","MCN","MACON","GA","US",32,41,34.26,"N",32.69285,83,38,57.16,"W",-83.64921111,354,"S"
"2026/01/22","MCO","ORLANDO","FL","US",28,25,38.5541,"N",28.42737613,81,17,38.1518,"W",-81.29393105,96,"S"
"2026/01/22","MCW","MASON CITY","IA","US",43,9,28.1,"N",43.15780555,93,19,52.5,"W",-93.33125,1213,"S"
"2026/01/22","MCX","MONTICELLO","IN","US",40,42,45.92,"N",40.71275555,86,45,53.61,"W",-86.76489166,676,"S"
"2026/01/22","MCZ","WILLIAMSTON","NC","US",35,51,50.21,"N",35.86394722,77,10,31.48,"W",-77.17541111,73,"S"
"2026/01/22","MDD","MIDLAND","TX","US",32,2,9.1,"N",32.03586111,102,5,58.2,"W",-102.0995,2803,"E"
"2026/01/22","MDH","CARBONDALE/MURPHYSBORO","IL","US",37,46,41.1,"N",37.77808333,89,15,7.3,"W",-89.25202777,411,"E"
"2026/01/22","MDLR","LA ROMANA","","DO",18,24,0.7,"N",18.40019444,68,56,0.5,"W",-68.93347222,27,"E"
"2026/01/22","MDO","MIDDLETON ISLAND","AK","US",59,25,54,"N",59.43166666,146,20,16,"W",-146.33777777,100,"S"
"2026/01/22","MDPC","PUNTA CANA","","DO",18,34,6,"N",18.56833333,68,20,48,"W",-68.34666666,30,"E"
"2026/01/22","MDPP","PUERTO PLATA","","DO",19,45,0.5,"N",19.75013888,70,34,0.1,"W",-70.56669444,16,"E"
"2026/01/22","MDQ","HUNTSVILLE","AL","US",34,51,33.7,"N",34.85936111,86,33,27.1,"W",-86.55752777,763,"S"
"2026/01/22","MDS","MADISON","SD","US",44,0,59.1,"N",44.01641666,97,5,8.2,"W",-97.08561111,1718,"S"
"2026/01/22","MDSD","SANTO DOMINGO","","DO",18,25,54,"N",18.43166666,69,40,23,"W",-69.67305555,58,"E"
"2026/01/22","MDST","SANTIAGO","","DO",19,28,0.2,"N",19.46672222,70,42,0,"W",-70.7,597,"E"
"2026/01/22","MDT","HARRISBURG","PA","US",40,11,46.3092,"N",40.196197,76,46,20.98,"W",-76.77249444,308,"S"
"2026/01/22","MDW","CHICAGO","IL","US",41,47,9.5,"N",41.78597222,87,45,8.7,"W",-87.75241666,620,"S"
"2026/01/22","MDY","MIDWAY ATOLL","QM","US",28,12,5.34,"N",28.20148333,177,22,52.71,"W",-177.38130833,18,"S"
"2026/01/22","MDZ","MEDFORD","WI","US",45,6,3.559,"N",45.10098861,90,18,12.023,"W",-90.30333972,1461,"S"
"2026/01/22","ME23","FARMINGTON","ME","US",44,37,36.5,"N",44.62680555,70,9,46.82,"W",-70.16300555,423,"E"
"2026/01/22","MEB","MAXTON","NC","US",34,47,28.7089,"N",34.79130802,79,22,6.1985,"W",-79.36838847,214,"S"
"2026/01/22","MEI","MERIDIAN","MS","US",32,20,5.5224,"N",32.33486733,88,45,2.5843,"W",-88.75071786,289,"S"
"2026/01/22","MEM","MEMPHIS","TN","US",35,3,23.1026,"N",35.05641738,89,59,11.0144,"W",-89.98639288,252,"S"
"2026/01/22","MER","ATWATER","CA","US",37,22,20.4232,"N",37.37233977,120,33,25.6259,"W",-120.5571183,176,"S"
"2026/01/22","MEV","MINDEN","NV","US",38,59,46.6345,"N",38.99628736,119,44,59.9528,"W",-119.74998688,4715,"S"
"2026/01/22","MEX","MEXICO CITY","","MX",19,26,0,"N",19.43333333,99,6,0,"W",-99.1,7341,"E"
"2026/01/22","MEZ","MENA","AR","US",34,32,43.4,"N",34.54538888,94,12,9.5,"W",-94.20263888,1080,"S"
"2026/01/22","MFD","MANSFIELD","OH","US",40,49,17.1,"N",40.82141666,82,30,59.9,"W",-82.51663888,1297,"E"
"2026/01/22","MFE","MC ALLEN","TX","US",26,10,33,"N",26.17583333,98,14,19,"W",-98.23861111,107,"E"
"2026/01/22","MFI","MARSHFIELD","WI","US",44,38,16.5104,"N",44.63791955,90,11,15.0913,"W",-90.18752536,1255,"S"
"2026/01/22","MFR","MEDFORD","OR","US",42,22,36.9147,"N",42.37692075,122,52,54.407,"W",-122.88177972,1304,"S"
"2026/01/22","MFV","MELFA","VA","US",37,38,48.764,"N",37.64687888,75,45,39.763,"W",-75.76104527,48,"E"
"2026/01/22","MGC","MICHIGAN CITY","IN","US",41,42,17.1216,"N",41.704756,86,49,6.0227,"W",-86.81833963,653,"S"
"2026/01/22","MGE","MARIETTA","GA","US",33,54,55.2,"N",33.91533333,84,30,58.8,"W",-84.51633333,1068,"S"
"2026/01/22","MGFL","SANTA ELENA","","GT",16,54,8,"N",16.90222222,89,52,0,"W",-89.86666666,420,"E"
"2026/01/22","MGG","MAPLE LAKE","MN","US",45,14,9.574,"N",45.23599277,93,59,8.12,"W",-93.98558888,1028,"E"
"2026/01/22","MGGT","GUATEMALA CITY","","GT",14,34,52,"N",14.58111111,90,31,40,"W",-90.52777777,4952,"E"
"2026/01/22","MGJ","MONTGOMERY","NY","US",41,30,32.6954,"N",41.50908205,74,15,52.2528,"W",-74.26451466,354,"S"
"2026/01/22","MGM","MONTGOMERY","AL","US",32,18,2.3,"N",32.30063888,86,23,38.3,"W",-86.39397222,221,"S"
"2026/01/22","MGN","HARBOR SPRINGS","MI","US",45,25,26.7449,"N",45.4240958,84,54,46.7457,"W",-84.91298491,677,"S"
"2026/01/22","MGR","MOULTRIE","GA","US",31,5,0.6597,"N",31.08351658,83,48,12.5942,"W",-83.80349838,284,"S"
"2026/01/22","MGSJ","SAN JOSE","","GT",13,56,0.2,"N",13.93338888,90,50,0.2,"W",-90.83338888,29,"E"
"2026/01/22","MGW","MORGANTOWN","WV","US",39,38,59.2904,"N",39.64980288,79,55,14.4903,"W",-79.92069175,1231,"S"
"2026/01/22","MGY","DAYTON","OH","US",39,35,20.3,"N",39.58897222,84,13,29.5,"W",-84.22486111,957,"E"
"2026/01/22","MHE","MITCHELL","SD","US",43,46,27.4302,"N",43.77428616,98,2,18.1283,"W",-98.03836897,1302,"S"
"2026/01/22","MHK","MANHATTAN","KS","US",39,8,28.4422,"N",39.14123394,96,40,18.4692,"W",-96.671797,1066,"S"
"2026/01/22","MHL","MARSHALL","MO","US",39,5,34.89,"N",39.093025,93,12,8.58,"W",-93.20238333,774,"S"
"2026/01/22","MHLC","LA CEIBA-GOLOSON INTL","","HN",15,44,0.7,"N",15.73352777,86,51,0.2,"W",-86.85005555,49,"E"
"2026/01/22","MHM","MINCHUMINA","AK","US",63,53,9.5,"N",63.88597222,152,18,6.6,"W",-152.30183333,682,"E"
"2026/01/22","MHP","METTER","GA","US",32,22,21.3,"N",32.37258333,82,4,44.47,"W",-82.07901944,192,"S"
"2026/01/22","MHR","SACRAMENTO","CA","US",38,33,19.1,"N",38.55530555,121,17,49.9,"W",-121.29719444,98,"E"
"2026/01/22","MHS","MOUNT SHASTA","CA","US",41,18,59,"N",41.31638888,122,19,4,"W",-122.31777777,3590,"E"
"2026/01/22","MHT","MANCHESTER","NH","US",42,55,46.74,"N",42.92965,71,26,8.1356,"W",-71.43559322,266,"S"
"2026/01/22","MHTG","TEGUCIGALPA","","HN",14,3,31,"N",14.05861111,87,13,10,"W",-87.21944444,3304,"E"
"2026/01/22","MHV","MOJAVE","CA","US",35,3,45.49,"N",35.06263611,118,9,25.97,"W",-118.15721388,2775,"S"
"2026/01/22","MHX","MOREHEAD CITY/NEWPORT","NC","US",34,46,36,"N",34.77666666,76,52,37,"W",-76.87694444,30,"E"
"2026/01/22","MIA","MIAMI","FL","US",25,47,17.06,"N",25.78807222,80,19,0.96,"W",-80.31693333,9,"E"
"2026/01/22","MIB","MINOT","ND","US",48,24,22.4388,"N",48.406233,101,20,28.5612,"W",-101.341267,1667,"E"
"2026/01/22","MIC","MINNEAPOLIS","MN","US",45,3,44.0941,"N",45.06224836,93,21,3.8322,"W",-93.3510645,894,"S"
"2026/01/22","MID","MERIDA","","MX",20,56,0,"N",20.93333333,89,40,0,"W",-89.66666666,34,"E"
"2026/01/22","MIE","MUNCIE","IN","US",40,14,32.9,"N",40.24247222,85,23,44.7,"W",-85.39575,937,"S"
"2026/01/22","MIO","MIAMI","OK","US",36,54,45.04,"N",36.91251111,94,53,21.88,"W",-94.88941111,808,"E"
"2026/01/22","MIV","MILLVILLE","NJ","US",39,21,58.4249,"N",39.36622913,75,4,40.0172,"W",-75.07778255,59,"S"
"2026/01/22","MIW","MARSHALLTOWN","IA","US",42,6,45.9,"N",42.11275,92,55,4,"W",-92.91777777,975,"S"
"2026/01/22","MJD","PICAYUNE","MS","US",30,29,14.9,"N",30.48747222,89,39,4.3,"W",-89.65119444,55,"S"
"2026/01/22","MJQ","JACKSON","MN","US",43,38,58.3831,"N",43.64955086,94,59,18.304,"W",-94.98841777,1436,"E"
"2026/01/22","MJX","TOMS RIVER","NJ","US",39,55,38.993,"N",39.92749805,74,17,32.565,"W",-74.29237916,81,"E"
"2026/01/22","MKC","KANSAS CITY","MO","US",39,7,40.4797,"N",39.12791102,94,35,20.9464,"W",-94.58915177,742,"S"
"2026/01/22","MKCC","OLATHE","KS","US",38,50,0,"N",38.83333333,94,43,0.9,"W",-94.71691666,1096,"S"
"2026/01/22","MKCE","LEESBURG","VA","US",39,5,0.4,"N",39.08344444,77,31,59,"W",-77.53305555,390,"E"
"2026/01/22","MKCW","SALT LAKE CITY","UT","US",40,50,59.8,"N",40.84994444,111,56,2.8,"W",-111.93411111,4227,"S"
"2026/01/22","MKE","MILWAUKEE","WI","US",42,56,48.955,"N",42.94693194,87,53,49.432,"W",-87.89706444,728,"E"
"2026/01/22","MKG","MUSKEGON","MI","US",43,10,15.9984,"N",43.17111066,86,14,12.6042,"W",-86.2368345,624,"S"
"2026/01/22","MKJ","MARION/WYTHEVILLE","VA","US",36,53,41.456,"N",36.89484888,81,20,59.806,"W",-81.34994611,2558,"S"
"2026/01/22","MKJP","KINGSTON","","JM",17,55,59,"N",17.93305555,76,47,20,"W",-76.78888888,10,"E"
"2026/01/22","MKJS","MONTEGO BAY","","JM",18,30,1,"N",18.50027777,77,54,57,"W",-77.91583333,4,"E"
"2026/01/22","MKK","KAUNAKAKAI","HI","US",21,9,10.389,"N",21.15288583,157,5,46.522,"W",-157.09625611,454,"S"
"2026/01/22","MKL","JACKSON","TN","US",35,35,35.9017,"N",35.59330602,88,55,1.0439,"W",-88.91695663,423,"S"
"2026/01/22","MKN","COMANCHE","TX","US",31,55,26.5293,"N",31.92403591,98,35,51.8813,"W",-98.5977448,1402,"S"
"2026/01/22","MKO","MUSKOGEE","OK","US",35,39,23.355,"N",35.6564875,95,21,59.961,"W",-95.36665583,610,"S"
"2026/01/22","MKQ","GREEN CANYON BLK 433","LA","US",27,31,11,"N",27.51972222,90,5,53,"W",-90.09805555,131,"E"
"2026/01/22","MKS","MONCKS CORNER","SC","US",33,11,14.59,"N",33.18738611,80,2,10.53,"W",-80.03625833,73,"E"
"2026/01/22","MKT","MANKATO","MN","US",44,13,6.3857,"N",44.21844047,93,55,4.201,"W",-93.91783361,1017,"S"
"2026/01/22","MKV","MARKSVILLE","LA","US",31,5,36.54,"N",31.09348333,92,4,20.22,"W",-92.07228333,73,"E"
"2026/01/22","MKX","MILWAUKEE/SULLIVAN TOWNSHIP","WI","US",42,58,5,"N",42.96805555,88,33,57,"W",-88.56583333,958,"E"
"2026/01/22","MKY","MARCO ISLAND","FL","US",25,59,42.1,"N",25.99502777,81,40,21.1,"W",-81.67252777,5,"E"
"2026/01/22","MLB","MELBOURNE","FL","US",28,5,58.9646,"N",28.09971238,80,38,8.149,"W",-80.63559694,22,"S"
"2026/01/22","MLC","MC ALESTER","OK","US",34,52,56.6,"N",34.88238888,95,47,0.5,"W",-95.78347222,771,"S"
"2026/01/22","MLD","MALAD CITY","ID","US",42,9,59.714,"N",42.16658722,112,17,47.878,"W",-112.29663277,4503,"S"
"2026/01/22","MLE","OMAHA","NE","US",41,11,45.55,"N",41.19598611,96,6,44.153,"W",-96.11226472,1051,"E"
"2026/01/22","MLF","MILFORD","UT","US",38,25,35.877,"N",38.4266325,113,0,44.843,"W",-113.01245638,5039,"E"
"2026/01/22","MLI","MOLINE","IL","US",41,26,53.8,"N",41.44827777,90,30,27.1,"W",-90.50752777,590,"S"
"2026/01/22","MLJ","MILLEDGEVILLE","GA","US",33,9,10.1614,"N",33.15282261,83,14,32.0643,"W",-83.24224008,363,"S"
"2026/01/22","MLM","MORELIA","","MX",19,50,47,"N",19.84638888,101,1,44,"W",-101.02888888,6014,"E"
"2026/01/22","MLP","MULLAN PASS","MT","US",47,27,25,"N",47.45694444,115,38,46,"W",-115.64611111,6028,"E"
"2026/01/22","MLS","MILES CITY","MT","US",46,25,40.7,"N",46.42797222,105,53,10.5,"W",-105.88625,2630,"S"
"2026/01/22","MLT","MILLINOCKET","ME","US",45,38,52.2,"N",45.64783333,68,41,8,"W",-68.68555555,408,"S"
"2026/01/22","MLU","MONROE","LA","US",32,30,39.1,"N",32.51086111,92,2,15.6,"W",-92.03766666,79,"S"
"2026/01/22","MMH","MAMMOTH LAKES","CA","US",37,37,32.49,"N",37.62569166,118,50,23.23,"W",-118.83978611,7105,"E"
"2026/01/22","MMI","ATHENS","TN","US",35,23,42.57,"N",35.39515833,84,33,40.12,"W",-84.56114444,840,"S"
"2026/01/22","MMK","MERIDEN","CT","US",41,30,31.373,"N",41.50871472,72,49,46.122,"W",-72.82947833,103,"S"
"2026/01/22","MML","MARSHALL","MN","US",44,27,1,"N",44.45027777,95,49,17,"W",-95.82138888,1183,"E"
"2026/01/22","MMMX","MEXICO CITY","","MX",19,26,13,"N",19.43694444,99,4,10,"W",-99.06944444,7341,"E"
"2026/01/22","MMNG","NOGALES","","MX",31,13,0,"N",31.21666666,110,58,0,"W",-110.96666666,4010,"E"
"2026/01/22","MMO","MARSEILLES","IL","US",41,22,0.1,"N",41.36669444,88,41,0.3,"W",-88.68341666,705,"E"
"2026/01/22","MMT","EASTOVER","SC","US",33,55,5.54,"N",33.91820555,80,47,59.4,"W",-80.79983333,251,"S"
"2026/01/22","MMU","MORRISTOWN","NJ","US",40,48,12.7846,"N",40.80355127,74,24,28.675,"W",-74.40796527,178,"S"
"2026/01/22","MMV","MC MINNVILLE","OR","US",45,11,44.6734,"N",45.19574261,123,8,1.5453,"W",-123.13376258,159,"S"
"2026/01/22","MNE","MINDEN","LA","US",32,38,35.8,"N",32.64327777,93,17,49.7,"W",-93.29713888,277,"S"
"2026/01/22","MNH","MONUMENT HILL","CO","US",39,13,8,"N",39.21888888,104,38,26,"W",-104.64055555,7060,"S"
"2026/01/22","MNI","MANNING","SC","US",33,35,17.5277,"N",33.58820213,80,12,21.277,"W",-80.20591027,101,"S"
"2026/01/22","MNM","MENOMINEE","MI","US",45,7,36.081,"N",45.12668916,87,38,18.751,"W",-87.63854194,625,"E"
"2026/01/22","MNMG","MANAGUA","","NI",12,8,30,"N",12.14166666,86,10,24,"W",-86.17333333,194,"E"
"2026/01/22","MNN","MARION","OH","US",40,36,56.8533,"N",40.61579258,83,4,2.2832,"W",-83.06730088,986,"S"
"2026/01/22","MNV","MADISONVILLE","TN","US",35,32,34.6431,"N",35.54295641,84,22,50.813,"W",-84.38078138,1001,"S"
"2026/01/22","MNZ","HAMILTON","TX","US",31,40,11,"N",31.66972222,98,8,46,"W",-98.14611111,1305,"S"
"2026/01/22","MOB","MOBILE","AL","US",30,41,29.1,"N",30.69141666,88,14,34.2,"W",-88.24283333,219,"S"
"2026/01/22","MOD","MODESTO","CA","US",37,37,31.6856,"N",37.62546822,120,57,17.6069,"W",-120.9548908,87,"S"
"2026/01/22","MOP","MOUNT PLEASANT","MI","US",43,37,17.9,"N",43.62163888,84,44,14.3,"W",-84.73730555,755,"E"
"2026/01/22","MOR","MORRISTOWN","TN","US",36,10,28.52,"N",36.17458888,83,23,7.2,"W",-83.38533333,1330,"E"
"2026/01/22","MOT","MINOT","ND","US",48,15,7.3153,"N",48.25203202,101,16,8.1409,"W",-101.26892802,1658,"S"
"2026/01/22","MOU","MOUNTAIN VILLAGE","AK","US",62,5,41.2,"N",62.09477777,163,40,58.3,"W",-163.68286111,339,"S"
"2026/01/22","MOX","MORRIS","MN","US",45,34,3.9961,"N",45.56777669,95,57,57.4344,"W",-95.965954,1134,"E"
"2026/01/22","MPG","MOUNDSVILLE","WV","US",39,52,51,"N",39.88083333,80,44,8.8,"W",-80.73577777,1215,"S"
"2026/01/22","MPHO","HOWARD AFB","","PA",8,55,0,"N",8.91666666,79,36,0,"W",-79.6,51,"E"
"2026/01/22","MPI","MARIPOSA","CA","US",37,30,44.9284,"N",37.51248011,120,2,27.7205,"W",-120.04103347,2262,"S"
"2026/01/22","MPO","MOUNT POCONO","PA","US",41,8,15.7,"N",41.13769444,75,22,48.2,"W",-75.38005555,1915,"S"
"2026/01/22","MPR","MC PHERSON","KS","US",38,20,56.0329,"N",38.34889802,97,41,17.7661,"W",-97.68826836,1494,"S"
"2026/01/22","MPTO","PANAMA","","PA",9,4,12,"N",9.07,79,23,1,"W",-79.38361111,135,"E"
"2026/01/22","MPV","BARRE/MONTPELIER","VT","US",44,12,18.0734,"N",44.20502038,72,33,55.5141,"W",-72.56542058,1104,"S"
"2026/01/22","MPX","MINNEAPOLIS/CHANHASSEN","MN","US",44,50,56,"N",44.84888888,93,33,55,"W",-93.56527777,945,"E"
"2026/01/22","MPZ","MOUNT PLEASANT","IA","US",40,56,42.8761,"N",40.94524336,91,30,44.0457,"W",-91.51223491,726,"S"
"2026/01/22","MQB","MACOMB","IL","US",40,31,12.3,"N",40.52008333,90,39,8.6,"W",-90.65238888,706,"S"
"2026/01/22","MQI","MANTEO","NC","US",35,55,7.7848,"N",35.91882911,75,41,56.0904,"W",-75.698914,11,"S"
"2026/01/22","MQJ","INDIANAPOLIS","IN","US",39,50,24.72,"N",39.8402,85,53,38.4,"W",-85.894,854,"S"
"2026/01/22","MQS","COATESVILLE","PA","US",39,58,44.3,"N",39.97897222,75,51,55.7,"W",-75.86547222,660,"S"
"2026/01/22","MQT","MARQUETTE","MI","US",46,31,44.1,"N",46.52891666,87,35,7.7,"W",-87.58547222,1419,"S"
"2026/01/22","MQW","MC RAE","GA","US",32,5,42.07,"N",32.09501944,82,52,56.47,"W",-82.88235277,207,"E"
"2026/01/22","MQY","SMYRNA","TN","US",36,0,10.4246,"N",36.00289572,86,31,51.6811,"W",-86.53102252,511,"S"
"2026/01/22","MRB","MARTINSBURG","WV","US",39,24,13.46,"N",39.40373888,77,58,30.05,"W",-77.97501388,557,"E"
"2026/01/22","MRC","COLUMBIA/MOUNT PLEASANT","TN","US",35,33,28.2232,"N",35.55783977,87,10,39.9676,"W",-87.17776877,665,"S"
"2026/01/22","MRF","MARFA","TX","US",30,22,14.435,"N",30.37067638,104,0,42.3025,"W",-104.01175069,4869,"S"
"2026/01/22","MRH","BEAUFORT","NC","US",34,43,57.29,"N",34.73258055,76,39,23.76,"W",-76.6566,11,"E"
"2026/01/22","MRI","ANCHORAGE","AK","US",61,12,55.1593,"N",61.21532202,149,51,1.57,"W",-149.85043611,132,"S"
"2026/01/22","MRJ","MINERAL POINT","WI","US",42,53,15.0777,"N",42.88752158,90,13,53.5207,"W",-90.23153352,1150,"S"
"2026/01/22","MRLB","LLANO GRANDE","","CR",10,36,0,"N",10.6,85,33,0,"W",-85.55,3300,"E"
"2026/01/22","MRLM","PUERTO LIMON","","CR",9,58,0,"N",9.96666666,83,2,0,"W",-83.03333333,7,"E"
