"EFF_DATE","ASOS_AWOS_ID","ASOS_AWOS_TYPE","STATE_CODE","CITY","COUNTRY_CODE","COMMISSIONED_DATE","NAVAID_FLAG","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","SURVEY_METHOD_CODE","PHONE_NO","SECOND_PHONE_NO","SITE_NO","SITE_TYPE_CODE","REMARK"
"2026/02/19","LCK","AWOS-3","OH","COLUMBUS","US","1994/09/28","N",39,48,14.7725,"N",39.80410347,82,56,25.9233,"W",-82.94053425,739.7,"S","614-492-2441","","17786.","A",""
"2026/02/19","LCQ","AWOS-3","FL","LAKE CITY","US","1998/03/27","N",30,10,55.4,"N",30.18205555,82,34,36.7,"W",-82.57686111,200.7,"E","386-754-9366","","03279.","A",""
"2026/02/19","LDJ","AWOS-3","NJ","LINDEN","US","2008/02/14","N",40,36,58.3544,"N",40.61620955,74,14,42.3066,"W",-74.24508516,23,"S","908-862-7383","","13914.","A",""
"2026/02/19","LDM","AWOS-3P","MI","LUDINGTON","US","2002/02/28","N",43,57,41.1177,"N",43.96142158,86,24,38.4593,"W",-86.41068313,639.1,"S","231-843-0459","","10034.","A",""
"2026/02/19","LEB","ASOS","NH","LEBANON","US","","N",43,37,34,"N",43.62611111,72,18,15.1,"W",-72.30419444,603.3,"S","603-298-8780","","13317.","A",""
"2026/02/19","LEE","ASOS","FL","LEESBURG","US","1996/08/08","N",28,49,17.2084,"N",28.82144677,81,48,34.7013,"W",-81.80963925,68.5,"S","352-787-1565","","03298.","A",""
"2026/02/19","LEW","AWOS-3PT","ME","AUBURN/LEWISTON","US","1991/01/30","N",44,2,54.502,"N",44.04847277,70,17,0.627,"W",-70.2835075,287.5,"S","207-783-2806","","07816.","A",""
"2026/02/19","LEX","ASOS","KY","LEXINGTON","US","1996/03/11","N",38,2,12.27,"N",38.03674166,84,36,31.022,"W",-84.60861722,979.5,"S","859-203-5240","","07233.","A",""
"2026/02/19","LFK","ASOS","TX","LUFKIN","US","","N",31,14,2.5,"N",31.23402777,94,45,0,"W",-94.75,295.6,"S","936-637-9420","","24249.","A",""
"2026/02/19","LFT","ASOS","LA","LAFAYETTE","US","","N",30,11,54.9324,"N",30.19859233,91,59,22.4092,"W",-91.98955811,34.3,"S","337-262-2757","","07589.","A",""
"2026/02/19","LGA","ASOS","NY","NEW YORK","US","1996/05/23","N",40,46,46.1083,"N",40.77947452,73,52,49.0075,"W",-73.88027986,6.5,"S","929-229-1994","","15794.","A",""
"2026/02/19","LGB","ASOS","CA","LONG BEACH","US","1996/09/04","N",33,48,42.4877,"N",33.81180213,118,8,49.7381,"W",-118.14714947,31.7,"S","562-247-0378","","01794.","A",""
"2026/02/19","LGC","AWOS-3","GA","LAGRANGE","US","1990/12/06","N",33,0,31.9,"N",33.00886111,85,4,21.4,"W",-85.07261111,693.6,"S","706-845-0677","","03862.","A","CEILING UNRELIABLE."
"2026/02/19","LGD","AWOS-3PT","OR","LA GRANDE","US","1989/11/17","N",45,17,26.41,"N",45.29066944,118,0,31.83,"W",-118.00884166,2709,"","541-963-6824","","19487.","A",""
"2026/02/19","LGF","AWOS-3PT","AZ","YUMA PROVING GROUND (YUMA)","US","","N",32,51,13.3423,"N",32.85370619,114,23,42.6036,"W",-114.39516766,422.2,"E","","","00841.2","A","(ASOS_AWOS_TYPE) FMQ-23 SYSTEM PRESENT."
"2026/02/19","LGU","ASOS","UT","LOGAN","US","","N",41,47,11.5145,"N",41.7865318,111,51,6.6375,"W",-111.85184375,4448.1,"S","435-752-6941","","25186.","A",""
"2026/02/19","LHB","AWOS-3","TX","HEARNE","US","","N",30,52,19.5,"N",30.87208333,96,37,19.9,"W",-96.62219444,284.7,"","979-280-5596","","24026.","A",""
"2026/02/19","LHD","ASOS","AK","ANCHORAGE","US","1998/01/26","N",61,10,48,"N",61.18,149,58,19,"W",-149.97194444,79.3,"E","907-245-5432","","50037.","A",""
"2026/02/19","LHM","AWOS-3","CA","LINCOLN","US","1995/01/13","N",38,54,53.4888,"N",38.914858,121,21,5.7324,"W",-121.35159233,120.4,"S","916-645-0698","","01772.","A",""
"2026/02/19","LHQ","ASOS","OH","LANCASTER","US","1996/03/15","N",39,45,26.1309,"N",39.75725858,82,39,47.9886,"W",-82.66333016,848.4,"S","740-681-1097","","18075.","A",""
"2026/02/19","LHX","ASOS","CO","LA JUNTA","US","1996/04/08","N",38,3,0,"N",38.05,103,30,35.1,"W",-103.50975,4228.6,"","719-384-5961","","02651.","A",""
"2026/02/19","LHZ","AWOS-3","NC","LOUISBURG","US","1996/03/26","N",36,1,23.3655,"N",36.02315708,78,20,2.5692,"W",-78.334047,341.7,"","919-497-0810","","16875.","A",""
"2026/02/19","LIC","ASOS","CO","LIMON","US","1996/03/06","N",39,16,24.0737,"N",39.2733538,103,40,2.4482,"W",-103.66734672,5355.4,"S","719-775-0515","","02665.1","A",""
"2026/02/19","LIH","ASOS","HI","LIHUE","US","1998/01/20","N",21,58,49.809,"N",21.9805025,159,20,19.041,"W",-159.3386225,104.9,"S","808-855-3098","","52420.","A",""
"2026/02/19","LIT","ASOS","AR","LITTLE ROCK","US","","N",34,43,38.2336,"N",34.72728711,92,14,8.8824,"W",-92.23580066,253.7,"E","501-376-0247","","01056.","A",""
"2026/02/19","LJF","AWOS-3","MN","LITCHFIELD","US","1992/06/25","N",45,5,49.7,"N",45.09713888,94,30,26.1,"W",-94.50725,1139.9,"E","320-693-6456","","10786.01","A",""
"2026/02/19","LKP","AWOS-3PT","NY","LAKE PLACID","US","","N",44,15,51.26,"N",44.26423888,73,57,51.1,"W",-73.96419444,1747,"E","518-302-5422","","15542.","A",""
"2026/02/19","LKR","AWOS-3","SC","LANCASTER","US","2006/11/13","N",34,43,22.4558,"N",34.72290438,80,51,16.5243,"W",-80.85459008,485.9,"E","803-286-6444","","22366.1","A",""
"2026/02/19","LKU","AWOS-3","VA","LOUISA","US","1996/05/23","N",38,0,30.55,"N",38.00848611,77,58,5.16,"W",-77.9681,471,"S","540-967-1983","","25856.42","A",""
"2026/02/19","LKV","AWOS-3PT","OR","LAKEVIEW","US","1990/08/23","N",42,9,40,"N",42.16111111,120,23,56.7,"W",-120.39908333,4733.3,"S","541-947-5069","","19491.","A",""
"2026/02/19","LLJ","ASOS","ID","CHALLIS","US","","N",44,31,22.8964,"N",44.52302677,114,12,57.9132,"W",-114.216087,5030,"","208-844-2785","","04167.","A",""
"2026/02/19","LLN","AWOS-3PT","TX","LEVELLAND","US","2021/05/04","N",33,33,21.15,"N",33.555875,102,22,31.2,"W",-102.37533333,3513,"S","806-897-4770","","24206.","A",""
"2026/02/19","LLQ","ASOS","AR","MONTICELLO","US","","N",33,38,18.8,"N",33.63855555,91,45,3.6,"W",-91.751,267.8,"S","870-367-1019","","01096.","A",""
"2026/02/19","LLR","AWOS-3","CA","LITTLE RIVER","US","2025/03/12","N",39,15,43.6,"N",39.26211111,123,45,9.09,"W",-123.752525,562,"E","707-937-6059","","01778.","A",""
"2026/02/19","LMO","AWOS-3","CO","LONGMONT","US","2003/04/29","N",40,9,51.8,"N",40.16438888,105,9,49.1,"W",-105.16363888,5055.3,"S","303-684-7545","","02669.","A",""
"2026/02/19","LMS","AWOS-3PT","MS","LOUISVILLE","US","","N",33,8,44.7023,"N",33.14575063,89,3,50.6046,"W",-89.06405683,566.5,"S","","","11304.1","A",""
"2026/02/19","LMT","ASOS","OR","KLAMATH FALLS","US","1997/10/24","N",42,8,49.2613,"N",42.14701702,121,43,31.8186,"W",-121.72550516,4083.3,"","541-883-8127","","19481.","A",""
"2026/02/19","LNA","AWOS-3PT","FL","WEST PALM BEACH","US","1999/06/29","N",26,35,32.9811,"N",26.59249475,80,5,5.3896,"W",-80.08483044,11.8,"S","561-964-0308","","03555.1","A",""
"2026/02/19","LNC","AWOS-3PT","TX","LANCASTER","US","","N",32,34,39.375,"N",32.57760416,96,43,3.01,"W",-96.71750277,501.1,"E","972-227-0471","","24189.6","A",""
"2026/02/19","LND","ASOS","WY","LANDER","US","2015/04/30","N",42,48,55.4319,"N",42.81539775,108,43,33.8028,"W",-108.72605633,5573.1,"S","307-216-3738","","27831.","A",""
"2026/02/19","LNK","ASOS","NE","LINCOLN","US","1992/11/02","N",40,51,3.2,"N",40.85088888,96,45,32.8,"W",-96.75911111,1218.6,"S","402-417-0560","","12794.","A",""
"2026/02/19","LNL","AWOS-3","WI","LAND O' LAKES","US","","N",46,9,5.1674,"N",46.15143538,89,12,38.8525,"W",-89.21079236,1700.8,"S","715-547-6313","","27332.","A",""
"2026/02/19","LNN","AWOS-3PT","OH","WILLOUGHBY","US","2015/06/25","N",41,41,3.798,"N",41.68438833,81,23,22.37,"W",-81.38954722,621,"S","440-942-0809","","18705.","A",""
"2026/02/19","LNP","AWOS-3","VA","WISE","US","1987/10/26","N",36,59,18.3,"N",36.98841666,82,31,26.6,"W",-82.52405555,2684.4,"E","276-328-3727","","26075.3","A",""
"2026/02/19","LNQ","AWOS-3","LA","BOOTHVILLE","US","","N",29,21,9.39,"N",29.35260833,89,26,10.74,"W",-89.43631666,1,"","337-230-8021","","07440.","H",""
"2026/02/19","LNR","ASOS","WI","LONE ROCK","US","","N",43,12,42.7,"N",43.21186111,90,10,47.4,"W",-90.17983333,717.3,"S","608-583-2576","","27340.","A",""
"2026/02/19","LNS","ASOS","PA","LANCASTER","US","","N",40,7,20.5,"N",40.12236111,76,17,39.7,"W",-76.29436111,402.6,"S","717-568-6942","","20700.","A",""
"2026/02/19","LNY","AWOS-3P","HI","LANAI CITY","US","","N",20,46,55.839,"N",20.7821775,156,57,13.8052,"W",-156.95383477,1302.9,"S","808-565-6586","","52402.","A","(COMM_DECOMM_DATE) AUTOMATED WEATHER SENSOR SYSTEM (AWSS)"
"2026/02/19","LOL","ASOS","NV","LOVELOCK","US","","N",40,4,6.38,"N",40.06843888,118,34,12.62,"W",-118.57017222,3907.6,"S","775-273-0427","","13085.","A",""
"2026/02/19","LOM","AWOS-3","PA","PHILADELPHIA","US","","N",40,8,15.2,"N",40.13755555,75,15,54.5,"W",-75.26513888,301.5,"","215-646-1068","","21211.","A",""
"2026/02/19","LOT","AWOS-3PT","IL","CHICAGO/ROMEOVILLE","US","","N",41,36,10.9685,"N",41.6030468,88,6,5.8993,"W",-88.10163869,672.3,"S","815-588-4802","","04503.04","A",""
"2026/02/19","LOU","ASOS","KY","LOUISVILLE","US","2000/09/06","N",38,13,48.8274,"N",38.23022983,85,39,46.5457,"W",-85.66292936,545.7,"S","502-473-0693","","07244.","A",""
"2026/02/19","LOZ","ASOS","KY","LONDON","US","1996/09/24","N",37,5,22.5833,"N",37.08960647,84,4,7.7112,"W",-84.06880866,1182.7,"S","606-877-1699","","07239.1","A",""
"2026/02/19","LPC","AWOS-3PT","CA","LOMPOC","US","1991/06/25","N",34,39,52.75,"N",34.66465277,120,27,51.07,"W",-120.46418611,88.1,"E","805-735-3075","","01788.2","A",""
"2026/02/19","LPR","ASOS","OH","LORAIN/ELYRIA","US","1998/10/13","N",41,20,46.68,"N",41.3463,82,10,43.88,"W",-82.17885555,785,"E","440-323-7088","","18106.1","A",""
"2026/02/19","LQK","AWOS-3","SC","PICKENS","US","","N",34,48,35.9,"N",34.80997222,82,42,10.4,"W",-82.70288888,1013.4,"E","864-843-5801","","22483.1","A","AWOS WIND UNRELIABLE."
"2026/02/19","LQR","AWOS-3PT","KS","LARNED","US","","N",38,12,30.9747,"N",38.20860408,99,5,9.2907,"W",-99.08591408,2011,"E","620-285-8552","","06719.","A",""
"2026/02/19","LRD","AWOS-3PT","TX","LAREDO","US","","N",27,32,39.1,"N",27.54419444,99,27,41.7,"W",-99.46158333,508,"E","956-712-8640","","24194.","A","(COMM_DECOMM_DATE) AWSS."
"2026/02/19","LRJ","AWOS-3P","IA","LE MARS","US","1993/01/14","N",42,46,37.6721,"N",42.77713113,96,11,41.8861,"W",-96.19496836,1197,"E","712-546-8439","","06109.","A",""
"2026/02/19","LRO","AWOS-3","SC","MOUNT PLEASANT","US","2006/11/14","N",32,53,53.57,"N",32.89821388,79,46,46.4,"W",-79.77955555,10,"","843-849-0438","","22436.1","A",""
"2026/02/19","LRU","AWOS-3","NM","LAS CRUCES","US","","N",32,17,18.266,"N",32.28840722,106,54,47.2212,"W",-106.913117,4435.8,"S","575-526-4831","","14636.","A",""
"2026/02/19","LRY","AWOS-3PT","MO","HARRISONVILLE","US","","N",38,36,26.5614,"N",38.60737816,94,20,42.9922,"W",-94.34527561,926.3,"S","816-380-5936","","11773.","A",""
"2026/02/19","LSB","AWOS-3PT","NM","LORDSBURG","US","","N",32,20,2.4301,"N",32.33400836,108,41,43.9085,"W",-108.69553013,4284.8,"S","575-542-3549","","14643.","A",""
"2026/02/19","LSE","ASOS","WI","LA CROSSE","US","","N",43,52,45.0401,"N",43.8791778,91,15,10.8921,"W",-91.25302558,651,"S","608-781-9067","","27304.","A",""
"2026/02/19","LSK","AWOS-3PT","WY","LUSK","US","2009/03/18","N",42,45,16,"N",42.75444444,104,24,33,"W",-104.40916666,4994,"E","307-334-4028","","27843.","A",""
"2026/02/19","LSN","AWOS-3","CA","LOS BANOS","US","","N",37,3,44.04,"N",37.06223333,120,52,5.92,"W",-120.86831111,124,"","209-827-7084","","01839.","A","(COMM_DECOMM_DATE) NON-FED AWOS-3."
"2026/02/19","LUA","AWOS-3","VA","LURAY","US","2010/06/03","N",38,40,0.1577,"N",38.66671047,78,30,3.0061,"W",-78.50083502,902.4,"E","540-743-1148","","25859.2","A",""
"2026/02/19","LUD","AWOS-3","TX","DECATUR","US","","N",33,15,15.3,"N",33.25425,97,34,49.8,"W",-97.5805,1046.7,"E","940-627-2365","","23726.","A",""
"2026/02/19","LUG","AWOS-3","TN","LEWISBURG","US","1992/07/28","N",35,30,29.6355,"N",35.50823208,86,48,19.6899,"W",-86.80546941,739.9,"S","931-270-1014","","23059.1","A",""
"2026/02/19","LUK","ASOS","OH","CINCINNATI","US","1998/04/15","N",39,6,21.5966,"N",39.10599905,84,24,57.9012,"W",-84.41608366,475.6,"S","513-321-6291","","17731.","A",""
"2026/02/19","LUL","AWOS-3PT","MS","LAUREL","US","1996/05/20","N",31,40,22.9,"N",31.67302777,89,10,22.1,"W",-89.17280555,238,"S","601-425-9792","","11288.","A",""
"2026/02/19","LUM","AWOS-3PT","WI","MENOMONIE","US","","N",44,53,36.9377,"N",44.8935938,91,51,59.5117,"W",-91.86653102,891.2,"S","","","27373.","A",""
"2026/02/19","LUR","AWOS-3","AK","CAPE LISBURNE","US","1995/02/28","N",68,52,30.46,"N",68.87512777,166,6,39.895,"W",-166.11108194,16,"S","907-552-9730","","50082.","A",""
"2026/02/19","LUV","AWOS-3PT","TX","LAMESA","US","2016/05/31","N",32,44,52.581,"N",32.74793916,101,54,6.426,"W",-101.901785,2985,"S","806-872-0659","","24184.","A",""
"2026/02/19","LUX","AWOS-3","SC","LAURENS","US","2007/11/27","N",34,30,25.5984,"N",34.50711066,81,56,49.0106,"W",-81.94694738,697.3,"","864-682-3639","","22384.1","A",""
"2026/02/19","LVJ","ASOS","TX","HOUSTON","US","1997/04/15","N",29,31,9.4,"N",29.51927777,95,14,32.3,"W",-95.24230555,43.9,"E","281-992-1853","","24067.1","A",""
"2026/02/19","LVK","ASOS","CA","LIVERMORE","US","1998/04/17","N",37,41,35.14,"N",37.69309444,121,48,53.6,"W",-121.81488888,393,"E","925-606-5412","","01779.2","A",""
"2026/02/19","LVL","AWOS-3","VA","LAWRENCEVILLE","US","","N",36,46,20.34,"N",36.77231666,77,47,33.03,"W",-77.79250833,317,"","434-848-2017","","25845.","A",""
"2026/02/19","LVM","ASOS","MT","LIVINGSTON","US","","N",45,41,57.9,"N",45.69941666,110,26,52.9,"W",-110.44802777,4659.4,"S","406-222-2338","","12433.","A",""
"2026/02/19","LVN","AWOS-3","MN","MINNEAPOLIS","US","1992/11/12","N",44,37,30.6764,"N",44.62518788,93,13,38.3106,"W",-93.2273085,958.4,"S","952-469-5850","","10821.02","A",""
"2026/02/19","LVS","ASOS","NM","LAS VEGAS","US","","N",35,39,15.2,"N",35.65422222,105,8,32.6,"W",-105.14238888,6877.2,"E","505-454-4645","","14637.","A",""
"2026/02/19","LWA","AWOS-3P","MI","SOUTH HAVEN","US","2004/10/14","N",42,20,51.3732,"N",42.34760366,86,15,28.0937,"W",-86.2578038,653.4,"E","269-637-7016","","10343.","A",""
"2026/02/19","LWB","AWOS-3PT","WV","LEWISBURG","US","","N",37,51,29.9,"N",37.85830555,80,23,58.1,"W",-80.39947222,2301.4,"E","304-645-4533","","26713.","A",""
"2026/02/19","LWC","ASOS","KS","LAWRENCE","US","1996/04/19","N",39,0,40,"N",39.01111111,95,12,59.3,"W",-95.21647222,833.3,"","785-749-1309","","06721.","A",""
"2026/02/19","LWD","ASOS","IA","LAMONI","US","","N",40,37,59.999,"N",40.63333305,93,54,7.813,"W",-93.90217027,1131,"E","319-462-8806","","06089.","A",""
"2026/02/19","LWM","ASOS","MA","LAWRENCE","US","1997/05/28","N",42,42,44.95,"N",42.71248611,71,7,32.0855,"W",-71.1255793,136.4,"S","978-687-8017","","09011.","A","ASOS HRS 2200-0700."
"2026/02/19","LWS","ASOS","ID","LEWISTON","US","1995/07/05","N",46,22,28.58,"N",46.37460555,117,0,54.98,"W",-117.01527222,1427,"","208-285-3657","","04234.","A",""
"2026/02/19","LWT","ASOS","MT","LEWISTOWN","US","2000/12/14","N",47,2,57.3,"N",47.04925,109,28,0.1,"W",-109.46669444,4170.4,"S","406-538-2653","","12426.","A",""
"2026/02/19","LWV","ASOS","IL","LAWRENCEVILLE","US","1997/05/19","N",38,45,51.4,"N",38.76427777,87,36,19.8,"W",-87.6055,429.8,"E","618-943-5252","","04803.","A",""
"2026/02/19","LXL","AWOS-3","MN","LITTLE FALLS","US","1990/12/21","N",45,56,56.634,"N",45.949065,94,20,49.331,"W",-94.34703638,1122.8,"E","320-632-6791","","10793.","A",""
"2026/02/19","LXN","AWOS-3","NE","LEXINGTON","US","1991/04/05","N",40,47,25.525,"N",40.79042361,99,46,33.291,"W",-99.77591416,2412.5,"E","308-324-5975","","12790.","A",""
"2026/02/19","LXT","ASOS","MO","LEE'S SUMMIT","US","","N",38,57,27.5427,"N",38.95765075,94,22,16.1699,"W",-94.3711583,1000.6,"S","816-347-9807","","11861.6","A",""
"2026/02/19","LXV","ASOS","CO","LEADVILLE","US","","N",39,13,10.1,"N",39.21947222,106,18,59.1,"W",-106.31641666,9933.5,"S","719-838-4630","","02660.1","A",""
"2026/02/19","LXY","AWOS-3","TX","MEXIA","US","","N",31,38,40.5,"N",31.64458333,96,30,43.8,"W",-96.51216666,544,"","254-472-9370","","24347.01","A",""
"2026/02/19","LYH","ASOS","VA","LYNCHBURG","US","1996/08/02","N",37,19,16.51,"N",37.32125277,79,12,23.24,"W",-79.20645555,938.2,"S","434-205-0756","","25863.","A",""
"2026/02/19","LYO","AWOS-3P","KS","LYONS","US","2018/05/24","N",38,20,34.6,"N",38.34294444,98,13,35.7,"W",-98.22658333,1691.8,"E","620-509-2357","","06739.","A",""
"2026/02/19","LYV","AWOS-3","MN","LUVERNE","US","2004/12/21","N",43,37,0.3693,"N",43.61676925,96,13,3.851,"W",-96.21773638,1435,"E","507-283-5027","","10802.2","A",""
"2026/02/19","LZD","AWOS-3","CT","DANIELSON","US","","N",41,49,11.1,"N",41.81975,71,54,3.5,"W",-71.90097222,238,"S","860-779-7251","","02803.","A",""
"2026/02/19","LZU","AWOS-3PT","GA","LAWRENCEVILLE","US","1991/07/01","N",33,58,41.131,"N",33.97809194,83,57,44.51,"W",-83.96236388,1061.5,"E","770-339-7753","","03869.2","A",""
"2026/02/19","LZZ","AWOS-3","TX","LAMPASAS","US","","N",31,6,21.2227,"N",31.10589519,98,11,50.8338,"W",-98.19745383,1198.6,"S","512-556-6392","","24189.1","A",""
"2026/02/19","M01","AWOS-3PT","TN","MEMPHIS","US","2010/12/16","N",35,12,1.263,"N",35.20035083,90,3,17.095,"W",-90.05474861,224.9,"S","901-354-9296","","23094.12","A",""
"2026/02/19","M02","AWOS-3","TN","DICKSON","US","1993/11/26","N",36,7,44.2,"N",36.12894444,87,25,41,"W",-87.42805555,876,"E","615-446-5481","","22946.","A",""
"2026/02/19","M04","AWOS-3","TN","COVINGTON","US","1990/10/31","N",35,34,54.66,"N",35.58185,89,35,8.92,"W",-89.58581111,280.1,"S","901-476-1705","","22930.","A",""
"2026/02/19","M08","AWOS-3","TN","BOLIVAR","US","1993/11/26","N",35,12,55.6,"N",35.21544444,89,2,41.64,"W",-89.0449,491,"","731-658-6436","","22866.","A",""
"2026/02/19","M19","AWOS-3PT","AR","NEWPORT","US","","N",35,38,15.8,"N",35.63772222,91,10,35,"W",-91.17638888,238.9,"S","870-523-2189","","01110.","A","(COMM_DECOMM_DATE) AWSS."
"2026/02/19","M21","AWOS-3","KY","GREENVILLE","US","1997/06/06","N",37,13,44.7767,"N",37.22910463,87,9,15.176,"W",-87.15421555,417,"S","270-338-7788","","07170.","A",""
"2026/02/19","M25","AWOS-3","KY","MAYFIELD","US","1994/10/28","N",36,46,10.665,"N",36.76962916,88,35,4.805,"W",-88.58466805,522.4,"S","270-247-2094","","07267.","A",""
"2026/02/19","M30","AWOS-3","IL","METROPOLIS","US","","N",37,10,56.6816,"N",37.18241155,88,44,55.9464,"W",-88.748874,378.8,"S","618-524-7483","","04864.","A",""
"2026/02/19","M40","AWOS-3P","MS","ABERDEEN/AMORY","US","2005/08/24","N",33,52,31.987,"N",33.87555194,88,29,14.894,"W",-88.48747055,225.8,"S","662-369-3498","","11121.","A",""
"2026/02/19","M46","AWOS-3PT","MT","COLSTRIP","US","2014/02/14","N",45,51,7.68,"N",45.85213333,106,42,19.95,"W",-106.70554166,3397,"E","406-748-3849","","12303.1","A",""
"2026/02/19","M54","AWOS-3","TN","LEBANON","US","2007/06/27","N",36,11,35.41,"N",36.19316944,86,18,50.24,"W",-86.31395555,557,"S","615-444-5778","","23055.","A",""
"2026/02/19","M75","AWOS-3","MT","MALTA","US","2017/01/05","N",48,22,6.7,"N",48.36852777,107,55,7.6,"W",-107.91877777,2254,"E","406 654 1279","","12438.1","A",""
"2026/02/19","M91","AWOS-3","TN","SPRINGFIELD","US","1997/05/23","N",36,32,10.71,"N",36.53630833,86,55,8.17,"W",-86.91893611,702,"S","615-656-5333","","23218.1","A",""
"2026/02/19","MAE","ASOS","CA","MADERA","US","","N",36,59,11.4234,"N",36.9865065,120,6,45.4657,"W",-120.11262936,253,"E","559-674-1781","","01853.","A",""
"2026/02/19","MAF","ASOS","TX","MIDLAND","US","1996/03/06","N",31,56,33.1,"N",31.94252777,102,12,6.9,"W",-102.20191666,2872.1,"E","432-201-2813","","24353.","A",""
"2026/02/19","MAI","ASOS","FL","MARIANNA","US","1997/04/15","N",30,50,13.0119,"N",30.83694775,85,11,0.6034,"W",-85.18350094,107.4,"S","850-482-6082","","03319.","A",""
"2026/02/19","MAL","AWOS-AV","NY","MALONE","US","2015/11/17","N",44,51,10.27,"N",44.85285277,74,19,42.27,"W",-74.32840833,776,"","(518) 651-2601","","15612.","A",""
"2026/02/19","MAN","AWOS-3","ID","NAMPA","US","2010/02/03","N",43,34,55.1208,"N",43.581978,116,31,15.7502,"W",-116.52104172,2534.9,"S","208 318-0040","","04275.","A",""
"2026/02/19","MAO","AWOS-3PT","SC","MARION","US","2007/11/28","N",34,11,6.56,"N",34.18515555,79,20,2.79,"W",-79.33410833,86,"E","843-423-4231","","22424.","A",""
"2026/02/19","MAW","AWOS-3PT","MO","MALDEN","US","","N",36,35,40.216,"N",36.59450444,89,59,11.6473,"W",-89.98656869,290.7,"S","573-276-9970","","11888.","A",""
"2026/02/19","MBA","AWOS-3P","AK","MANOKOTAK","US","","N",58,55,55.41,"N",58.93205833,158,54,6.83,"W",-158.90189722,99.8,"S","907-621-7983","","50476.","A","(COMM_DECOMM_DATE) AWSS"
"2026/02/19","MBG","ASOS","SD","MOBRIDGE","US","1998/01/13","N",45,32,46.6,"N",45.54627777,100,24,22.6,"W",-100.40627777,1716.2,"S","605-206-3018","","22744.1","A",""
"2026/02/19","MBL","AWOS-3PT","MI","MANISTEE","US","1991/06/19","N",44,16,17.0028,"N",44.27138966,86,14,15.7089,"W",-86.23769691,618,"S","231-723-6073","","10049.","A",""
"2026/02/19","MBO","AWOS-3PT","MS","MADISON","US","","N",32,26,19.2,"N",32.43866666,90,6,11.2,"W",-90.10311111,325.1,"S","601-605-8137","","11323.","A",""
"2026/02/19","MBS","ASOS","MI","SAGINAW","US","1998/09/10","N",43,31,58.537,"N",43.53292694,84,4,46.689,"W",-84.07963583,668.2,"E","989-695-2488","","10299.","A",""
"2026/02/19","MBT","AWOS-3","TN","MURFREESBORO","US","1992/05/21","N",35,52,36.06,"N",35.87668333,86,22,45.38,"W",-86.37927222,609,"S","615-849-2622","","23118.2","A",""
"2026/02/19","MBY","AWOS-3PT","MO","MOBERLY","US","","N",39,27,50.1596,"N",39.46393322,92,25,27.807,"W",-92.42439083,863.4,"S","660-269-8028","","11930.","A",""
"2026/02/19","MCB","ASOS","MS","MC COMB","US","2000/09/27","N",31,10,42.4,"N",31.17844444,90,28,18.7,"W",-90.47186111,413.2,"S","601-249-3223","","11333.1","A",""
"2026/02/19","MCC","AWOS-3","CA","SACRAMENTO","US","","N",38,40,3.652,"N",38.66768111,121,24,1.829,"W",-121.40050805,,"","916-641-1272","","02128.","A",""
"2026/02/19","MCD","AWOS-3P","MI","MACKINAC ISLAND","US","1991/02/05","N",45,51,58.4371,"N",45.86623252,84,38,3.7693,"W",-84.63438036,746,"E","906-847-3778","","10037.","A",""
"2026/02/19","MCE","ASOS","CA","MERCED","US","","N",37,17,19.52,"N",37.28875555,120,31,4.43,"W",-120.51789722,153,"E","209-381-0926","","01886.","A",""
"2026/02/19","MCG","ASOS","AK","MC GRATH","US","","N",62,57,10.026,"N",62.952785,155,36,25.383,"W",-155.60705083,342.7,"E","907-524-3850","","50467.","A",""
"2026/02/19","MCI","ASOS","MO","KANSAS CITY","US","1995/07/11","N",39,17,48.88,"N",39.29691111,94,42,44.77,"W",-94.71243611,1025.7,"E","816-601-1486","","11816.6","A",""
"2026/02/19","MCJ","AWOS-3PT","TX","HOUSTON","US","","N",29,42,50,"N",29.71388888,95,23,48,"W",-95.39666666,45,"E","","","","","STAND-ALONE FACILITY NOT ASSOCIATED WITH AN AIRPORT OR NAVAID."
"2026/02/19","MCK","ASOS","NE","MC COOK","US","1996/12/06","N",40,12,14.4742,"N",40.20402061,100,35,25.3485,"W",-100.59037458,2557.8,"S","308-345-1193","","12808.","A",""
"2026/02/19","MCN","ASOS","GA","MACON","US","1994/07/29","N",32,41,34.26,"N",32.69285,83,38,57.16,"W",-83.64921111,354.4,"S","478-795-1120","","03902.","A",""
"2026/02/19","MCO","ASOS","FL","ORLANDO","US","1996/07/10","N",28,25,38.5541,"N",28.42737613,81,17,38.1518,"W",-81.29393105,96.4,"S","407-270-2241","","03407.","A",""
"2026/02/19","MCW","ASOS","IA","MASON CITY","US","","N",43,9,28.1,"N",43.15780555,93,19,52.5,"W",-93.33125,1213.4,"S","641-255-0381","","06164.","A",""
"2026/02/19","MCX","AWOS-3P","IN","MONTICELLO","US","2013/12/11","N",40,42,45.92,"N",40.71275555,86,45,53.61,"W",-86.76489166,676,"","574-583-0531","","05496.1","A",""
"2026/02/19","MCZ","AWOS-3P","NC","WILLIAMSTON","US","2023/01/03","N",35,51,50.21,"N",35.86394722,77,10,31.48,"W",-77.17541111,73,"S","252-802-4261","","17209.","A",""
