"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","SOP_SEQ_NO","SOP_TEXT"
"2026/01/22","IR","900","ZAN",140,"RNAV ROUTES NEAR POINTS A TO C AND MULTIPLE MTR CROSSINGS"
"2026/01/22","IR","900","ZAN",145,"THROUGHOUT THE ENTIRE ROUTE."
"2026/01/22","IR","900","ZAN",150,"15) USE CAUTION FOR FLOAT PLANE ACTIVITY AT MUCHA LAKE (N64"
"2026/01/22","IR","900","ZAN",155,"13.00 W150 53.00) ON SEGMENT A TO B IN THE KANTISHNA RIVER"
"2026/01/22","IR","900","ZAN",160,"VALLEY."
"2026/01/22","IR","900","ZAN",165,"16) USE CAUTION ON SEGMENT B TO C. IN IMC CONDITIONS,"
"2026/01/22","IR","900","ZAN",170,"MAINTAIN 1,000' AGL MINIMUM TO AVOID MULTIPLE"
"2026/01/22","IR","900","ZAN",175,"ISOLATED CABINS, LIGHT-AIRCRAFT EMERGENCY AIRSTRIPS, AND"
"2026/01/22","IR","900","ZAN",180,"NUMEROUS WIND TURBINES WITHIN 3NM OF ROUTE"
"2026/01/22","IR","900","ZAN",185,"CENTERLINE."
"2026/01/22","IR","900","ZAN",190,"17) USE CAUTION FOR VFR TRAFFIC IN THE VICINITY OF THE NENANA"
"2026/01/22","IR","900","ZAN",200,"RIVER ON SEGMENT B TO C FOR LIGHT AIRCRAFT TRANSITING TO/FROM"
"2026/01/22","IR","900","ZAN",210,"WINDY PASS AND DENALI PARK."
"2026/01/22","IR","900","ZAN",220,"18) USE CAUTION FOR UNCHARTED NEWMAN CREEK AIRSTRIP (N63"
"2026/01/22","IR","900","ZAN",225,"58.60 W147 15.60) 6NM SOUTHWEST OF POINT D. AVOID BY 1"
"2026/01/22","IR","900","ZAN",230,"NM BELOW 1,500- AGL."
"2026/01/22","IR","900","ZAN",235,"19) REMAIN CLEAR OF HUNTING CABINS IN VICINITY OF GOLD KING"
"2026/01/22","IR","900","ZAN",240,"CREEK AIRSTRIP (N64 11.47 W147 55.57) 4NM NORTH OF"
"2026/01/22","IR","900","ZAN",250,"SEGMENT C TO D. REMAIN CLEAR BY 1,500' AGL OR 3 NM,"
"2026/01/22","IR","900","ZAN",255,"CONTINUOUS."
"2026/01/22","IR","900","ZAN",260,"20) REMAIN CLEAR OF TWO UNCHARTED AIRSTRIPS: (N64 07.10"
"2026/01/22","IR","900","ZAN",265,"W148 00.00) DIRECTLY ON SEGMENT C TO D CROSSING GOLD KING"
"2026/01/22","IR","900","ZAN",270,"CREEK; AND (N64 06.50 W147 33.20) 0.5NM NORTH OF SEGMENT"
"2026/01/22","IR","900","ZAN",275,"C TO D CROSSING WOOD RIVER. REMAIN CLEAR BY 1,500' AGL OR 3"
"2026/01/22","IR","900","ZAN",280,"NM, CONTINUOUS."
"2026/01/22","IR","900","ZAN",285,"21) REMAIN CLEAR OF SHAW CREEK YOUTH CAMP AND CLEAR CREEK"
"2026/01/22","IR","900","ZAN",289,"CABINS ON DELTA RIVER EAST OF ALTERNATE EXIT ROUTE SEGMENT D1"
"2026/01/22","IR","900","ZAN",295,"TO EA BY 1,500' AGL OR 1 NM, CONTINUOUS."
"2026/01/22","IR","900","ZAN",300,"22) REMAIN CLEAR OF BIRCH LAKE STATE RECREATION SITE ON DELTA RIVER WEST"
"2026/01/22","IR","900","ZAN",305,"OF ALTERNATE EXIT ROUTE SEGMENT D1 TO EA BY 2,000' AGL OR 1 NM FROM 15"
"2026/01/22","IR","900","ZAN",310,"MAY-30."
"2026/01/22","IR","900","ZAN",315,"23) ATC CONTACT: ROUTE ENTRY/EXIT A THROUGH E: ANCHORAGE CENTER"
"2026/01/22","IR","900","ZAN",320,"(319.2/120.9). ALTERNATE EXIT POINTS EA AND EB: ANCHORAGE CENTER"
"2026/01/22","IR","900","ZAN",325,"(322.5/135.3)."
"2026/01/22","IR","900","ZAN",330,"24) LOCAL WEATHER FORECAST INFORMATION CAN BE OBTAINED AT DSN 317-"
"2026/01/22","IR","900","ZAN",335,"552-4903/4397. WEATHER RELATED PLANNING PRODUCTS AND DAY-OF"
"2026/01/22","IR","900","ZAN",340,"FORECASTS ARE AVAILABLE 24/7."
"2026/01/22","IR","900","ZAN",350,"25) HEAVY MIGRATORY BIRD ACTIVITY ON ROUTE FROM 10 APR TO 20 MAY AND 1"
"2026/01/22","IR","900","ZAN",360,"AUG TO 1 NOV. ALASKA BIRD AVOIDANCE MODEL DATA IS AVAILABLE AT"
"2026/01/22","IR","900","ZAN",365,"HTTP://WWW.USAHAS.COM."
"2026/01/22","IR","901","ZAN",1,"(1) ROUTE TRANSITIONS THROUGH NAKNEK MILITARY OPERATIONS AREA"
"2026/01/22","IR","901","ZAN",2,"(MOA). CONTACT SCHEDULING ACTIVITY (SA) FOR DE-CONFLICTION"
"2026/01/22","IR","901","ZAN",3,"PRIOR TO USE."
"2026/01/22","IR","901","ZAN",4,"(2) ROUTE APPROVED FOR MILITARY ASSUMES RESPONSIBILITY FOR"
"2026/01/22","IR","901","ZAN",5,"SEPARATION OF AIRCRAFT (MARSA) OPERATIONS. USER MUST COORDINATE"
"2026/01/22","IR","901","ZAN",6,"MARSA OPERATIONS WITH THE SA PRIOR TO USE. EXPECT ATC TO GIVE"
"2026/01/22","IR","901","ZAN",7,"ROUTE AND MOA CLEARANCE PRIOR TO ROUTE ENTRY/INITIAL DESCENT."
"2026/01/22","IR","901","ZAN",8,"ATC MAY ASK IF YOU ARE A PARTICIPANT IN THE SPECIAL USE AIRSPACE"
"2026/01/22","IR","901","ZAN",9,"(SUA). THIS QUERY IS CONFIRMING YOU HAVE COORDINATED MARSA"
"2026/01/22","IR","901","ZAN",10,"OPS WITHIN THE MOA WITH OTHER SCHEDULED USERS, RESPOND"
"2026/01/22","IR","901","ZAN",11,"APPROPRIATELY."
"2026/01/22","IR","901","ZAN",12,"(3) LOW ALTITUDE AIR-TO-AIR TRAINING (LOWAT) OPERATIONS"
"2026/01/22","IR","901","ZAN",13,"ARE APPROVED ON ROUTE SEGMENTS THAT FALL WITHIN THE CONFINES"
"2026/01/22","IR","901","ZAN",14,"OF A MOA. IF SCHEDULING LOWAT OPERATIONS, USER MUST SCHEDULE"
"2026/01/22","IR","901","ZAN",15,"OVERLYING MOA IN ADDITION TO MTR WITH THE SA."
"2026/01/22","IR","901","ZAN",16,"(4) EARLY CONTACT WITH AIR TRAFFIC CONTROL (ATC) BEFORE"
"2026/01/22","IR","901","ZAN",17,"ROUTE ENTRY WILL INCREASE MISSION EFFECTIVENESS."
"2026/01/22","IR","901","ZAN",18,"REQUEST ATC CLEARANCE AT LEAST FIVE MINUTES PRIOR TO ROUTE"
"2026/01/22","IR","901","ZAN",19,"ENTRY."
"2026/01/22","IR","901","ZAN",20,"(5) APPROACHING ENTRY/EXIT POINTS AND PERIODICALLY THROUGHOUT"
"2026/01/22","IR","901","ZAN",21,"THE ROUTE, ADVISE CIVIL TRAFFIC WITH GEOGRAPHIC POSITION"
"2026/01/22","IR","901","ZAN",22,"REPORTS ON AREA-SPECIFIC AND/OR AIRFIELD-SPECIFIC CTAF."
"2026/01/22","IR","901","ZAN",23,"THIS ALASKA-UNIQUE AREA CTAF IS COMMONLY 122.9."
"2026/01/22","IR","901","ZAN",24,"(6) PRIMARY ENTRY: POINT A."
"2026/01/22","IR","901","ZAN",25,"(7) PRIMARY EXIT: POINT E."
"2026/01/22","IR","901","ZAN",26,"(8) ALL ROUTE POINTS ARE COLLOCATED WITH IR-911,"
"2026/01/22","IR","901","ZAN",27,"VR-931, AND VR-932."
"2026/01/22","IR","901","ZAN",28,"(9) USE CAUTION FOR IR-903, IR-913, VR-933 AND VR-934,"
"2026/01/22","IR","901","ZAN",29,"CROSSING AT POINT A."
"2026/01/22","IR","901","ZAN",35,"(10) USE CAUTION FOR MULTIPLE AIRWAYS, INCLUDING"
"2026/01/22","IR","901","ZAN",40,"LOW ALTITUDE RNAV ROUTES, ON SEGMENTS C TO E."
"2026/01/22","IR","901","ZAN",45,"(11) REMAIN CLEAR OF LODGE LOCATED ON THE MULCHATNA"
"2026/01/22","IR","901","ZAN",50,"RIVER (N60 24.00 W155 54.00) SOUTHWEST OF POINT B,"
"2026/01/22","IR","901","ZAN",55,"BY 1500' AGL OR 1 NM FROM 1 MAY TO 30 SEP."
"2026/01/22","IR","901","ZAN",60,"(12) REMAIN ABOVE 2,000'AGL STARTING FROM 23 NM PAST"
"2026/01/22","IR","901","ZAN",65,"POINT C (2NM NORTH OF THE LAKE ILIAMNA SHORELINE)"
"2026/01/22","IR","901","ZAN",70,"UNTIL POINT D FROM 1 JUN TO 15 SEP."
"2026/01/22","IR","901","ZAN",75,"(13) REMAIN CLEAR OF THE MORAINE CREEK DRAINAGE AREA"
"2026/01/22","IR","901","ZAN",80,"IMMEDIATELY SOUTH OF POINT D BY 3 NM, FROM 1 MAY TO 30 SEP."
"2026/01/22","IR","901","ZAN",85,"THIS AREA IS USED FOR BEAR VIEWING AND FISHING FROM KUKAKLEK LAKE"
"2026/01/22","IR","901","ZAN",90,"TO SPECTACLE LAKE 10NM EAST, AND RESIDES WITHIN KATMAI"
"2026/01/22","IR","901","ZAN",95,"NATIONAL PARK AND PRESERVE. ADDITIONALLY, REMAIN"
"2026/01/22","IR","901","ZAN",100,"CLEAR OF THIS AREA FOR BEAR HUNTING IN ODD YEARS"
"2026/01/22","IR","901","ZAN",105,"FROM 1 TO 21 OCT AND DURING EVEN YEARS FROM 10 TO 25 MAY."
"2026/01/22","IR","901","ZAN",110,"14) ATC CONTACT: ROUTE ENTRY: ANCHORAGE CENTER"
"2026/01/22","IR","901","ZAN",115,"(379.9/128.5), PRIMARY EXIT: ANCHORAGE CENTER (354.0/124.8)."
"2026/01/22","IR","901","ZAN",120,"(15) LOCAL WEATHER FORECAST INFORMATION CAN BE OBTAINED"
"2026/01/22","IR","901","ZAN",127,"AT DSN 317-552-4903/4397. WEATHER RELATED PLANNING PRODUCTS"
"2026/01/22","IR","901","ZAN",130,"AND DAY-OF FORECASTS ARE AVAILABLE 24/7."
"2026/01/22","IR","901","ZAN",136,"(16) HEAVY MIGRATORY BIRD ACTIVITY ON ROUTE FROM 10 APR TO 20 MAY"
"2026/01/22","IR","901","ZAN",140,"AND 1 AUG TO 1 NOV. ALASKA BIRD AVOIDANCE MODEL DATA IS"
"2026/01/22","IR","901","ZAN",145,"AVAILABLE AT HTTP://WWW.USAHAS.COM."
"2026/01/22","IR","902","ZAN",5,"(1) ROUTE TRANSITIONS THROUGH STONY MILITARY OPERATIONS"
"2026/01/22","IR","902","ZAN",18,"AREA (MOA).  CONTACT SCHEDULING ACTIVITY (SA) FOR"
"2026/01/22","IR","902","ZAN",20,"DE-CONFLICTION PRIOR TO USE."
"2026/01/22","IR","902","ZAN",22,"(2) ROUTE APPROVED FOR MILITARY ASSUMES RESPONSIBILITY"
"2026/01/22","IR","902","ZAN",24,"FOR SEPARATION OF AIRCRAFT (MARSA) OPERATIONS. USER MUST"
"2026/01/22","IR","902","ZAN",26,"COORDINATE MARSA OPERATIONS WITH THE SA PRIOR TO USE."
"2026/01/22","IR","902","ZAN",30,"EXPECT ATC TO GIVE ROUTE AND MOA CLEARANCE PRIOR TO"
"2026/01/22","IR","902","ZAN",34,"ROUTE ENTRY/INITIAL DESCENT."
"2026/01/22","IR","902","ZAN",38,"ATC MAY ASK IF YOU ARE A PARTICIPANT IN THE SPECIAL USE"
"2026/01/22","IR","902","ZAN",42,"AIRSPACE (SUA). THIS QUERY IS CONFIRMING YOU HAVE COORDINATED"
"2026/01/22","IR","902","ZAN",44,"WITHIN THE MOA WITH OTHER SCHEDULED USERS, RESPOND"
"2026/01/22","IR","902","ZAN",45,"APPROPRIATELY."
"2026/01/22","IR","902","ZAN",46,"(3) LOW ALTITUDE AIR-TO-AIR TRAINING (LOWAT) OPERATIONS ARE"
"2026/01/22","IR","902","ZAN",48,"APPROVED ON ROUTE SEGMENTS THAT FALL WITHIN THE CONFINES"
"2026/01/22","IR","902","ZAN",50,"OF A MOA.  IF SCHEDULING LOWAT OPERATIONS, USER MUST SCHEDULE"
"2026/01/22","IR","902","ZAN",54,"OVERLYING MOA IN ADDITION TO MTR WITH THE SA."
"2026/01/22","IR","902","ZAN",58,"(4)  EARLY CONTACT WITH AIR TRAFFIC CONTROL (ATC) BEFORE ROUTE"
"2026/01/22","IR","902","ZAN",59,"ENTRY WILL INCREASE MISSION EFFECTIVENESS.  REQUEST ATC"
"2026/01/22","IR","902","ZAN",60,"CLEARANCE AT LEAST FIVE MINUTES PRIOR TO ROUTE ENTRY."
"2026/01/22","IR","902","ZAN",65,"(5)APPROACHING ENTRY/EXIT POINTS AND PERIODICALLY THROUGHOUT"
"2026/01/22","IR","902","ZAN",67,"THE ROUTE, ADVISE CIVIL TRAFFIC WITH GEOGRAPHIC POSITION REPORTS"
"2026/01/22","IR","902","ZAN",70,"ON AREA-SPECIFIC AND/OR AIRFIELD-SPECIFIC CTAF. THIS"
"2026/01/22","IR","902","ZAN",75,"ALASKA-UNIQUE AREA CTAF IS COMMONLY 122.9."
"2026/01/22","IR","902","ZAN",79,"(6) PRIMARY ENTRY: POINT A."
"2026/01/22","IR","902","ZAN",100,"(7) PRIMARY EXIT: POINT E. ALTERNATE EXIT: POINT EA."
"2026/01/22","IR","902","ZAN",105,"(8) ALL ROUTE POINTS ARE COLLOCATED WITH IR-912, VR-1902, AND VR-1912."
"2026/01/22","IR","902","ZAN",111,"(9) USE CAUTION FOR IR-905, IR-915, VR-1905 AND VR-1915 CROSSING"
"2026/01/22","IR","902","ZAN",112,"AT POINT A."
"2026/01/22","IR","902","ZAN",113,"(10) USE CAUTION FOR MCGRATH AIRPORT CLASS E AIRSPACE, NORTH"
"2026/01/22","IR","902","ZAN",114,"OF SEGMENT A TO B."
"2026/01/22","IR","902","ZAN",115,"(11) USE CAUTION FOR MULTIPLE AIRWAYS, INCLUDING LOW ALTITUDE"
"2026/01/22","IR","902","ZAN",116,"RNAV ROUTES, ON SEGMENTS B TO D AND ON ALTERNATE EXIT"
"2026/01/22","IR","902","ZAN",117,"ROUTE TO D1 TO EA."
"2026/01/22","IR","902","ZAN",118,"(12) DURING THE IDITAROD SLED DOG RACE (APPROX 1-15 MARCH),"
"2026/01/22","IR","902","ZAN",119,"ON ODD NUMBER YEARS, THE MINIMUM ALTITUDE ON SEGMENTS B TO E IS 1500'"
"2026/01/22","IR","902","ZAN",120,"AGL AND MUST REMAIN AT LEAST 1NM EAST OF THE YUKON RIVER SHORE"
"2026/01/22","IR","902","ZAN",122,"ON SEGMENTS C TO E."
"2026/01/22","IR","902","ZAN",124,"(13)  REMAIN CLEAR OF PEREGRINE FALCON NESTS ON SEGMENT D TO E."
"2026/01/22","IR","902","ZAN",130,"REMAIN 1 NM E OF THE YUKON RIVER SHORE OR 2000' AGL,"
"2026/01/22","IR","902","ZAN",135,"(15 APR-31 AUG)."
"2026/01/22","IR","902","ZAN",140,"(14)  REMAIN ABOVE 1500' AGL ON SEGMENTS C TO E DURING"
"2026/01/22","IR","902","ZAN",145,"MOOSE HUNTING SEASON, (27 AUG-30 SEP)."
"2026/01/22","IR","902","ZAN",150,"(15)  SEGMENTS B TO E AND ALTERNATE EXIT ROUTING ARE FLOWN"
"2026/01/22","IR","902","ZAN",155,"OVER INNOKO NATIONAL WILDLIFE REFUGE AND WILDERNESS AREAS."
"2026/01/22","IR","902","ZAN",160,"REMAIN CLEAR OF HUMAN ACTIVITY BY AT LEAST 1/2 NM."
"2026/01/22","IR","902","ZAN",165,"(1 MAY - 30 SEP)."
"2026/01/22","IR","902","ZAN",170,"(16) AVOID DIRECT OVERFLIGHT OF HUNTING CAMP LOCATED ON"
"2026/01/22","IR","902","ZAN",175,"SEGMENT C TO D ON THE IDITAROD RIVER AT (N63 10.90, W158 18.00)."
"2026/01/22","IR","902","ZAN",180,"(17) ATC CONTACT: ROUTE ENTRY: ANCHORAGE CENTER (353.8/128.1),"
"2026/01/22","IR","902","ZAN",185,"PRIMARY EXIT: (290.2/127.0), AND ALTERNATE EXIT (335.5/135.7)."
"2026/01/22","IR","902","ZAN",190,"(18) LOCAL WEATHER FORECAST INFORMATION CAN BE OBTAINED AT"
"2026/01/22","IR","902","ZAN",195,"DSN 317-552-4903/4397. WEATHER RELATED PLANNING PRODUCTS AND"
"2026/01/22","IR","902","ZAN",196,"DAY-OF-FORECASTS ARE AVAILABLE 24/7."
"2026/01/22","IR","902","ZAN",200,"(19) HEAVY MIGRATORY BIRD ACTIVITY ON ROUTE FROM 10 APR TO 20"
"2026/01/22","IR","902","ZAN",205,"MAY AND 1 AUG TO 1 NOV. ALASKA BIRD AVOIDANCE MODEL DATA IS"
"2026/01/22","IR","902","ZAN",210,"AVAILABLE AT HTTP://WWW.USAHAS.COM."
"2026/01/22","IR","903","ZAN",1,"(1)  ROUTE TRANSITIONS THROUGH STONY AND NAKNEK MILITARY"
"2026/01/22","IR","903","ZAN",2,"OPERATIONS AREAS (MOA). CONTACT SCHEDULING ACTIVITY (SA)"
"2026/01/22","IR","903","ZAN",3,"FOR DE-CONFLICTION PRIOR TO USE."
"2026/01/22","IR","903","ZAN",4,"(2) ROUTE APPROVED FOR MILITARY ASSUMES RESPONSIBILITY"
"2026/01/22","IR","903","ZAN",5,"FOR SEPARATION OF AIRCRAFT (MARSA) OPERATIONS."
"2026/01/22","IR","903","ZAN",6,"USER MUST COORDINATE MARSA OPERATIONS WITH THE"
"2026/01/22","IR","903","ZAN",7,"SA PRIOR TO USE. EXPECT ATC TO GIVE ROUTE AND MOA"
"2026/01/22","IR","903","ZAN",8,"CLEARANCE PRIOR TO ROUTE ENTRY/INITIAL DESCENT."
"2026/01/22","IR","903","ZAN",9,"ATC MAY ASK IF YOU ARE A PARTICIPANT IN THE SPECIAL USE"
"2026/01/22","IR","903","ZAN",10,"AIRSPACE (SUA). THIS QUERY IS CONFIRMING YOU HAVE COORDINATED"
"2026/01/22","IR","903","ZAN",11,"MARSA OPS WITHIN THE MOA WITH OTHER SCHEDULED USERS,"
"2026/01/22","IR","903","ZAN",12,"RESPOND APPROPRIATELY."
"2026/01/22","IR","903","ZAN",13,"(3) LOW ALTITUDE AIR-TO-AIR TRAINING (LOWAT) OPERATIONS"
"2026/01/22","IR","903","ZAN",14,"ARE APPROVED ON ROUTE SEGMENTS THAT FALL WITHIN THE CONFINES"
"2026/01/22","IR","903","ZAN",15,"OF A MOA.   IF SCHEDULING LOWAT OPERATIONS, USER MUST"
"2026/01/22","IR","903","ZAN",16,"SCHEDULE OVERLYING MOA IN ADDITION TO MTR WITH THE SA."
"2026/01/22","IR","903","ZAN",17,"(4) EARLY CONTACT WITH AIR TRAFFIC CONTROL (ATC) BEFORE"
"2026/01/22","IR","903","ZAN",18,"ROUTE ENTRY WILL INCREASE MISSION EFFECTIVENESS."
"2026/01/22","IR","903","ZAN",19,"REQUEST ATC CLEARANCE AT LEAST FIVE MINUTES PRIOR TO ROUTE"
"2026/01/22","IR","903","ZAN",20,"ENTRY."
"2026/01/22","IR","903","ZAN",21,"(5) APPROACHING ENTRY/EXIT POINTS AND PERIODICALLY THROUGHOUT"
"2026/01/22","IR","903","ZAN",22,"THE ROUTE, ADVISE CIVIL TRAFFIC WITH GEOGRAPHIC POSITION"
"2026/01/22","IR","903","ZAN",23,"REPORTS ON AREA-SPECIFIC AND/OR AIRFIELD-SPECIFIC CTAF."
"2026/01/22","IR","903","ZAN",25,"THIS ALASKA-UNIQUE AREA CTAF IS COMMONLY 122.9."
"2026/01/22","IR","903","ZAN",30,"(6) PRIMARY ENTRY: POINT A.  ALTERNATE ENTRY: POINT D."
"2026/01/22","IR","903","ZAN",35,"(7) PRIMARY EXIT: POINT H.  ALTERNATE EXIT: POINT D."
"2026/01/22","IR","903","ZAN",40,"(8) ALL ROUTE POINTS ARE COLLOCATED WITH IR-913, VR-933,"
"2026/01/22","IR","903","ZAN",41,"AND VR-934."
"2026/01/22","IR","903","ZAN",42,"(9) USE CAUTION FOR IR-905, IR-915, VR-1905 AND VR-1915 CROSSING"
"2026/01/22","IR","903","ZAN",45,"AT POINT A."
"2026/01/22","IR","903","ZAN",50,"(10) USE CAUTION FOR IR-901, IR-911, VR-931 AND VR-932 CROSSING AT POINT D."
"2026/01/22","IR","903","ZAN",100,"(11) USE CAUTION FOR MULTIPLE AIRWAYS, INCLUDING LOW ALTITUDE"
"2026/01/22","IR","903","ZAN",120,"RNAV ROUTES, ON SEGMENTS C THROUGH D."
"2026/01/22","IR","903","ZAN",125,"(12) USE CAUTION FOR RAPIDLY RISING TERRAIN FROM SEGMENT"
"2026/01/22","IR","903","ZAN",130,"A TO B IN THE REVELATION MOUNTAIN RANGE."
"2026/01/22","IR","903","ZAN",140,"(13) ON SEGMENT A TO B REMAIN CLEAR OF LAKE CLARK"
"2026/01/22","IR","903","ZAN",146,"NATIONAL PARK APPROXIMATELY 12 NM SOUTHEAST OF ROUTE"
"2026/01/22","IR","903","ZAN",150,"CORRIDOR."
"2026/01/22","IR","903","ZAN",156,"(14) ATC CONTACT: ROUTE PRIMARY ENTRY: ANCHORAGE CENTER"
"2026/01/22","IR","903","ZAN",160,"(273.45/123.9), PRIMARY EXIT: (282.35/132.75), ALTERNATE ENTRY/EXIT"
"2026/01/22","IR","903","ZAN",167,"PT D  (379.9/128.5)."
"2026/01/22","IR","903","ZAN",175,"(15) LOCAL WEATHER FORECAST INFORMATION CAN BE OBTAINED AT"
"2026/01/22","IR","903","ZAN",180,"DSN 317-552-4903/4397. WEATHER RELATED PLANNING PRODUCTS"
"2026/01/22","IR","903","ZAN",190,"AND DAY-OF FORECASTS ARE AVAILABLE 24/7."
"2026/01/22","IR","903","ZAN",200,"(16) HEAVY MIGRATORY BIRD ACTIVITY ON ROUTE FROM 10  APR TO"
"2026/01/22","IR","903","ZAN",217,"20 MAY AND 1 AUG TO 1 NOV. ALASKA BIRD AVOIDANCE MODEL"
"2026/01/22","IR","903","ZAN",230,"DATA IS AVAILABLE AT HTTP://WWW.USAHAS.COM."
"2026/01/22","IR","905","ZAN",5,"(1) ROUTE TRANSITIONS THROUGH STONY AND GALENA MILITARY"
"2026/01/22","IR","905","ZAN",7,"OPERATIONS AREAS (MOAS). CONTACT SCHEDULING ACTIVITY"
"2026/01/22","IR","905","ZAN",10,"(SA) FOR DE-CONFLICTION PRIOR TO USE."
"2026/01/22","IR","905","ZAN",50,"(2) ROUTE APPROVED FOR MILITARY ASSUMES RESPONSIBILITY"
"2026/01/22","IR","905","ZAN",52,"FOR SEPARATION OF AIRCRAFT (MARSA) OPERATIONS.  USER"
"2026/01/22","IR","905","ZAN",55,"MUST COORDINATE MARSA OPERATIONS WITH THE SA PRIOR"
"2026/01/22","IR","905","ZAN",57,"TO USE. EXPECT ATC TO GIVE ROUTE AND MOA CLEARANCE"
"2026/01/22","IR","905","ZAN",60,"PRIOR TO ROUTE ENTRY/INITIAL DESCENT.  ATC MAY ASK IF YOU"
"2026/01/22","IR","905","ZAN",70,"ARE A PARTICIPANT IN THE SPECIAL USE AIRSPACE (SUA)."
"2026/01/22","IR","905","ZAN",80,"THIS QUERY IS CONFIRMING YOU HAVE COORDINATED MARSA"
"2026/01/22","IR","905","ZAN",82,"OPS WITHIN THE MOA WITH OTHER SCHEDULED USERS,"
"2026/01/22","IR","905","ZAN",90,"RESPOND APPROPRIATELY."
"2026/01/22","IR","905","ZAN",95,"(3) LOW ALTITUDE AIR-TO-AIR TRAINING (LOWAT) OPERATIONS"
"2026/01/22","IR","905","ZAN",97,"ARE APPROVED ON ROUTE SEGMENTS THAT FALL WITHIN THE"
"2026/01/22","IR","905","ZAN",115,"CONFINES OF A MOA.  IF SCHEDULING LOWAT OPERATIONS,"
"2026/01/22","IR","905","ZAN",117,"USER MUST SCHEDULE OVERLYING MOA IN ADDITION TO MTR"
"2026/01/22","IR","905","ZAN",120,"WITH THE SA."
"2026/01/22","IR","905","ZAN",125,"(4) EARLY CONTACT WITH AIR TRAFFIC CONTROL (ATC) BEFORE"
"2026/01/22","IR","905","ZAN",127,"ROUTE ENTRY WILL INCREASE MISSION EFFECTIVENESS. REQUEST"
"2026/01/22","IR","905","ZAN",135,"ATC CLEARANCE AT LEAST FIVE MINUTES PRIOR TO ROUTE ENTRY."
"2026/01/22","IR","905","ZAN",137,"(5) APPROACHING ENTRY/EXIT POINTS AND PERIODICALLY"
"2026/01/22","IR","905","ZAN",138,"THROUGHOUT THE ROUTE,  ADVISE CIVIL TRAFFIC WITH POSITION"
"2026/01/22","IR","905","ZAN",140,"REPORTS ON 122.9."
"2026/01/22","IR","905","ZAN",142,"(6) PRIMARY ENTRY: POINT A (SEASONAL 1 JUN TO 15 AUG ENTRY:"
"2026/01/22","IR","905","ZAN",144,"POINT B, ENTER AT AN ""AS ASSIGNED TO"" ALTERNATE  ENTRY ALTITUDE."
"2026/01/22","IR","905","ZAN",145,"ALTERNATE ENTRY: POINTS B,D AND E."
"2026/01/22","IR","905","ZAN",146,"(7) PRIMARY EXIT: POINT I. ALTERNATE EXIT: POINTS D OR E."
"2026/01/22","IR","905","ZAN",148,"(8) ROUTE SEGMENT A TO B WILL BE DEACTIVATED FROM"
"2026/01/22","IR","905","ZAN",149,"1 JUN - 15 AUG DURING THE FISHING SEASON DUE TO NUMEROUS"
"2026/01/22","IR","905","ZAN",150,"LIGHT AIRCRAFT NEAR RIVERS/LAKES. DURING THIS TIME, THE"
"2026/01/22","IR","905","ZAN",152,"ENTRY POINT FOR IR-905 WILL BE POINT B."
"2026/01/22","IR","905","ZAN",162,"(9) ALL ROUTE POINTS ARE COLLOCATED WITH IR-915, VR-1905"
"2026/01/22","IR","905","ZAN",164,"AND VR-1915."
"2026/01/22","IR","905","ZAN",167,"(10) USE CAUTION FOR MULTIPLE AIRWAYS, INCLUDING LOW"
"2026/01/22","IR","905","ZAN",168,"ALTITUDE RNAV ROUTES, ON SEGMENTS A TO G."
"2026/01/22","IR","905","ZAN",170,"(11) USE CAUTION FOR IR-903, IR-913, VR-933 AND VR-934 AT POINT D"
"2026/01/22","IR","905","ZAN",172,"AS WELL AS IR-901, IR-912, VR-1902, VR-1912 AT POINT E AND IR-900,"
"2026/01/22","IR","905","ZAN",175,"IR-916, VR1900 AND VR-1916 AT POINT I."
"2026/01/22","IR","905","ZAN",180,"(12)  USE CAUTION FOR LOW VFR TRAFFIC ESPECIALLY IN THE SUMMER"
"2026/01/22","IR","905","ZAN",185,"BETWEEN POINT MCKENZIE, MT SPURR, AND APPROXIMATELY 20 NM"
"2026/01/22","IR","905","ZAN",187,"AROUND POINT A."
"2026/01/22","IR","905","ZAN",190,"(13)  USE CAUTION FOR SLING LOAD HELICOPTER OPS FROM THE"
"2026/01/22","IR","905","ZAN",195,"SURFACE TO 3000' AGL BETWEEN POINTS B TO C FROM 1 JUN - 1 OCT."
"2026/01/22","IR","905","ZAN",200,"(14) USE CAUTION FOR LIGHT AIRCRAFT OPERATING IN THE VICINITY"
"2026/01/22","IR","905","ZAN",202,"OF AN UNCHARTED AIRSTRIP (N61 54.63. W 154 22.19) ON SEGMENTS"
"2026/01/22","IR","905","ZAN",205,"D TO E APPROXIMATELY 18NM PAST POINT D, JUST LEFT OF ROUTE"
"2026/01/22","IR","905","ZAN",206,"CENTERLINE."
"2026/01/22","IR","905","ZAN",210,"(15) HEAVY MINING OPERATIONS WITH NUMEROUS HELICOPTER"
"2026/01/22","IR","905","ZAN",211,"SLING-LOAD AND LIGHT FIXED WING AIRCRAFT OPERATING IN THE"
"2026/01/22","IR","905","ZAN",212,"VICINITY OF SEGMENT B TO C. REMAIN CLEAR OF MULTIPLE UNCHARTED"
