"EFF_DATE","COMM_LOC_ID","COMM_TYPE","NAV_ID","NAV_TYPE","CITY","STATE_CODE","REGION_CODE","COUNTRY_CODE","COMM_OUTLET_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FACILITY_ID","FACILITY_NAME","ALT_FSS_ID","ALT_FSS_NAME","OPR_HRS","COMM_STATUS_CODE","COMM_STATUS_DATE","REMARK"
"2026/02/19","ANE","RCO","","","MINNEAPOLIS","MN","AGL","US","ANOKA COUNTY",45,8,15,"N",45.1375,93,12,30,"W",-93.20833333,"PNM","PRINCETON","","","24","A","1998/05/20",""
"2026/02/19","ANI","RCO","","","ANIAK","AK","AAL","US","ANIAK",61,35,0.4,"N",61.58344444,159,33,35.27,"W",-159.55979722,"ENA","KENAI","","","24","A","",""
"2026/02/19","ANN","RCO","","","ANNETTE","AK","AAL","US","ANNETTE ISLAND",55,2,58.8,"N",55.04966666,131,34,6,"W",-131.56833333,"KTN","KETCHIKAN","JNU","JUNEAU","24","A","",""
"2026/02/19","ANV","RCO","","","ANVIK","AK","AAL","US","ANVIK",62,38,47.4,"N",62.6465,160,11,26.6,"W",-160.19072222,"ENA","KENAI","","","24","A","",""
"2026/02/19","ANW","RCO","ANW","VOR/DME","AINSWORTH","NE","ACE","US","AINSWORTH",42,34,8.81,"N",42.56911388,99,59,22.78,"W",-99.98966111,"OLU","COLUMBUS","","","24","A","1973/03/20",""
"2026/02/19","ANY","RCO","ANY","TACAN","ANTHONY","KS","ACE","US","ANTHONY",37,9,32.3353,"N",37.15898202,98,10,14.7851,"W",-98.17077363,"ICT","WICHITA","","","24","A","",""
"2026/02/19","AOO","RCO","","","ALTOONA","PA","AEA","US","ALTOONA",40,17,46,"N",40.29611111,78,34,24,"W",-78.57333333,"AOO","ALTOONA","","","24","A","2007/03/28",""
"2026/02/19","APE","RCO","APE","VORTAC","APPLETON","OH","AGL","US","APPLETON",40,9,3.8258,"N",40.15106272,82,35,17.8849,"W",-82.58830136,"DAY","DAYTON","","","24","A","",""
"2026/02/19","APF","RCO","","","NAPLES","FL","ASO","US","NAPLES",26,9,12.3,"N",26.15341666,81,46,41.3,"W",-81.77813888,"MIA","MIAMI","","","24","A","1979/08/29",""
"2026/02/19","APN","RCO","APN","VORTAC","ALPENA","MI","AGL","US","ALPENA",45,4,58.0031,"N",45.08277863,83,33,25.2126,"W",-83.5570035,"LAN","LANSING","","","24","A","",""
"2026/02/19","AQH","RCO","","","QUINHAGAK","AK","AAL","US","QUINHAGAK",59,45,5.2,"N",59.75144444,161,53,25.1,"W",-161.89030555,"ENA","KENAI","","","24","A","",""
"2026/02/19","AQT","RCO","","","NUIQSUT","AK","AAL","US","NUIQSUT",70,12,28.8,"N",70.208,150,50,27,"W",-150.84083333,"SCC","DEADHORSE","FAI","FAIRBANKS","24","A","2010/11/19",""
"2026/02/19","AQY","RCO","","","GIRDWOOD","AK","AAL","US","GIRDWOOD",60,55,45.35,"N",60.92926388,149,22,7.92,"W",-149.36886666,"ENA","KENAI","","","24","A","2012/04/25",""
"2026/02/19","ARG","RCO","ARG","VORTAC","WALNUT RIDGE","AR","ASW","US","WALNUT RIDGE",36,6,36.0717,"N",36.11001991,90,57,13.2959,"W",-90.9536933,"JBR","JONESBORO","","","24","A","",""
"2026/02/19","ARG","RCO1","","","WALNUT RIDGE","AR","ASW","US","WALNUT RIDGE",36,6,12.2,"N",36.10338888,90,56,18.6,"W",-90.9385,"JBR","JONESBORO","","","24","A","2019/08/16",""
"2026/02/19","ART","RCO","","","WATERTOWN","NY","AEA","US","WATERTOWN",43,59,31.2,"N",43.992,76,1,18.7,"W",-76.02186111,"BTV","BURLINGTON","","","24","A","",""
"2026/02/19","ART","RCO1","ART","VORTAC","WATERTOWN","NY","AEA","US","WATERTOWN",43,57,7.674,"N",43.95213166,76,3,52.6567,"W",-76.06462686,"BTV","BURLINGTON","","","24","A","1985/04/03",""
"2026/02/19","ARV","RCO","","","MINOCQUA-WOODRUFF","WI","AGL","US","WOODRUFF",45,53,19.8,"N",45.88883333,89,36,25.5,"W",-89.60708333,"GRB","GREEN BAY","","","24","A","1979/08/01",""
"2026/02/19","AST","RCO","","","ASTORIA","OR","ANM","US","ASTORIA",46,9,42.1,"N",46.16169444,123,52,49.3,"W",-123.88036111,"MMV","MC MINNVILLE","","","24","A","",""
"2026/02/19","ASX","RCO","","","ASHLAND","WI","AGL","US","ASHLAND",46,32,54.8,"N",46.54855555,90,55,8.7,"W",-90.91908333,"GRB","GREEN BAY","","","24","A","",""
"2026/02/19","ATR","RCO","ATR","VOR/DME","WATERLOO","DE","AEA","US","WATERLOO",38,48,35.3168,"N",38.80981022,75,12,40.7605,"W",-75.21132236,"MIV","MILLVILLE","","","24","A","",""
"2026/02/19","ATY","RCO","","","WATERTOWN","SD","AGL","US","WATERTOWN",44,54,50.4,"N",44.914,97,9,16.8,"W",-97.15466666,"HON","HURON","","","24","A","",""
"2026/02/19","AUG","RCO","AUG","VOR/DME","AUGUSTA","ME","ANE","US","AUGUSTA",44,19,12.0733,"N",44.32002036,69,47,47.6315,"W",-69.7965643,"BGR","BANGOR","","","24","A","",""
"2026/02/19","AUM","RCO","","","AUSTIN","MN","AGL","US","AUSTIN",43,39,59.9,"N",43.66663888,92,56,0.7,"W",-92.93352777,"PNM","PRINCETON","","","24","A","1989/04/06",""
"2026/02/19","AUS","RCO","","","AUSTIN","TX","ASW","US","AUSTIN",30,12,15,"N",30.20416666,97,39,18,"W",-97.655,"SJT","SAN ANGELO","","","24","A","",""
"2026/02/19","AUW","RCO","","","WAUSAU","WI","AGL","US","WAUSAU",44,55,45,"N",44.92916666,89,37,41,"W",-89.62805555,"GRB","GREEN BAY","","","24","A","",""
"2026/02/19","AVO","RCO","","","AVON PARK","FL","ASO","US","AVON PARK",27,35,26.9,"N",27.59080555,81,32,2,"W",-81.53388888,"PIE","SAINT PETERSBURG","","","24","A","2019/08/16",""
"2026/02/19","AVP","RCO","","","WILKES-BARRE/SCRANTON","PA","AEA","US","WILKES-BARRE",41,22,52.33,"N",41.38120277,75,35,39.7,"W",-75.59436111,"IPT","WILLIAMSPORT","","","24","A","",""
"2026/02/19","AWI","RCO","","","WAINWRIGHT","AK","AAL","US","WAINWRIGHT",70,38,17.246,"N",70.63812388,160,1,4.286,"W",-160.01785722,"BRW","BARROW","FAI","FAIRBANKS","24","A","2013/09/02",""
"2026/02/19","AXB","RCO","","","MONTECELLO","UT","ANM","US","ABAJO PEAK",37,50,21,"N",37.83916666,109,27,44,"W",-109.46222222,"CDC","CEDAR CITY","","","24","A","1997/04/30",""
"2026/02/19","AXC","RCO","AXC","VORTAC","DECATUR","IL","AGL","US","ADDERS",39,44,15.0773,"N",39.73752147,88,51,23.1534,"W",-88.8564315,"STL","SAINT LOUIS","","","24","A","2020/04/24",""
"2026/02/19","AXN","RCO","","","ALEXANDRIA","MN","AGL","US","ALEXANDRIA",45,51,27.9,"N",45.85775,95,24,10.1,"W",-95.40280555,"PNM","PRINCETON","","","24","A","1989/10/17",""
"2026/02/19","AYS","RCO","AYS","VORTAC","WAYCROSS","GA","ASO","US","WAYCROSS",31,16,9.931,"N",31.26942527,82,33,23.204,"W",-82.55644555,"MCN","MACON","","","24","A","",""
"2026/02/19","BAL","RCO","BAL","VORTAC","BALTIMORE","MD","AEA","US","BALTIMORE",39,10,15.8283,"N",39.17106341,76,39,40.5225,"W",-76.66125625,"DCA","LEESBURG","","","24","A","",""
"2026/02/19","BAM","RCO","","","BATTLE MOUNTAIN","NV","AWP","US","BATTLE MOUNTAIN",40,24,10.7,"N",40.40297222,116,52,5.3,"W",-116.86813888,"RNO","RENO","","","24","A","2020/04/24",""
"2026/02/19","BAX","RCO","","","BAD AXE","MI","AGL","US","BAD AXE",43,47,0.1,"N",43.78336111,82,58,59.8,"W",-82.98327777,"LAN","LANSING","","","24","A","",""
"2026/02/19","BCE","RCO","","","BRYCE CANYON","UT","ANM","US","BRYCE CANYON",37,41,21.1,"N",37.68919444,112,18,14,"W",-112.30388888,"CDC","CEDAR CITY","","","24","A","",""
"2026/02/19","BCK","RCO","","","BLACK RIVER FALLS","WI","AGL","US","BLACK RIVER FALLS",44,15,3.9,"N",44.25108333,90,51,14.5,"W",-90.85402777,"GRB","GREEN BAY","","","24","A","1979/04/13",""
"2026/02/19","BCV","RCO","","","BIRCHWOOD","AK","AAL","US","BIRCHWOOD",61,15,30,"N",61.25833333,149,32,0,"W",-149.53333333,"ENA","KENAI","","","24","A","2025/03/10",""
"2026/02/19","BDE","RCO","BDE","DME","BAUDETTE","MN","AGL","US","BAUDETTE",48,43,22.0679,"N",48.72279663,94,36,26.236,"W",-94.60728777,"PNM","PRINCETON","","","24","A","",""
"2026/02/19","BDF","RCO","","","BRADFORD","IL","AGL","US","BRADFORD",41,14,0.9954,"N",41.23360983,89,37,12.972,"W",-89.62027,"IKK","KANKAKEE","","","24","A","2019/11/15",""
"2026/02/19","BDH","RCO","BDH","VOR/DME","WILLMAR","MN","AGL","US","WILLMAR",45,7,3.6139,"N",45.11767052,95,7,37.4209,"W",-95.12706136,"PNM","PRINCETON","","","24","A","2016/01/29",""
"2026/02/19","BDR","RCO","BDR","VOR/DME","BRIDGEPORT","CT","ANE","US","BRIDGEPORT",41,9,38.5404,"N",41.16070566,73,7,28.1507,"W",-73.1244863,"BDR","BRIDGEPORT","","","24","A","",""
"2026/02/19","BET","RCO","","","BETHEL","AK","AAL","US","BETHEL",60,46,46.28,"N",60.77952222,161,50,7.26,"W",-161.83535,"ENA","KENAI","","","24","A","",""
"2026/02/19","BFD","RCO","","","BRADFORD","PA","AEA","US","BRADFORD",41,48,11.044,"N",41.80306777,78,38,24.435,"W",-78.64012083,"AOO","ALTOONA","","","24","A","1994/11/06",""
"2026/02/19","BFF","RCO","BFF","VORTAC","SCOTTSBLUFF","NE","ACE","US","SCOTTSBLUFF",41,53,38.9868,"N",41.894163,103,28,55.3138,"W",-103.48203161,"OLU","COLUMBUS","","","24","A","1985/01/22",""
"2026/02/19","BFF","RCO1","","","SCOTTSBLUFF","NE","ACE","US","SCOTTSBLUFF",41,52,33.8,"N",41.87605555,103,35,55.2,"W",-103.59866666,"OLU","COLUMBUS","","","24","A","1989/08/01",""
"2026/02/19","BFI","RCO","","","SEATTLE","WA","ANM","US","SEATTLE",47,31,34.3,"N",47.52619444,122,20,39.5,"W",-122.34430555,"SEA","SEATTLE","","","24","A","2020/04/24",""
"2026/02/19","BGE","RCO","","","BAINBRIDGE","GA","ASO","US","BAINBRIDGE",30,58,36.1,"N",30.97669444,84,37,53,"W",-84.63138888,"MCN","MACON","","","24","A","2019/08/16",""
"2026/02/19","BGR","RCO","","","BANGOR","ME","ANE","US","BANGOR",44,48,26.8,"N",44.80744444,68,49,41.3,"W",-68.82813888,"BGR","BANGOR","","","24","A","",""
"2026/02/19","BGS","RCO","","","BIG SPRING","TX","ASW","US","BIG SPRING",32,11,51.4,"N",32.19761111,101,31,0.4,"W",-101.51677777,"SJT","SAN ANGELO","","","24","A","",""
"2026/02/19","BHF","RCO","","","FREEPORT","","","BS","FREEPORT",26,34,27,"N",26.57416666,78,39,54,"W",-78.665,"MIA","MIAMI","","","24","A","2025/04/15",""
"2026/02/19","BHM","RCO","","","BIRMINGHAM","AL","ASO","US","BIRMINGHAM",33,33,47.6,"N",33.56322222,86,45,19.8,"W",-86.7555,"ANB","ANNISTON","","","24","A","",""
"2026/02/19","BIB","RCO","BIB","VORTAC","BIBLE GROVE","IL","AGL","US","BIBLE GROVE",38,55,13.2432,"N",38.92034533,88,28,54.4967,"W",-88.48180463,"STL","SAINT LOUIS","","","24","A","",""
"2026/02/19","BIE","RCO","","","BEATRICE","NE","ACE","US","BEATRICE",40,18,5,"N",40.30138888,96,45,17.1,"W",-96.75475,"OLU","COLUMBUS","","","24","A","1985/02/19",""
"2026/02/19","BIG","RCO","BIG","VORTAC","DELTA JUNCTION FT GREELY","AK","AAL","US","BIG DELTA",64,0,16.06,"N",64.00446111,145,43,2.09,"W",-145.71724722,"FAI","FAIRBANKS","","","24","A","",""
"2026/02/19","BIH","RCO","BIH","VOR/DME","BISHOP","CA","AWP","US","BISHOP",37,22,37.0197,"N",37.37694991,118,21,59.495,"W",-118.36652638,"RAL","RIVERSIDE","","","24","A","",""
"2026/02/19","BIL","RCO","","","BILLINGS","MT","ANM","US","BILLINGS",45,48,30.725,"N",45.80853472,108,37,28.503,"W",-108.62458416,"GTF","GREAT FALLS","","","24","A","1991/10/22",""
"2026/02/19","BIS","RCO","BIS","VOR/DME","BISMARCK","ND","AGL","US","BISMARCK",46,45,42.3403,"N",46.76176119,100,39,55.4656,"W",-100.66540711,"GFK","GRAND FORKS","","","24","A","",""
"2026/02/19","BJI","RCO","","","BEMIDJI","MN","AGL","US","BEMIDJI",47,34,33.131,"N",47.57586972,95,1,29.113,"W",-95.02475361,"PNM","PRINCETON","","","24","A","",""
"2026/02/19","BKA","RCO","BKA","VORTAC","SITKA","AK","AAL","US","BIORKA ISLAND",56,51,33.874,"N",56.85940944,135,33,4.724,"W",-135.55131222,"SIT","SITKA","JNU","JUNEAU","24","A","",""
"2026/02/19","BKD","RCO","","","BRECKENRIDGE","TX","ASW","US","BRECKENRIDGE",32,43,1.4,"N",32.71705555,98,53,35.2,"W",-98.89311111,"FTW","FORT WORTH","","","24","A","1979/08/29",""
"2026/02/19","BKE","RCO","","","BAKER CITY","OR","ANM","US","BAKER CITY",44,35,12.6,"N",44.58683333,117,47,15.8,"W",-117.78772222,"MMV","MC MINNVILLE","","","24","A","2020/04/24",""
"2026/02/19","BKV","RCO","","","BROOKSVILLE","FL","ASO","US","BROOKSVILLE",28,28,13,"N",28.47027777,82,27,29.3,"W",-82.45813888,"PIE","SAINT PETERSBURG","","","24","A","1998/10/27",""
"2026/02/19","BKX","RCO","","","BROOKINGS","SD","AGL","US","BROOKINGS",44,18,11.686,"N",44.30324611,96,48,54.397,"W",-96.81511027,"HON","HURON","","","24","A","",""
"2026/02/19","BLF","RCO","","","BLUEFIELD","WV","AEA","US","BLUEFIELD",37,17,44,"N",37.29555555,81,12,27,"W",-81.2075,"EKN","ELKINS","","","24","A","",""
"2026/02/19","BLF","RCO1","BLF","VOR/DME","BLUEFIELD","WV","AEA","US","BLUEFIELD",37,18,23.1851,"N",37.3064403,81,11,39.3697,"W",-81.19426936,"EKN","ELKINS","","","24","A","",""
"2026/02/19","BLH","RCO","","","BLYTHE","CA","AWP","US","BLYTHE",33,35,45.8,"N",33.59605555,114,45,40.3,"W",-114.76119444,"RAL","RIVERSIDE","","","24","A","1982/08/13",""
"2026/02/19","BLI","RCO","","","BELLINGHAM","WA","ANM","US","BELLINGHAM",48,47,46.4,"N",48.79622222,122,32,18.6,"W",-122.5385,"SEA","SEATTLE","","","24","A","1987/09/24",""
"2026/02/19","BLW","RCO","","","WAIMANALO","HI","AWP","US","WAIMANALO",21,19,12.6,"N",21.32016666,157,40,54.1,"W",-157.68169444,"HNL","HONOLULU","","","24","A","1976/07/07",""
"2026/02/19","BML","RCO","","","BERLIN","NH","ANE","US","BERLIN",44,38,5.2,"N",44.63477777,71,11,10.3,"W",-71.18619444,"BGR","BANGOR","","","24","A","1985/04/15",""
"2026/02/19","BNA","RCO","","","NASHVILLE","TN","ASO","US","NASHVILLE",36,7,28.1,"N",36.12447222,86,40,41.5,"W",-86.67819444,"BNA","NASHVILLE","","","24","A","",""
"2026/02/19","BNO","RCO","","","BURNS","OR","ANM","US","BURNS",43,33,24.5,"N",43.55680555,119,8,51.8,"W",-119.14772222,"MMV","MC MINNVILLE","","","24","A","1978/11/27",""
"2026/02/19","BOI","RCO","","","BOISE","ID","ANM","US","BOISE",43,33,51.7,"N",43.56436111,116,13,22.3,"W",-116.22286111,"BOI","BOISE","","","24","A","",""
"2026/02/19","BOS","RCO","","","BOSTON","MA","ANE","US","BOSTON",42,21,55.4,"N",42.36538888,71,1,4.2,"W",-71.01783333,"BDR","BRIDGEPORT","","","24","A","1984/03/15",""
"2026/02/19","BOS","RCO1","BOS","VOR/DME","BOSTON","MA","ANE","US","BOSTON",42,21,26.8197,"N",42.35744991,70,59,22.3742,"W",-70.98954838,"BDR","BRIDGEPORT","","","24","A","1984/03/15",""
"2026/02/19","BOY","RCO","BOY","VOR/DME","BOYSEN RESERVOIR","WY","ANM","US","BOYSEN RESERVOIR",43,27,47.347,"N",43.46315194,108,17,58.964,"W",-108.29971222,"CPR","CASPER","","","24","A","",""
"2026/02/19","BPI","RCO","BPI","VOR/DME","BIG PINEY","WY","ANM","US","BIG PINEY",42,34,46.0108,"N",42.57944744,110,6,33.1699,"W",-110.10921386,"CPR","CASPER","","","24","A","",""
"2026/02/19","BPT","RCO","","","BEAUMONT/PORT ARTHUR","TX","ASW","US","BEAUMONT",29,57,15.8,"N",29.95438888,94,1,5.6,"W",-94.01822222,"CXO","MONTGOMERY COUNTY","","","24","A","1985/09/05",""
"2026/02/19","BQN","RCO","BQN","VORTAC","AGUADILLA","PR","ASO","US","BORINQUEN",18,29,54.2518,"N",18.49840327,67,6,30.3177,"W",-67.10842158,"SJU","SAN JUAN","","","24","A","",""
"2026/02/19","BQZ","RCO","","","STEAMBOAT SPRINGS","CO","ANM","US","STEAMBOAT SPRINGS",40,27,49.8,"N",40.46383333,106,52,20.4,"W",-106.87233333,"DEN","DENVER","","","24","A","2020/04/24",""
"2026/02/19","BRD","RCO","","","BRAINERD","MN","AGL","US","BRAINERD",46,23,51.6,"N",46.39766666,94,8,12.8,"W",-94.13688888,"PNM","PRINCETON","","","24","A","1979/09/07",""
"2026/02/19","BRK","RCO","BRK","VOR/DME","COLORADO SPRINGS","CO","ANM","US","BLACK FOREST",38,56,40.2371,"N",38.9445103,104,38,0.4815,"W",-104.63346708,"DEN","DENVER","","","24","A","",""
"2026/02/19","BRL","RCO","","","BURLINGTON","IA","ACE","US","BURLINGTON",40,46,59.2,"N",40.78311111,91,7,29.2,"W",-91.12477777,"FOD","FORT DODGE","","","24","A","",""
"2026/02/19","BRO","RCO","","","BROWNSVILLE","TX","ASW","US","BROWNSVILLE",25,54,36.3,"N",25.91008333,97,25,52.9,"W",-97.43136111,"SJT","SAN ANGELO","","","24","A","",""
"2026/02/19","BRV","RCO","BRV","VORTAC","BROOKE","VA","AEA","US","BROOKE",38,20,10.5264,"N",38.33625733,77,21,10.3159,"W",-77.35286552,"DCA","LEESBURG","","","24","A","",""
"2026/02/19","BRW","RCO","","","UTQIAGVIK","AK","AAL","US","BARROW",71,17,15,"N",71.2875,156,47,7,"W",-156.78527777,"FAI","FAIRBANKS","","","OPN HRS BARROW FSS CLSD.","A","2023/05/16",""
"2026/02/19","BSR","RCO","","","BIG SUR","CA","AWP","US","BIG SUR",36,10,53,"N",36.18138888,121,38,32,"W",-121.64222222,"OAK","OAKLAND","","","24","A","",""
"2026/02/19","BTI","RCO","","","BARTER ISLAND","AK","AAL","US","BARTER ISLAND",70,7,59.4,"N",70.13316666,143,35,10,"W",-143.58611111,"SCC","DEADHORSE","FAI","FAIRBANKS","24","A","",""
"2026/02/19","BTL","RCO","","","BATTLE CREEK","MI","AGL","US","BATTLE CREEK",42,18,20,"N",42.30555555,85,14,59,"W",-85.24972222,"LAN","LANSING","","","24","A","2020/04/02",""
"2026/02/19","BTM","RCO","","","BUTTE","MT","ANM","US","BUTTE",46,1,13,"N",46.02027777,112,25,18.3,"W",-112.42175,"GTF","GREAT FALLS","","","24","A","1972/10/12",""
"2026/02/19","BTR","RCO","LSU","VORTAC","BATON ROUGE","LA","ASW","US","FIGHTING TIGER",30,29,6.4815,"N",30.48513375,91,17,38.6398,"W",-91.29406661,"DRI","DE RIDDER","","","24","A","",""
"2026/02/19","BTT","RCO","","","BETTLES","AK","AAL","US","BETTLES",66,54,55.032,"N",66.91528666,151,31,41,"W",-151.52805555,"FAI","FAIRBANKS","","","24","A","1993/05/08",""
"2026/02/19","BTV","RCO","","","BURLINGTON","VT","ANE","US","BURLINGTON",44,28,18.7,"N",44.47186111,73,9,11.8,"W",-73.15327777,"BTV","BURLINGTON","","","24","A","2007/05/22",""
"2026/02/19","BTY","RCO","BTY","VORTAC","BEATTY","NV","AWP","US","BEATTY",36,48,2.1502,"N",36.80059727,116,44,51.5051,"W",-116.7476403,"RNO","RENO","","","24","A","",""
"2026/02/19","BUA","RCO","","","BUFFALO","SD","AGL","US","BUFFALO",45,33,8,"N",45.55222222,103,27,24,"W",-103.45666666,"HON","HURON","","","24","A","2020/04/02",""
"2026/02/19","BUF","RCO","","","BUFFALO","NY","AEA","US","BUFFALO",42,56,25.889,"N",42.94052472,78,43,55.8,"W",-78.73216666,"BUF","BUFFALO","","","24","A","2007/04/09",""
"2026/02/19","BUM","RCO","BUM","VORTAC","BUTLER","MO","ACE","US","BUTLER",38,16,19.4884,"N",38.27208011,94,29,17.74,"W",-94.48826111,"COU","COLUMBIA","","","24","A","",""
"2026/02/19","BVK","RCO","","","BUCKLAND","AK","AAL","US","BUCKLAND",65,57,57.6,"N",65.966,161,7,9.7,"W",-161.11936111,"OTZ","KOTZEBUE","FAI","FAIRBANKS","24","A","",""
"2026/02/19","BVL","RCO","BVL","VORTAC","BONNEVILLE","UT","ANM","US","BONNEVILLE",40,43,33.951,"N",40.7260975,113,45,26.702,"W",-113.75741722,"CDC","CEDAR CITY","","","24","A","",""
"2026/02/19","BVO","RCO","","","BARTLESVILLE","OK","ASW","US","BARTLESVILLE",36,45,31,"N",36.75861111,96,0,32,"W",-96.00888888,"MLC","MC ALESTER","","","24","A","2020/01/27",""
"2026/02/19","BVX","RCO","","","BATESVILLE","AR","ASW","US","BATESVILLE",35,43,33.97,"N",35.72610277,91,38,50.49,"W",-91.64735833,"JBR","JONESBORO","","","24","A","",""
"2026/02/19","BWD","RCO","","","BROWNWOOD","TX","ASW","US","BROWNWOOD",31,47,32.5,"N",31.79236111,98,57,8.2,"W",-98.95227777,"FTW","FORT WORTH","","","24","A","1979/11/21",""
"2026/02/19","BWG","RCO","","","BOWLING GREEN","KY","ASO","US","BOWLING GREEN",36,57,47.55,"N",36.96320833,86,25,6.96,"W",-86.4186,"LOU","LOUISVILLE","","","24","A","1994/09/12",""
"2026/02/19","BWW","RCO","","","BOWMAN","ND","AGL","US","BOWMAN",46,11,2,"N",46.18388888,103,25,38,"W",-103.42722222,"GFK","GRAND FORKS","","","24","A","2020/08/25",""
"2026/02/19","BXK","RCO","BXK","VORTAC","BUCKEYE","AZ","AWP","US","BUCKEYE",33,27,12.4513,"N",33.45345869,112,49,28.5373,"W",-112.82459369,"PRC","PRESCOTT","","","24","A","",""
"2026/02/19","BZA","RCO","BZA","VORTAC","YUMA","CA","AWP","US","BARD",32,46,5.187,"N",32.7681075,114,36,10.607,"W",-114.60294638,"SAN","SAN DIEGO","","","24","A","1992/09/11",""
"2026/02/19","BZM","RCO","BZM","VOR/DME","HICKORY","NC","ASO","US","BARRETTS MOUNTAIN",35,52,7.874,"N",35.86885388,81,14,25.904,"W",-81.24052888,"RDU","RALEIGH","","","24","A","1985/08/22",""
"2026/02/19","BZN","RCO","BZN","VOR/DME","BOZEMAN","MT","ANM","US","BOZEMAN",45,47,2.0361,"N",45.78389891,111,9,19.6376,"W",-111.15545488,"GTF","GREAT FALLS","","","24","A","",""
"2026/02/19","C20","RCO","","","BERRIEN SPRINGS","MI","AGL","US","BERRIEN SPRINGS",41,57,6.198,"N",41.95172166,86,22,3.572,"W",-86.36765888,"LAN","LANSING","","","24","A","",""
"2026/02/19","C46","RCO","","","MONTAGUE","CA","AWP","US","ANTELOPE MTN",41,36,36,"N",41.61,122,37,25,"W",-122.62361111,"RIU","RANCHO MURIETA","","","24","A","",""
"2026/02/19","CAE","RCO","CAE","VORTAC","COLUMBIA","SC","ASO","US","COLUMBIA",33,51,26.0995,"N",33.85724986,81,3,14.0501,"W",-81.0539028,"AND","ANDERSON","","","24","A","",""
"2026/02/19","CAR","RCO","","","CARIBOU","ME","ANE","US","CARIBOU",46,52,15.2,"N",46.87088888,68,1,13.1,"W",-68.02030555,"BGR","BANGOR","","","24","A","1984/09/12",""
"2026/02/19","CBE","RCO","","","CUMBERLAND","MD","AEA","US","CUMBERLAND",39,36,54.7,"N",39.61519444,78,45,42.7,"W",-78.76186111,"EKN","ELKINS","","","24","A","1981/09/24",""
"2026/02/19","CCY","RCO","","","CHARLES CITY","IA","ACE","US","CHARLES CITY",43,4,20.9,"N",43.07247222,92,36,38.7,"W",-92.61075,"FOD","FORT DODGE","","","24","A","",""
"2026/02/19","CDB","RCO","","","COLD BAY","AK","AAL","US","COLD BAY",55,12,13.25,"N",55.20368055,162,43,25.74,"W",-162.72381666,"ENA","KENAI","","","OPN HRS COLD BAY FSS CLSD.","A","",""
"2026/02/19","CDC","RCO","","","CEDAR CITY","UT","ANM","US","CEDAR CITY",37,42,3.479,"N",37.70096638,113,5,55.845,"W",-113.09884583,"CDC","CEDAR CITY","","","24","A","",""
"2026/02/19","CDC","RCO1","","","CEDAR CITY","UT","ANM","US","CEDAR CITY",37,35,35.5,"N",37.59319444,112,51,49.2,"W",-112.86366666,"CDC","CEDAR CITY","","","24","A","2020/08/24",""
"2026/02/19","CDD","RCO","","","CRANE LAKE","MN","AGL","US","CRANE LAKE",48,15,35.68,"N",48.25991111,92,28,28.57,"W",-92.47460277,"PNM","PRINCETON","","","24","A","2020/09/02",""
"2026/02/19","CDR","RCO","","","CHADRON","NE","ACE","US","CHADRON",42,50,15.2,"N",42.83755555,103,5,43.5,"W",-103.09541666,"OLU","COLUMBUS","","","24","A","",""
"2026/02/19","CDS","RCO","","","CHILDRESS","TX","ASW","US","CHILDRESS",34,26,0.2,"N",34.43338888,100,18,1.4,"W",-100.30038888,"FTW","FORT WORTH","","","24","A","",""
"2026/02/19","CDV","RCO","","","CORDOVA","AK","AAL","US","CORDOVA",60,29,30.602,"N",60.49183388,145,28,39.541,"W",-145.47765027,"JNU","JUNEAU","","","24","A","1993/05/08","(COMM_LOC_ID) FREQS 123.6 & 122.2 ALSO AVBL AT MERLE K MUDHOLE SMITH."
"2026/02/19","CEC","RCO","","","CRESCENT CITY","CA","AWP","US","CRESCENT CITY",41,46,37.02,"N",41.77695,124,14,12.41,"W",-124.23678055,"OAK","OAKLAND","","","24","A","2008/11/26",""
"2026/02/19","CEW","RCO","","","CRESTVIEW","FL","ASO","US","CRESTVIEW",30,46,43,"N",30.77861111,86,31,19,"W",-86.52194444,"GNV","GAINESVILLE","","","24","A","1997/01/30",""
"2026/02/19","CEZ","RCO","","","CORTEZ","CO","ANM","US","CORTEZ",37,18,11,"N",37.30305555,108,37,41.3,"W",-108.62813888,"DEN","DENVER","","","24","A","1988/10/20",""
"2026/02/19","CFB","RCO","CFB","VOR/DME","BINGHAMTON","NY","AEA","US","BINGHAMTON",42,9,26.9653,"N",42.15749036,76,8,11.2978,"W",-76.13647161,"BUF","BUFFALO","","","24","A","",""
"2026/02/19","CGI","RCO","CGI","DME","CAPE GIRARDEAU","MO","ACE","US","CAPE GIRARDEAU",37,13,39.1407,"N",37.22753908,89,34,20.6799,"W",-89.57241108,"STL","SAINT LOUIS","","","24","A","",""
"2026/02/19","CHA","RCO","","","CHATTANOOGA","TN","ASO","US","CHATTANOOGA",35,2,7,"N",35.03527777,85,12,14,"W",-85.20388888,"BNA","NASHVILLE","","","24","A","",""
