"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","ELEMENT","REF_COL_SEQ_NO","REMARK"
"2026/02/19","08657.7","A","MD","4MD7","THURMONT","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-709-4993."
"2026/02/19","08658.","A","MD","7MD9","TILGHMAN","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"DAYTIME VFR ONLY; MAINTAIN CLEAR 20:1 TO EACH RY END; OPERATE IN NOISE SENSITIVE MANNER."
"2026/02/19","08658.","A","MD","7MD9","TILGHMAN","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882. "
"2026/02/19","08662.","H","MD","MD13","TOWSON","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR DALGT USE ONLY; TREE IS REMOVED NEAR HELIPAD."
"2026/02/19","08662.","H","MD","MD13","TOWSON","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC WASHINGTON ARTCC AT 703-771-3587."
"2026/02/19","08662.","H","MD","MD13","TOWSON","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"150' BLDG 500' NW; 20' BLDG 250' WEST; 35' PLINE 135' ESE."
"2026/02/19","08662.02","H","MD","08MD","TOWSON","US","A18","AIRPORT","FACILITY_USE_CODE","",1,"MEDICAL USE."
"2026/02/19","08662.02","H","MD","08MD","TOWSON","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882"
"2026/02/19","08662.02","H","MD","08MD","TOWSON","US","A81-APT","AIRPORT","LGT_SKED","",1,"FOR PERIMETER LGTS CALL 410-337-4444."
"2026/02/19","08662.02","H","MD","08MD","TOWSON","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"RWY H1 25 FT SMOKE STACK 200 FT SW."
"2026/02/19","08665.1","A","MD","MD74","UNIONVILLE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-709-4993."
"2026/02/19","08669.","A","MD","MD75","URBANA","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882. "
"2026/02/19","08669.","A","MD","MD75","URBANA","US","A31-NE/SW","RUNWAY","RWY_LEN","NE/SW",1,"400' OVERRUN STOL OPERATIONS ONLY."
"2026/02/19","08669.","A","MD","MD75","URBANA","US","A52-NE","RUNWAY_END_OBSTN","OBSTN_TYPE","NE",1,"TREES W, E 100' TO 150' FM CNTRLN; PLINES 150 YDS SW OF RWY."
"2026/02/19","08670.","A","MD","MD05","WELCOME","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-599-3874."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A110*G","AIRPORT","ARPT_PSN_SOURCE","",0,"THIS AIRPORT HAS BEEN SURVEYED BY THE NATIONAL GEODETIC SURVEY."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"ARPT UNATNDD CHRISTMAS."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"WILDLIFE ON & INVOF ARPT."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A110-100","AIRPORT","GENERAL_REMARK","",100,"GCO AVBL ON FREQ 121.725.  IF UNA, FOR CD CTC POTOMAC APCH AT 866-429-5882."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A81-APT","AIRPORT","LGT_SKED","",1,"ACTVT REIL RWYS 16 & 34; MIRL RWY 16/34; TWY LGTS - CTAF."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","E147","AIRPORT","TPA","",1,"TPA FIXED WING 810 FT, TURBO PROP & JET 1310 FT."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A70-100LL","FUEL_TYPE","FUEL_TYPE","100LL",1,"SELF SERVE 100LL AVAILABLE WITH CREDIT CARD."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A30-16/34","RUNWAY","RWY_ID","16/34",1,"DISTANCE MARKERS EVERY 1000 FT WEST SIDE OF RWY."
"2026/02/19","08677.","A","MD","DMW","WESTMINSTER","US","A43-16","RUNWAY_END","VGSI_CODE","16",1,"PAPI RWY 16 UNUSBL BYD 5 DEGS R OF CNTRLN."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A81-BCN","AIRPORT","BCN_LGT_SKED","",1,"ACTVT ROTG BCN - CTAF."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"60 FT DROP OFF 125 FT FM AER 14."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"ULTRALIGHT ACT ON & INVOF ARPT."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"UNL VEHICLE ACES TO ACFT MOVEMENT AREAS."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A110-5","AIRPORT","GENERAL_REMARK","",5,"FOR CD CTC POTOMAC APCH AT 866-429-5882."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A81-APT","AIRPORT","LGT_SKED","",1,"ACTVT LIRL RWY 14/32 - CTAF."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A17-D1","AIRPORT_ATTEND_SCHED","DAY","1",1,"ARPT UNATNDD THANKSGIVING, CHRISTMAS & NEW YEARS DAY."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A40-14/32","RUNWAY","RWY_LGT_CODE","14/32",1,"NSTD - LGTS 20 FT FM RWY EDGE."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A58-14","RUNWAY_END","CLOSE_IN_OBSTN","14",1,"40 FT TREES, 124 FT LEFT OF THLD."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A58-32","RUNWAY_END","CLOSE_IN_OBSTN","32",1,"10 FT PVT ROAD AT THLD; 60 FT TREES, 140 FT RIGHT."
"2026/02/19","08677.1","A","MD","2W2","WESTMINSTER","US","A57-32","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","32",1,"APCH RATIO 20:1 TO DSPLCD THR."
"2026/02/19","08677.11","A","MD","07MD","WESTMINSTER","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR ONLY, CLEAR 20:1 APCH/DEP PATH, CLEAR PRIMARY SFC 125 FT EACH SIDE RY CNTRLN, MINIMIZE NOISE OVER RESIDENCES."
"2026/02/19","08677.11","A","MD","07MD","WESTMINSTER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882"
"2026/02/19","08677.13","H","MD","MD76","WESTMINSTER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882. "
"2026/02/19","08677.14","H","MD","MD26","WESTMINSTER","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"THE HELIPORT MEET AND MAINTAIN THE STANDARDS OF FAA ADVISORY CIRCULAR 150/5390-2, HELIPORT DESIGN, INCLUDING (BUT NOT LIMITED TO) THE TOUCHDOWN AND LIFTOFF AREA (TLOF), FINAL APPROACH AND TAKEOFF AREA (FATO), SAFETY AREA, AND 8:1 APPROACH/DEPARTURE SURFACE AND ESTABLISH AN ACCEPTABLE LEVEL OF SAFETY FOR HELICOPTER OPERATIONS. ALL HELICOPTER APPROACH/DEPARTURE ROUTE OPERATIONS ARE CONDUCTED ON A 090 DEGREES CLOCKWISE TO 150 DEGREES EGRESS (DEPARTURE) HEADING USING THE CENTER OF THE PROPOSED TLOF AS A REFERENCE POINT. FAA FLIGHT STANDARDS COMPLETE A HELIPORT EVALUATION WITHIN 15 DAYS OF COMPLETION OF CONSTRUCTION AND PRIOR TO OPERATIONAL USE OF THE HELIPORT. CONTACT DIOGENES RAMOS OR FLIGHT STANDARDS DIVISION (203-512-6330 ) WHEN NEARING COMPLETION. THE LANDING AREA IS LIMITED TO DAY/VFR PRIVATE USE. NIGHT HELICOPTER OPERATIONS ARE NOT AUTHORIZED UNLESS THE TAKEOFF/LANDING AREA AND WIND INDICATOR ARE LIGHTED. HELIPORT IDENTIFICATION BEACON IS OPTIONAL BUT RECOMMENDED.  THIS DETERMINATION DOES NOT MEAN FAA APPROVAL OR DISAPPROVAL OF THE PHYSICAL DEVELOPMENT INVOLVED IN THE PROPOSAL. IT IS A DETERMINATION WITH RESPECT TO THE SAFE AND EFFICIENT USE OF THE NAVIGABLE AIRSPACE BY AIRCRAFT AND WITH RESPECT TO THE SAFETY OF PERSONS AND PROPERTY ON THE GROUND. IN MAKING THE DETERMINATION, THE FAA HAS CONSIDERED MATTERS SUCH AS THE EFFECT THE PROPOSAL WOULD HAVE ON EXISTING OR PLANNED TRAFFIC PATTERNS OF NEIGHBORING AIRPORTS, THE EFFECTS IT WOULD HAVE ON..."
"2026/02/19","08677.14","H","MD","MD26","WESTMINSTER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"OWNER DESIRES HELIPORT BE CHARTED."
"2026/02/19","08677.14","H","MD","MD26","WESTMINSTER","US","A81-APT","AIRPORT","LGT_SKED","",1,"ACTVT PERIMETER LTG 5 CLICKS ON 122.8."
"2026/02/19","08677.14","H","MD","MD26","WESTMINSTER","US","A15","AIRPORT_CONTACT","ADDRESS1","MANAGER",1,"EMAIL ADDRESS: CRAIG@TRICONPRO.COM"
"2026/02/19","08677.14","H","MD","MD26","WESTMINSTER","US","A30A-H1","RUNWAY_END","RWY_END_ID","H1",1,"TLOF 97X97 FT; FATO 127X127 FT; INGRESS/EGRESS 270/270."
"2026/02/19","08677.2","A","MD","1MD8","WESTMINSTER/SILVER RUN","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882. "
"2026/02/19","08677.2","A","MD","1MD8","WESTMINSTER/SILVER RUN","US","A31-06/24","RUNWAY","RWY_LEN","06/24",1,"200' OVER RUN END RWY 06."
"2026/02/19","08683.","A","MD","6MD3","WOLFSVILLE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD DAYLIGHT CONDITIONS ONLY; NO IFR OPNS; RY THLDS ESTABLISHED TO PROVIDE CLEAR 20:1 APCH SURFACES & PROPERLY MARKED; DRIVEWAY AT EAST APCH ADEQUATELY SIGNED; & ARPT LIMITED TO ACFT WEIGHING 6500 LBS MGTOW OR LESS."
"2026/02/19","08683.","A","MD","6MD3","WOLFSVILLE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-709-4993."
"2026/02/19","08684.","A","MD","MD78","WOODBINE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC POTOMAC APCH AT 866-429-5882. "
"2026/02/19","08684.01","A","MD","8MD0","WOODBINE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR ONLY; MNTN CLR 20:1 APCH TO RWY ENDS; OPER TO MNM NOISE."
"2026/02/19","08684.01","A","MD","8MD0","WOODBINE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"RWY CROSSES DRIVEWAY."
"2026/02/19","08684.01","A","MD","8MD0","WOODBINE","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC POTOMAC APCH AT 866-429-5882. "
"2026/02/19","08718.","C","MA","6MA0","AMESBURY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR USE ONLY."
"2026/02/19","08718.","C","MA","6MA0","AMESBURY","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5551."
"2026/02/19","08718.01","H","MA","MA35","AMESBURY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR OPNS, INGRESS & EGRESS ROUTES ARE ALONG THE MERRIMACK RIVER AND/OR I-495 TO AVOID SCHOOLS & HOSPITAL NORTH OF HELIPAD; AND ALL USERS ARE NOTIFIED AND COMPLY WITH THESE CONDITIONS."
"2026/02/19","08718.01","H","MA","MA35","AMESBURY","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5551."
"2026/02/19","08718.1","A","MA","6MA2","AMESBURY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR USE ONLY."
"2026/02/19","08718.1","A","MA","6MA2","AMESBURY","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5551."
"2026/02/19","08723.01","H","MA","01MA","ANDOVER","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR PRIVATE USE ONLY."
"2026/02/19","08723.01","H","MA","01MA","ANDOVER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5554."
"2026/02/19","08730.","H","MA","MA11","AQUINNAH","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5551, WHEN APCH CLSD CTC BOSTON ARTCC AT 603-879-6859."
"2026/02/19","08735.05","H","MA","MA03","ATTLEBORO","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"DAY VFR ONLY."
"2026/02/19","08735.05","H","MA","MA03","ATTLEBORO","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"EMAIL: WGIETZ@STURDYHEALTH.ORG."
"2026/02/19","08740.1","H","MA","1MA1","AYER","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR USE ONLY."
"2026/02/19","08740.1","H","MA","1MA1","AYER","US","A18","AIRPORT","FACILITY_USE_CODE","",1,"MEDICAL USE."
"2026/02/19","08740.1","H","MA","1MA1","AYER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5554."
"2026/02/19","08740.1","H","MA","1MA1","AYER","US","A81-APT","AIRPORT","LGT_SKED","",1,"FOR PERIMETER LGTS CALL 978-784-9000."
"2026/02/19","08740.1","H","MA","1MA1","AYER","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"PLINES MKD 500 FT FM PAD."
"2026/02/19","08743.","H","MA","3MA3","BARNSTABLE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR USE ONLY; 2-WAY RADIO COMMUNICATIONS WITH OTIS RAPCON; INGRESS/EGRESS OVER WATER."
"2026/02/19","08743.","H","MA","3MA3","BARNSTABLE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON APCH AT 603-594-5551, WHEN APCH CLSD CTC BOSTON ARTCC AT 603-879-6859.."
"2026/02/19","08745.01","H","MA","24MA","BARRE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR."
"2026/02/19","08745.01","H","MA","24MA","BARRE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC BOSTON ARTCC AT 603-879-6859."
"2026/02/19","08745.01","H","MA","24MA","BARRE","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"55 FT BLDG 120 FT SOUTH."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A26","AIRPORT","FAR_139_TYPE_CODE","",1,"CLSD TO PART 121 ACR OPS WITH OVR 60 SEATS EXCP 24 HR PPR CALL 781-869-8000."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"PPR FOR ALL ACFT CARRYING XPLOS CALL 617-212-6592."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"NO PLAS/TGLS FOR ACFT 12500 LBS & OVR."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"NOISE ABATEMENT PROCS IN EFCT - HELS OPERG WI CNTLD ASP ARE RQRD TO MNTN HIST PSBL ALT."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"SUPPORT:  OPR 1200-0400Z++ MON-FRI, 1300-1900Z++ SAT & SUN, CLSD HOL. CTC BASE OPS PRIOR TO 1700Z++ FRI FOR OT SUPPORT."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-6","AIRPORT","GENERAL_REMARK","",6,"BIRDS & WILDLIFE ON & INVOF ARPT."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-8","AIRPORT","GENERAL_REMARK","",8,"BE ALERT FOR SML ACFT PARKED ON RAMPS."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-9","AIRPORT","GENERAL_REMARK","",9,"(A23) RWY 29 RIGHT TFC ACFT OVR 12500 LBS."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-10","AIRPORT","GENERAL_REMARK","",10,"TWY C, F, J, N, R, S, T, TWY M SOUTH OF TWY E & TWY G BTN RWY 11/29 & RWY 05/23 CLSD TO ACFT GTR THAN 118 FT WINGSPAN. TWY R CLSD TO ACR OPS-GA USE ONLY."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-14","AIRPORT","GENERAL_REMARK","",14,"NO PLAS/TGLS FOR ACFT UNDER 12500 LBS BTN 2300-0700."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-16","AIRPORT","GENERAL_REMARK","",16,"SVC-TRAN ALERT: OPR 1200-0400Z++ WKD; 1400-2200Z++ SUN; PPR OT AND HOL DSN 845-5589/5592. DE-ICING AVBL FR VENDOR. "
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-18","AIRPORT","GENERAL_REMARK","",18,"AF: PPR ALL MIL ACFT, PAX MNFST REQ ALL INBD PAX, CTC BASE OPS DSN 845-5589/5592, C781-225-5589/5592.    "
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-19","AIRPORT","GENERAL_REMARK","",19,"AF: COMD POST DSN 845-6960/6961, C781-225-6960/6961."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-20","AIRPORT","GENERAL_REMARK","",20,"VOLUNTARY NOISE ABATEMENT PROCS IN EFCT CTC AMGR 617-212-6592. NOISE SENSITIVE HISTORIC AREA S OF ARPT; FOR RWY 23 DEP CONT RWY HDG TO 1000 FT AGL, TURNING CROSSWIND OVR RTE 2."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-22","AIRPORT","GENERAL_REMARK","",22,"SERVICE: MIL ACFT MUST ARNG FOR PRKG ON EAST RAMP WITH TRAN ALERT OR VENDOR."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-23","AIRPORT","GENERAL_REMARK","",23,"TWY R1, R2 CLSD TO ACFT GTR THAN 49 FT WINGSPAN."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A110-24","AIRPORT","GENERAL_REMARK","",24,"APU-GPU OPS LTD TO MAX OF 30 MINS."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A81-APT","AIRPORT","LGT_SKED","",1,"ACTVT MALSR RWY 11 & 29; REIL RWY 05 & 23; HIRL RWY 11/29; MIRL RWY 05/23; TWY LGTS - 118.5."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A24","AIRPORT","LNDG_FEE_FLAG","",1,"SURCHARGE FOR EACH LDG & DEP 2300-0700. COML & TSNT LDG FEE."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","E147","AIRPORT","TPA","",1,"1000 FT AGL FIXED WING; 1500 FT AGL TURBOJET; 1800 FT AGL HEAVY JET ACFT."
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A39-05/23","RUNWAY","PCN","05/23",1,"PCR VALUE: 770/F/D/W/T"
"2026/02/19","08750.","A","MA","BED","BEDFORD","US","A39-11/29","RUNWAY","PCN","11/29",1,"PCR VALUE: 950/F/D/W/T"
"2026/02/19","08752.5","A","MA","31MA","BELCHERTOWN","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"AVOID HIGH SCHOOL & TOWN NE OF FAC; DAY VFR & TFC PAT RMNS OVR RR ROW."
"2026/02/19","08752.5","A","MA","31MA","BELCHERTOWN","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC YANKEE APCH AT 860-386-3597."
"2026/02/19","08752.5","A","MA","31MA","BELCHERTOWN","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"CELL: 413-348-9723."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","A110*G","AIRPORT","ARPT_PSN_SOURCE","",0,"THIS AIRPORT HAS BEEN SURVEYED BY THE NATIONAL GEODETIC SURVEY."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVD ALL APCHS ARE CLEAR OF OBSTRUCTIONS; VFR OPS ONLY; NO TOUCH & GO OPS; FURTHER LIMITATIONS  ON THIS PUBLIC-USE STATUS MAY BE IMPOSED IF FUTURE OPS INTERFERE WITH TAUNTON MUNI ARPT."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"TREES NORTH."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"AERIAL BANNER PICKUP & DROP OPNS ON & INVOF ARPT."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"WILDLIFE ON &  INVOF ARPT."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","A110-5","AIRPORT","GENERAL_REMARK","",5,"FOR CD CTC PROVIDENCE APCH AT 401-738-8945, WHEN APCH CLSD CTC BOSTON ARTCC AT 603-879-6859."
"2026/02/19","08756.","A","MA","1M8","BERKLEY","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"JEAN.HARLEY@COMCAST.NET"
"2026/02/19","08756.01","C","MA","27MA","BERKLEY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR ONLY."
"2026/02/19","08756.01","C","MA","27MA","BERKLEY","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC PROVIDENCE APCH AT 401-738-8945, WHEN APCH CLSD CTC BOSTON ARTCC AT 603-879-6859."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"FILED FOR RECORD PURPOSES ONLY."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"BIRDS FQTLY ON OR INVOF ARPT; OCNL DEER OR COYOTE ON RWY."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"WHEN TWR NOT OPN, CLOSE FP WITH BOS APCH - 121.6."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"OVNGT PRKG FEE."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-6","AIRPORT","GENERAL_REMARK","",6,"NOISE ABATEMENT PROCS IN EFCT CTC AMGR 978-921-6072."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-17","AIRPORT","GENERAL_REMARK","",17,"ALL ARR/DEP ACFT FLW MANUFACTURER'S RCMDD PROCS FOR QUIET OPNS & MNM NOISE."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-21","AIRPORT","GENERAL_REMARK","",21,"NOISE SENSITIVE ARPT - VOLUNTARY COMPLIANCE REQD OF ALL ACFT EXCEEDING 75DB TO NOT LND/DEPART ARPT 2300-0700."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-22","AIRPORT","GENERAL_REMARK","",22,"NO TIEDOWN ROPES ON PUBLIC TSNT PRKG."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-25","AIRPORT","GENERAL_REMARK","",25,"NOISE SENSITIVE AREA OFF THE DER 27 TO THE W, SW, & S AND OFF THE DER 34 TO THE NW."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-28","AIRPORT","GENERAL_REMARK","",28,"E RAMP TSNT SPACES: SPACE NRS 15, 16 & 17 ONLY."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-29","AIRPORT","GENERAL_REMARK","",29,"FUEL, PRKG CTC FBO 129.725 OR 978-774-2070."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-31","AIRPORT","GENERAL_REMARK","",31,"RWY 16 IS THE PREF CALM WIND RWY."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-32","AIRPORT","GENERAL_REMARK","",32,"RWY 16/34: DUE TO HUMP AT MIDPT, OPPOSITE ENDS OF THE RWY NOT VSB AT GND LEVEL."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-33","AIRPORT","GENERAL_REMARK","",33,"LDG FEES FOR TSNT ACFT."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-34","AIRPORT","GENERAL_REMARK","",34,"FLD COND NOT MNT 0200-1200Z++ 15 MAY-31 OCT; 0100-1200Z++ 01 NOV-14 MAY."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-35","AIRPORT","GENERAL_REMARK","",35,"NO ULTRALIGHT OR BANNER TOWING ALLOWED."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A110-36","AIRPORT","GENERAL_REMARK","",36,"FUEL SVC 1030-2330Z++, AFTER HRS REQ ONLY ON 978-774-2070."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A81-APT","AIRPORT","LGT_SKED","",1,"WHEN TWR CLSD ACTVT MALS RWY 16; REIL RWY 34; PAPI RWY 16, 09, & 27; MIRL RWY 09/27 & 16/34 - CTAF."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A70-100LL","FUEL_TYPE","FUEL_TYPE","100LL",1,"FUEL SVC 1030-2330Z++; AFT HRS REQ ONLY CALL 978-774-2070."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A39-09/27","RUNWAY","PCN","09/27",1,"PCR VALUE: 200/F/B/X/T"
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A39-16/34","RUNWAY","PCN","16/34",1,"PCR VALUE: 200/F/B/X/T"
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A49-16","RUNWAY_END","APCH_LGT_SYSTEM_CODE","16",1,"NON-STD MALS - 800 FT.    "
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A57-16","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","16",1,"30:1 TO DTHR."
"2026/02/19","08762.","A","MA","BVY","BEVERLY","US","A57-27","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","27",1,"50:1 TO DTHR."
"2026/02/19","08762.01","H","MA","MA20","BEVERLY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR ONLY"
"2026/02/19","08762.01","H","MA","MA20","BEVERLY","US","A18","AIRPORT","FACILITY_USE_CODE","",1,"MEDICAL USE."
